air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
11.9,9.6, 257.0,19.6,-6999.0, 15.8,2020-06-10 00:00:00, 5.8,-6999.0,24
9.9,9.6, 245.0,19.6,-6999.0, 15.0,2020-06-10 01:00:00, 5.9,-6999.0,24
10.1,9.6, 245.0,19.6,-6999.0, 14.1,2020-06-10 02:00:00, 6.6,-6999.0,24
9.1,9.1, 240.0,19.6,-6999.0, 16.4,2020-06-10 03:00:00, 4.8,-6999.0,24
7.9,7.9, 238.0,19.6,-6999.0, 14.4,2020-06-10 04:00:00, 3.5,-6999.0,24
7.7,7.6, 233.0,19.6,-6999.0, 11.2,2020-06-10 05:00:00, 3.3,-6999.0,24
8.1,7.6, 227.0,19.6,-6999.0, 7.8,2020-06-10 06:00:00, 2.2,-6999.0,24
7.4,7.4, 228.0,8.4,-6999.0, 9.6,2020-06-10 07:00:00, 2.4,-6999.0,24
10.8,7.4, 239.0,10.8,-6999.0, 13.8,2020-06-10 08:00:00, 4.9,-6999.0,24
11.1,7.4, 239.0,11.8,-6999.0, 25.0,2020-06-10 09:00:00, 9.2,-6999.0,24
11.6,7.4, 237.0,12.5,-6999.0, 20.4,2020-06-10 10:00:00, 7.2,-6999.0,24
13.0,7.4, 242.0,13.0,-6999.0, 18.7,2020-06-10 11:00:00, 8.0,-6999.0,24
13.4,7.4, 239.0,13.5,-6999.0, 22.9,2020-06-10 12:00:00, 6.2,-6999.0,24
16.2,7.4, 240.0,16.2,-6999.0, 21.9,2020-06-10 13:00:00, 6.8,-6999.0,24
14.4,7.4, 191.0,16.5,-6999.0, 17.6,2020-06-10 14:00:00, 4.3,-6999.0,24
15.8,7.4, 233.0,16.5,-6999.0, 16.5,2020-06-10 15:00:00, 5.7,-6999.0,24
15.9,7.4, 240.0,16.5,-6999.0, 17.7,2020-06-10 16:00:00, 4.8,-6999.0,24
15.4,7.4, 236.0,16.5,-6999.0, 12.6,2020-06-10 17:00:00, 4.2,-6999.0,24
14.6,7.4, 221.0,16.5,-6999.0, 23.1,2020-06-10 18:00:00, 2.5,-6999.0,24
14.3,14.1, 196.0,14.6,-6999.0, 11.0,2020-06-10 19:00:00, 1.7,-6999.0,24
15.3,14.1, 118.0,16.8,-6999.0, 5.6,2020-06-10 20:00:00, 0.9,-6999.0,24
13.7,13.8, 6.0,16.8,-6999.0, 4.4,2020-06-10 21:00:00, 1.0,-6999.0,24
9.1,9.1, 309.0,16.8,-6999.0, 4.5,2020-06-10 22:00:00, 1.9,-6999.0,24
6.3,6.3, 297.0,16.8,-6999.0, 5.3,2020-06-10 23:00:00, 2.2,-6999.0,24
4.4,4.4, 290.0,16.8,-6999.0, 4.8,2020-06-11 00:00:00, 1.6,-6999.0,24
3.0,3.1, 284.0,16.8,-6999.0, 3.9,2020-06-11 01:00:00, 1.6,-6999.0,24
1.9,1.9, 275.0,16.8,-6999.0, 4.9,2020-06-11 02:00:00, 1.1,-6999.0,24
0.9,1.0, 274.0,16.8,-6999.0, 4.0,2020-06-11 03:00:00, 1.0,-6999.0,24
-0.1,-0.1, 257.0,16.8,-6999.0, 2.8,2020-06-11 04:00:00, 0.5,-6999.0,24
0.7,-0.2, 269.0,16.8,-6999.0, 3.1,2020-06-11 05:00:00, 0.6,-6999.0,24
2.9,-0.2, 280.0,16.8,-6999.0, 1.1,2020-06-11 06:00:00, 0.0,-6999.0,24
4.9,2.9, 234.0,4.9,-6999.0, 2.0,2020-06-11 07:00:00, 0.3,-6999.0,24
6.4,2.9, 136.0,6.4,-6999.0, 3.1,2020-06-11 08:00:00, 0.2,-6999.0,24
7.2,2.9, 271.0,7.3,-6999.0, 6.1,2020-06-11 09:00:00, 1.8,-6999.0,24
9.0,2.9, 238.0,8.9,-6999.0, 6.8,2020-06-11 10:00:00, 2.5,-6999.0,24
11.5,2.9, 223.0,11.5,-6999.0, 16.0,2020-06-11 11:00:00, 3.7,-6999.0,24
11.3,2.9, 34.0,12.5,-6999.0, 8.8,2020-06-11 13:00:00, 1.0,-6999.0,24
13.0,2.9, 270.0,13.9,-6999.0, 11.0,2020-06-11 14:00:00, 2.8,-6999.0,24
14.8,2.9, 234.0,15.2,-6999.0, 16.1,2020-06-11 15:00:00, 4.3,-6999.0,24
15.7,2.9, 241.0,16.8,-6999.0, 20.1,2020-06-11 16:00:00, 5.7,-6999.0,24
16.9,2.9, 233.0,17.3,-6999.0, 16.6,2020-06-11 17:00:00, 5.4,-6999.0,24
17.2,2.9, 221.0,17.7,-6999.0, 14.3,2020-06-11 18:00:00, 3.1,-6999.0,24
16.1,16.1, 275.0,18.0,-6999.0, 12.4,2020-06-11 19:00:00, 3.8,-6999.0,24
14.6,14.4, 95.0,18.0,-6999.0, 18.7,2020-06-11 20:00:00, 1.7,-6999.0,24
14.5,14.2, 253.0,18.0,-6999.0, 13.8,2020-06-11 21:00:00, 5.0,-6999.0,24
11.1,11.2, 266.0,18.0,-6999.0, 10.0,2020-06-11 22:00:00, 3.3,-6999.0,24
8.6,8.5, 283.0,18.0,-6999.0, 6.2,2020-06-11 23:00:00, 2.5,-6999.0,24
6.9,6.9, 290.0,18.0,-6999.0, 6.0,2020-06-12 00:00:00, 2.4,-6999.0,24
6.1,6.2, 274.0,18.0,-6999.0, 4.9,2020-06-12 01:00:00, 1.3,-6999.0,24
5.0,5.0, 292.0,18.0,-6999.0, 4.2,2020-06-12 02:00:00, 1.5,-6999.0,24
4.2,4.2, 287.0,18.0,-6999.0, 3.7,2020-06-12 03:00:00, 0.7,-6999.0,24
3.2,3.2, 269.0,18.0,-6999.0, 3.5,2020-06-12 04:00:00, 0.7,-6999.0,24
1.8,1.8, 281.0,18.0,-6999.0, 2.9,2020-06-12 05:00:00, 0.6,-6999.0,24
2.0,1.4, 279.0,18.0,-6999.0, 2.7,2020-06-12 06:00:00, 0.6,-6999.0,24
3.5,1.9, 294.0,3.5,-6999.0, 2.8,2020-06-12 07:00:00, 0.7,-6999.0,24
6.3,1.9, 273.0,6.2,-6999.0, 3.4,2020-06-12 08:00:00, 0.6,-6999.0,24
10.2,1.9, 267.0,10.2,-6999.0, 3.9,2020-06-12 09:00:00, 0.7,-6999.0,24
