pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 9.66, 58.0, 12.6, 10.2, 76.63, 2.681, 311.2, 2.0, 2.7, 9.7, 9.2, 2.0, 0.0, 311.0, 0.0, 58.0,2020-06-10 00:00:00, -6999.0, -6999.0,24
None, 9.51, 58.21, 12.6, 16.2, 54.08, 4.615, 356.6, 2.0, 4.6, 9.5, 9.2, 2.0, 0.0, 357.0, 0.0, 58.0,2020-06-10 01:00:00, -6999.0, -6999.0,24
None, 9.18, 61.33, 12.6, 15.3, 62.27, 2.489, 310.8, 2.0, 2.5, 9.2, 9.0, 2.0, 0.0, 311.0, 0.0, 61.0,2020-06-10 02:00:00, -6999.0, -6999.0,24
None, 8.96, 63.82, 12.6, 17.2, 32.17, 5.57, 332.1, 3.0, 5.6, 9.0, 8.9, 3.0, 0.0, 332.0, 0.0, 64.0,2020-06-10 03:00:00, -6999.0, -6999.0,24
None, 8.87, 65.54, 12.6, 21.0, 30.12, 8.75, 328.8, 3.0, 8.8, 8.9, 8.7, 3.0, 0.0, 329.0, 0.0, 66.0,2020-06-10 04:00:00, -6999.0, -6999.0,24
None, 8.38, 68.38, 12.6, 13.0, 35.4, 5.312, 338.3, 3.0, 5.3, 8.4, 8.4, 3.0, 0.0, 338.0, 0.0, 68.0,2020-06-10 05:00:00, -6999.0, -6999.0,24
None, 8.57, 68.21, 12.6, None, 25.47, 6.632, 356.0, 3.0, None, 8.6, 8.4, 3.0, 0.0, None, None, 68.0,2020-06-10 06:00:00, None, -6999.0,24
None, 9.68, 63.07, None, None, 36.82, 6.446, 348.7, None, None, None, None, 3.0, None, None, None, None,2020-06-10 07:00:00, None, None,24
None, 10.8, 58.74, 11.4, 22.6, 39.85, 6.895, 358.9, 3.0, 6.9, 10.8, 8.5, 3.0, 0.0, 359.0, 0.0, 59.0,2020-06-10 08:00:00, -6999.0, -6999.0,24
None, 12.17, 55.07, 12.1, 18.8, 29.56, 7.206, 356.6, 4.0, 7.2, 12.2, 8.5, 4.0, 0.0, 357.0, 0.0, 55.0,2020-06-10 09:00:00, -6999.0, -6999.0,24
None, 13.76, 48.2, 14.2, 28.9, 44.37, 8.55, 13.9, 3.0, 8.6, 13.8, 8.5, 3.0, 0.0, 14.0, 0.0, 48.0,2020-06-10 10:00:00, -6999.0, -6999.0,24
None, 14.87, 40.99, 15.0, 27.7, 28.23, 12.87, 354.1, 2.0, 12.9, 14.9, 8.5, 2.0, 0.0, 354.0, 0.0, 41.0,2020-06-10 11:00:00, -6999.0, -6999.0,24
None, 14.72, 41.92, 15.0, 33.0, 28.52, 11.15, 2.297, 2.0, 11.2, 14.7, 8.5, 2.0, 0.0, 2.0, 0.0, 42.0,2020-06-10 12:00:00, -6999.0, -6999.0,24
None, 15.39, 38.69, 15.5, 29.4, 26.25, 13.76, 353.9, 2.0, 13.8, 15.4, 8.5, 2.0, 0.0, 354.0, 0.0, 39.0,2020-06-10 13:00:00, -6999.0, -6999.0,24
None, 16.78, 36.93, 16.7, 27.9, 24.67, 13.33, 355.6, 2.0, 13.3, 16.8, 8.5, 2.0, 0.0, 356.0, 0.0, 37.0,2020-06-10 14:00:00, -6999.0, -6999.0,24
None, 17.23, 35.72, 17.0, 29.8, 25.19, 12.6, 353.4, 2.0, 12.6, 17.2, 8.5, 2.0, 0.0, 353.0, 0.0, 36.0,2020-06-10 15:00:00, -6999.0, -6999.0,24
None, 17.67, 34.16, 17.8, 33.1, 25.82, 12.63, 353.8, 2.0, 12.6, 17.7, 8.5, 2.0, 0.0, 354.0, 0.0, 34.0,2020-06-10 16:00:00, -6999.0, -6999.0,24
None, 17.26, 34.83, 18.3, 34.1, 41.82, 10.71, 4.766, 2.0, 10.7, 17.3, 8.5, 2.0, 0.0, 5.0, 0.0, 35.0,2020-06-10 17:00:00, -6999.0, -6999.0,24
None, 16.55, 36.75, 18.3, 25.7, 46.65, 8.24, 7.306, 2.0, 8.2, 16.6, 8.5, 2.0, 0.0, 7.0, 0.0, 37.0,2020-06-10 18:00:00, -6999.0, -6999.0,24
None, 15.73, 39.38, 16.6, 25.3, 57.74, 6.428, 6.174, 2.0, 6.4, 15.7, 15.6, 2.0, 0.0, 6.0, 0.0, 39.0,2020-06-10 19:00:00, -6999.0, -6999.0,24
None, 15.49, 37.99, 16.6, 18.1, 44.08, 3.091, 122.4, 1.0, 3.1, 15.5, 15.4, 1.0, 0.0, 122.0, 0.0, 38.0,2020-06-10 20:00:00, -6999.0, -6999.0,24
None, 14.67, 43.95, 16.6, 10.7, 64.36, 2.337, 306.5, 3.0, 2.3, 14.7, 14.0, 3.0, 0.0, 307.0, 0.0, 44.0,2020-06-10 21:00:00, -6999.0, -6999.0,24
None, 12.39, 53.49, 16.6, 11.9, 44.24, 3.989, 344.3, 3.0, 4.0, 12.4, 12.4, 3.0, 0.0, 344.0, 0.0, 53.0,2020-06-10 22:00:00, -6999.0, -6999.0,24
None, 10.37, 60.56, 16.6, 7.4, 80.4, 1.44, 103.1, 3.0, 1.4, 10.4, 10.5, 3.0, 0.0, 103.0, 0.0, 61.0,2020-06-10 23:00:00, -6999.0, -6999.0,24
None, 11.32, 60.49, 16.6, 18.4, 38.19, 6.434, 338.7, 4.0, 6.4, 11.3, 10.3, 4.0, 0.0, 339.0, 0.0, 60.0,2020-06-11 00:00:00, -6999.0, -6999.0,24
