CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
8.85, 67.94, 13.2, 3.8, 63.09, 0.026, 15.68, 3.0, 0.0, 8.9, 8.9, 1076.2, -6999.0, 3.0, 947.0, 16.0, 68.0,2020-06-10 00:00:00, 947.0,24
8.71, 67.55, 13.2, 4.5, 59.46, 0.043, 336.5, 3.0, 0.0, 8.7, 8.6, 1077.4, -6999.0, 3.0, 948.0, 337.0, 68.0,2020-06-10 01:00:00, 948.0,24
8.01, 71.2, 13.2, 4.4, 34.14, 0.028, 351.5, 3.0, 0.0, 8.0, 8.0, 1077.4, -6999.0, 3.0, 948.0, 352.0, 71.0,2020-06-10 02:00:00, 948.0,24
7.515, 75.86, 13.2, 1.6, 23.08, 0.005, 4.312, 4.0, 0.0, 7.5, 7.5, 1077.5, -6999.0, 4.0, 948.0, 4.0, 76.0,2020-06-10 03:00:00, 948.0,24
6.871, 79.87, 13.2, 0.0, 21.13, 0.0, 356.0, 4.0, 0.0, 6.9, 6.8, 1078.8, -6999.0, 4.0, 949.0, 356.0, 80.0,2020-06-10 04:00:00, 949.0,24
6.638, 81.6, 13.2, 0.2, 19.82, 0.0, 355.3, 4.0, 0.0, 6.6, 6.5, 1078.8, -6999.0, 4.0, 949.0, 355.0, 82.0,2020-06-10 05:00:00, 949.0,24
7.589, 79.93, 13.2, 0.0, 63.17, 0.0, 33.42, 4.0, 0.0, 7.6, 6.5, 1078.7, -6999.0, 4.0, 949.0, 33.0, 80.0,2020-06-10 06:00:00, 949.0,24
8.7, 74.78, 8.7, 0.1, 22.28, 0.0, 185.6, 4.0, 0.0, 8.7, 7.6, 1078.6, -6999.0, 4.0, 949.0, 186.0, 75.0,2020-06-10 07:00:00, 949.0,24
9.41, 70.16, 9.4, 0.4, 39.11, 0.001, 158.5, 4.0, 0.0, 9.4, 7.6, 1077.5, -6999.0, 4.0, 948.0, 159.0, 70.0,2020-06-10 08:00:00, 948.0,24
10.84, 66.18, 10.8, 0.8, 65.29, 0.004, 193.9, 5.0, 0.0, 10.8, 7.6, 1076.3, -6999.0, 5.0, 947.0, 194.0, 66.0,2020-06-10 09:00:00, 947.0,24
11.17, 59.54, 11.7, 7.3, 61.78, 0.447, 155.6, 4.0, 0.4, 11.2, 7.6, 1075.2, -6999.0, 4.0, 946.0, 156.0, 60.0,2020-06-10 10:00:00, 946.0,24
12.23, 56.19, 12.4, 6.7, 69.19, 0.591, 230.0, 4.0, 0.6, 12.2, 7.6, 1074.0, -6999.0, 4.0, 945.0, 230.0, 56.0,2020-06-10 11:00:00, 945.0,24
13.75, 52.79, 13.7, 12.6, 48.44, 2.691, 146.7, 4.0, 2.7, 13.8, 7.6, 1072.7, -6999.0, 4.0, 944.0, 147.0, 53.0,2020-06-10 12:00:00, 944.0,24
14.79, 48.31, 14.8, 9.2, 64.45, 0.845, 156.3, 4.0, 0.8, 14.8, 7.6, 1071.5, -6999.0, 4.0, 943.0, 156.0, 48.0,2020-06-10 13:00:00, 943.0,24
16.05, 41.24, 16.8, 11.2, 65.81, 0.849, 224.0, 3.0, 0.8, 16.1, 7.6, 1070.3, -6999.0, 3.0, 942.0, 224.0, 41.0,2020-06-10 14:00:00, 942.0,24
16.91, 39.76, 17.1, 12.6, 57.22, 1.562, 176.3, 3.0, 1.6, 16.9, 7.6, 1067.9, -6999.0, 3.0, 940.0, 176.0, 40.0,2020-06-10 15:00:00, 940.0,24
16.88, 35.47, 17.2, 19.0, 75.61, 1.332, 183.5, 2.0, 1.3, 16.9, 7.6, 1066.9, -6999.0, 2.0, 939.0, 184.0, 35.0,2020-06-10 16:00:00, 939.0,24
17.35, 32.09, 17.7, 13.7, 63.39, 2.511, 112.2, 1.0, 2.5, 17.4, 7.6, 1066.9, -6999.0, 1.0, 939.0, 112.0, 32.0,2020-06-10 17:00:00, 939.0,24
17.12, 31.23, 17.7, 9.5, 57.12, 1.09, 123.9, 0.0, 1.1, 17.1, 7.6, 1067.9, -6999.0, 0.0, 940.0, 124.0, 31.0,2020-06-10 18:00:00, 940.0,24
16.54, 39.62, 17.2, 11.6, 51.48, 0.762, 18.45, 2.0, 0.8, 16.5, 16.5, 1067.8, -6999.0, 2.0, 940.0, 18.0, 40.0,2020-06-10 19:00:00, 940.0,24
13.61, 58.35, 17.2, 0.1, 48.26, 0.0, 27.22, 5.0, 0.0, 13.6, 13.6, 1069.3, -6999.0, 5.0, 941.0, 27.0, 58.0,2020-06-10 20:00:00, 941.0,24
11.74, 64.0, 17.2, 4.3, 27.4, 0.058, 9.27, 5.0, 0.1, 11.7, 11.8, 1070.5, -6999.0, 5.0, 942.0, 9.0, 64.0,2020-06-10 21:00:00, 942.0,24
11.68, 59.43, 17.2, 8.0, 46.61, 0.261, 27.81, 4.0, 0.3, 11.7, 11.2, 1072.7, -6999.0, 4.0, 944.0, 28.0, 59.0,2020-06-10 22:00:00, 944.0,24
12.18, 55.54, 17.2, 14.5, 40.07, 0.743, 23.35, 3.0, 0.7, 12.2, 11.2, 1074.8, -6999.0, 3.0, 946.0, 23.0, 56.0,2020-06-10 23:00:00, 946.0,24
11.42, 59.71, 17.2, 6.2, 50.13, 0.047, 9.92, 4.0, 0.0, 11.4, 11.2, 1074.6, -6999.0, 4.0, 946.0, 10.0, 60.0,2020-06-11 00:00:00, 946.0,24
9.52, 72.82, 17.2, 3.7, 50.04, 0.13, 357.3, 5.0, 0.1, 9.5, 9.5, 1074.8, -6999.0, 5.0, 946.0, 357.0, 73.0,2020-06-11 01:00:00, 946.0,24
7.574, 78.66, 17.2, 0.0, 49.64, 0.0, 355.8, 4.0, 0.0, 7.6, 7.6, 1076.0, -6999.0, 4.0, 947.0, 356.0, 79.0,2020-06-11 02:00:00, 947.0,24
7.97, 84.1, 17.2, 5.5, 19.34, 0.053, 354.2, 5.0, 0.1, 8.0, 7.5, 1075.8, -6999.0, 5.0, 947.0, 354.0, 84.0,2020-06-11 03:00:00, 947.0,24
8.34, 88.1, 17.2, 0.0, 50.26, 0.0, 10.75, 6.0, 0.0, 8.3, 7.5, 1076.9, -6999.0, 6.0, 948.0, 11.0, 88.0,2020-06-11 04:00:00, 948.0,24
7.744, 89.5, 17.2, 4.6, 42.04, 0.171, 19.52, 6.0, 0.2, 7.7, 7.5, 1076.9, -6999.0, 6.0, 948.0, 20.0, 90.0,2020-06-11 05:00:00, 948.0,24
9.39, 88.3, 17.2, 2.1, 44.61, 0.014, 341.9, 7.0, 0.0, 9.4, 7.5, 1077.9, -6999.0, 7.0, 949.0, 342.0, 88.0,2020-06-11 06:00:00, 949.0,24
9.75, 87.2, 9.7, 0.0, 36.53, 0.0, 6.172, 8.0, 0.0, 9.8, 9.3, 1076.8, -6999.0, 8.0, 948.0, 6.0, 87.0,2020-06-11 07:00:00, 948.0,24
9.53, 88.7, 9.8, 2.8, 62.28, 0.019, 154.2, 8.0, 0.0, 9.5, 9.3, 1077.2, -6999.0, 8.0, 948.0, 154.0, 89.0,2020-06-11 08:00:00, 948.0,24
10.92, 83.4, 10.9, 2.4, 76.15, 0.009, 296.5, 8.0, 0.0, 10.9, 9.3, 1076.2, -6999.0, 8.0, 947.0, 297.0, 83.0,2020-06-11 09:00:00, 947.0,24
13.08, 66.74, 13.4, 5.5, 45.99, 0.2, 247.9, 7.0, 0.2, 13.1, 9.3, 1074.7, -6999.0, 7.0, 946.0, 248.0, 67.0,2020-06-11 10:00:00, 946.0,24
14.77, 57.55, 15.1, 9.4, 63.07, 0.471, 217.0, 6.0, 0.5, 14.8, 9.3, 1071.0, -6999.0, 6.0, 943.0, 217.0, 58.0,2020-06-11 11:00:00, 943.0,24
16.54, 50.94, 16.6, 9.9, 60.07, 0.63, 174.9, 6.0, 0.6, 16.5, 9.3, 1068.6, -6999.0, 6.0, 941.0, 175.0, 51.0,2020-06-11 12:00:00, 941.0,24
17.1, 48.96, None, None, 51.56, 0.92, 148.4, None, None, None, None, None, None, 6.0, 938.0, None, None,2020-06-11 13:00:00, None,24
17.75, 51.71, 18.3, 12.5, 41.01, 2.21, 155.0, 8.0, 2.2, 17.8, 9.3, 1064.4, -6999.0, 8.0, 937.0, 155.0, 52.0,2020-06-11 14:00:00, 937.0,24
16.15, 67.03, 18.3, 8.1, 43.9, 0.483, 152.4, 10.0, 0.5, 16.2, 9.3, 1062.3, -6999.0, 10.0, 935.0, 152.0, 67.0,2020-06-11 15:00:00, 935.0,24
16.91, 61.39, 18.3, 10.7, 43.26, 0.788, 345.7, 10.0, 0.8, 16.9, 9.3, 1064.4, -6999.0, 10.0, 937.0, 346.0, 61.0,2020-06-11 16:00:00, 937.0,24
16.91, 54.72, 18.3, 10.9, 51.8, 1.302, 315.8, 8.0, 1.3, 16.9, 9.3, 1064.5, -6999.0, 8.0, 937.0, 316.0, 55.0,2020-06-11 17:00:00, 937.0,24
17.13, 52.6, 18.3, 5.9, 48.32, 0.165, 173.6, 8.0, 0.2, 17.1, 9.3, 1064.2, -6999.0, 8.0, 937.0, 174.0, 53.0,2020-06-11 18:00:00, 937.0,24
16.01, 69.57, 17.3, 0.0, 67.28, 0.0, 343.6, 11.0, 0.0, 16.0, 16.1, 1064.3, -6999.0, 11.0, 937.0, 344.0, 70.0,2020-06-11 19:00:00, 937.0,24
14.61, 77.23, 17.3, 0.1, 68.7, 0.0, 102.4, 11.0, 0.0, 14.6, 14.6, 1066.8, -6999.0, 11.0, 939.0, 102.0, 77.0,2020-06-11 20:00:00, 939.0,24
12.86, 83.1, 17.3, 0.7, 61.19, 0.001, 16.43, 10.0, 0.0, 12.9, 12.9, 1068.0, -6999.0, 10.0, 940.0, 16.0, 83.0,2020-06-11 21:00:00, 940.0,24
11.49, 85.2, 17.3, 9.7, 33.21, 0.478, 359.9, 9.0, 0.5, 11.5, 11.5, 1070.2, -6999.0, 9.0, 942.0, 360.0, 85.0,2020-06-11 22:00:00, 942.0,24
10.85, 89.3, 17.3, 4.2, 24.99, 0.091, 359.1, 9.0, 0.1, 10.9, 10.7, 1072.3, -6999.0, 9.0, 944.0, 359.0, 89.0,2020-06-11 23:00:00, 944.0,24
10.69, 90.7, 17.3, 3.7, 45.21, 0.014, 4.379, 9.0, 0.0, 10.7, 10.4, 1073.2, -6999.0, 9.0, 945.0, 4.0, 91.0,2020-06-12 00:00:00, 945.0,24
10.15, 91.1, 17.3, 1.6, 54.17, 0.005, 7.87, 9.0, 0.0, 10.2, 10.2, 1073.2, -6999.0, 9.0, 945.0, 8.0, 91.0,2020-06-12 01:00:00, 945.0,24
10.08, 91.6, 17.3, 4.2, 42.33, 0.016, 357.6, 9.0, 0.0, 10.1, 9.9, 1073.1, -6999.0, 9.0, 945.0, 358.0, 92.0,2020-06-12 02:00:00, 945.0,24
9.84, 91.6, 17.3, 1.3, 36.16, 0.003, 344.1, 8.0, 0.0, 9.8, 9.8, 1073.4, -6999.0, 8.0, 945.0, 344.0, 92.0,2020-06-12 03:00:00, 945.0,24
9.16, 91.5, 17.3, 2.5, 34.08, 0.019, 5.354, 8.0, 0.0, 9.2, 9.2, 1074.5, -6999.0, 8.0, 946.0, 5.0, 92.0,2020-06-12 04:00:00, 946.0,24
8.26, 91.2, 17.3, 6.5, 23.78, 0.223, 1.441, 7.0, 0.2, 8.3, 8.3, 1074.7, -6999.0, 7.0, 946.0, 1.0, 91.0,2020-06-12 05:00:00, 946.0,24
8.77, 91.0, 17.3, 7.1, 50.2, 0.188, 354.0, 7.0, 0.2, 8.8, 8.1, 1074.6, -6999.0, 7.0, 946.0, 354.0, 91.0,2020-06-12 06:00:00, 946.0,24
10.03, 89.3, 10.0, 0.6, 21.18, 0.003, 332.9, 8.0, 0.0, 10.0, 8.3, 1074.5, -6999.0, 8.0, 946.0, 333.0, 89.0,2020-06-12 07:00:00, 946.0,24
10.62, 89.0, 10.9, 2.8, 78.36, 0.01, 349.3, 9.0, 0.0, 10.6, 8.3, 1073.5, -6999.0, 9.0, 945.0, 349.0, 89.0,2020-06-12 08:00:00, 945.0,24
12.09, 84.1, 12.3, 2.5, 55.29, 0.039, 190.6, 10.0, 0.0, 12.1, 8.3, 1071.3, -6999.0, 10.0, 943.0, 191.0, 84.0,2020-06-12 09:00:00, 943.0,24
13.01, 79.74, 13.2, 6.0, 59.99, 0.098, 224.5, 10.0, 0.1, 13.0, 8.3, 1069.1, -6999.0, 10.0, 941.0, 225.0, 80.0,2020-06-12 10:00:00, 941.0,24
14.64, 77.57, 14.8, 2.0, 57.06, 0.018, 268.6, 11.0, 0.0, 14.6, 8.3, 1067.8, -6999.0, 11.0, 940.0, 269.0, 78.0,2020-06-12 11:00:00, 940.0,24
15.8, 62.39, 16.0, 9.5, 58.47, 0.333, 216.9, 9.0, 0.3, 15.8, 8.3, 1066.5, -6999.0, 9.0, 939.0, 217.0, 62.0,2020-06-12 12:00:00, 939.0,24
17.15, 58.78, 17.2, 4.5, 58.13, 0.031, 205.0, 9.0, 0.0, 17.2, 8.3, 1064.1, -6999.0, 9.0, 937.0, 205.0, 59.0,2020-06-12 13:00:00, 937.0,24
18.29, 52.61, 18.3, 2.5, 64.39, 0.03, 190.5, 8.0, 0.0, 18.3, 8.3, 1060.6, -6999.0, 8.0, 934.0, 191.0, 53.0,2020-06-12 14:00:00, 934.0,24
19.49, 46.36, 19.9, 8.3, 59.14, 0.885, 212.7, 8.0, 0.9, 19.5, 8.3, 1057.0, -6999.0, 8.0, 931.0, 213.0, 46.0,2020-06-12 15:00:00, 931.0,24
20.34, 44.73, 20.8, 13.3, 27.4, 3.263, 139.2, 8.0, 3.3, 20.3, 8.3, 1052.5, -6999.0, 8.0, 927.0, 139.0, 45.0,2020-06-12 16:00:00, 927.0,24
19.42, 49.96, 20.9, 16.4, 19.26, 5.879, 138.5, 8.0, 5.9, 19.4, 8.3, 1050.4, -6999.0, 8.0, 925.0, 139.0, 50.0,2020-06-12 17:00:00, 925.0,24
20.34, 46.03, 20.9, 7.0, 54.01, 0.385, 194.5, 8.0, 0.4, 20.3, 8.3, 1050.3, -6999.0, 8.0, 925.0, 195.0, 46.0,2020-06-12 18:00:00, 925.0,24
18.38, 61.5, 20.4, 2.7, 67.34, 0.015, 109.2, 11.0, 0.0, 18.4, 18.4, 1050.3, -6999.0, 11.0, 925.0, 109.0, 62.0,2020-06-12 19:00:00, 925.0,24
15.26, 74.96, 20.4, 8.3, 60.15, 0.21, 21.35, 11.0, 0.2, 15.3, 15.3, 1051.8, -6999.0, 11.0, 926.0, 21.0, 75.0,2020-06-12 20:00:00, 926.0,24
15.1, 66.99, 20.4, 19.1, 67.07, 1.317, 32.75, 9.0, 1.3, 15.1, 14.6, 1055.1, -6999.0, 9.0, 929.0, 33.0, 67.0,2020-06-12 21:00:00, 929.0,24
13.16, 74.68, 20.4, 23.6, 54.2, 2.251, 97.3, 9.0, 2.3, 13.2, 13.4, 1059.7, -6999.0, 9.0, 933.0, 97.0, 75.0,2020-06-12 22:00:00, 933.0,24
10.73, 88.6, 20.4, 12.4, 68.48, 0.657, 36.01, 9.0, 0.7, 10.7, 10.7, 1063.3, -6999.0, 9.0, 936.0, 36.0, 89.0,2020-06-12 23:00:00, 936.0,24
9.51, 90.6, 20.4, 4.9, 41.6, 0.267, 28.69, 8.0, 0.3, 9.5, 9.6, 1065.5, -6999.0, 8.0, 938.0, 29.0, 91.0,2020-06-13 00:00:00, 938.0,24
8.71, 91.0, 20.4, 7.6, 31.79, 0.267, 19.26, 7.0, 0.3, 8.7, 8.8, 1068.9, -6999.0, 7.0, 941.0, 19.0, 91.0,2020-06-13 01:00:00, 941.0,24
8.68, 90.4, 20.4, 7.6, 32.88, 0.339, 19.08, 7.0, 0.3, 8.7, 8.5, 1071.0, -6999.0, 7.0, 943.0, 19.0, 90.0,2020-06-13 02:00:00, 943.0,24
7.521, 91.5, 20.4, 2.5, 15.51, 0.02, 11.68, 6.0, 0.0, 7.5, 7.5, 1072.1, -6999.0, 6.0, 944.0, 12.0, 92.0,2020-06-13 03:00:00, 944.0,24
7.534, 91.8, 20.4, 7.9, 15.62, 0.2, 4.259, 6.0, 0.2, 7.5, 7.4, 1073.2, -6999.0, 6.0, 945.0, 4.0, 92.0,2020-06-13 04:00:00, 945.0,24
6.868, 91.9, 20.4, 5.0, 50.52, 0.138, 11.16, 6.0, 0.1, 6.9, 6.9, 1074.5, -6999.0, 6.0, 946.0, 11.0, 92.0,2020-06-13 05:00:00, 946.0,24
7.888, 92.6, 20.4, 0.0, 42.19, 0.0, 354.4, 7.0, 0.0, 7.9, 6.9, 1074.2, -6999.0, 7.0, 946.0, 354.0, 93.0,2020-06-13 06:00:00, 946.0,24
9.22, 90.7, 9.7, 0.6, 69.34, 0.002, 301.0, 8.0, 0.0, 9.2, 7.8, 1074.3, -6999.0, 8.0, 946.0, 301.0, 91.0,2020-06-13 07:00:00, 946.0,24
9.14, 90.9, 10.0, 7.0, 46.33, 0.329, 155.3, 8.0, 0.3, 9.1, 7.8, 1072.5, -6999.0, 8.0, 944.0, 155.0, 91.0,2020-06-13 08:00:00, 944.0,24
9.18, 92.0, 10.0, 6.2, 55.13, 0.602, 141.0, 8.0, 0.6, 9.2, 7.8, 1073.6, -6999.0, 8.0, 945.0, 141.0, 92.0,2020-06-13 09:00:00, 945.0,24
9.61, 91.3, 10.0, 8.8, 48.16, 0.844, 154.0, 8.0, 0.8, 9.6, 7.8, 1073.9, -6999.0, 8.0, 945.0, 154.0, 91.0,2020-06-13 10:00:00, 945.0,24
11.0, 84.8, 11.2, 17.8, 64.71, 1.547, 134.6, 9.0, 1.5, 11.0, 7.8, 1072.9, -6999.0, 9.0, 944.0, 135.0, 85.0,2020-06-13 11:00:00, 944.0,24
10.47, 87.0, 11.2, 11.4, 27.16, 2.592, 141.1, 9.0, 2.6, 10.5, 7.8, 1072.0, -6999.0, 9.0, 943.0, 141.0, 87.0,2020-06-13 12:00:00, 943.0,24
10.88, 82.8, 11.4, 11.8, 46.59, 1.875, 129.9, 8.0, 1.9, 10.9, 7.8, 1072.0, -6999.0, 8.0, 943.0, 130.0, 83.0,2020-06-13 13:00:00, 943.0,24
13.27, 77.33, 13.2, 11.6, 36.99, 1.327, 143.8, 9.0, 1.3, 13.3, 7.8, 1070.6, -6999.0, 9.0, 942.0, 144.0, 77.0,2020-06-13 14:00:00, 942.0,24
12.66, 71.42, 13.6, 16.4, 41.36, 4.424, 144.8, 8.0, 4.4, 12.7, 7.8, 1067.4, -6999.0, 8.0, 939.0, 145.0, 71.0,2020-06-13 15:00:00, 939.0,24
12.43, 72.63, 14.2, 14.0, 41.1, 3.443, 131.6, 8.0, 3.4, 12.4, 7.8, 1067.4, -6999.0, 8.0, 939.0, 132.0, 73.0,2020-06-13 16:00:00, 939.0,24
10.81, 87.2, 14.2, 8.3, 50.44, 0.987, 72.19, 9.0, 1.0, 10.8, 7.8, 1071.2, -6999.0, 9.0, 942.0, 72.0, 87.0,2020-06-13 17:00:00, 942.0,24
11.12, 89.0, 14.2, 4.5, 68.15, 0.063, 81.2, 9.0, 0.1, 11.1, 7.8, 1072.1, -6999.0, 9.0, 943.0, 81.0, 89.0,2020-06-13 18:00:00, 943.0,24
