CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 4.083, 100.0, None, None, None, None, 0.0, None, 15.38, 0.009, 4.0, None, 4.1, 3.9, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 00:00:00, None, None,24
None, 3.949, 100.0, None, None, None, None, 0.0, None, 15.16, 0.009, 4.0, None, 3.9, 3.9, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 01:00:00, None, None,24
None, 3.844, 100.0, None, None, None, None, 0.0, None, 14.09, 0.009, 4.0, None, 3.8, 3.9, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 02:00:00, None, None,24
None, 3.744, 100.1, None, None, None, None, 0.0, None, 15.7, 0.008, 4.0, None, 3.7, 3.6, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 03:00:00, None, None,24
None, 3.567, 100.0, None, None, None, None, 0.0, None, 16.32, 0.008, 4.0, None, 3.6, 3.5, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 04:00:00, None, None,24
None, 3.539, 100.0, None, None, None, None, 0.0, None, 10.36, 0.009, 4.0, None, 3.5, 3.3, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 05:00:00, None, None,24
None, 3.207, 100.0, None, None, None, None, 0.0, None, 10.94, 0.009, 3.0, None, 3.2, 3.0, None, None, None, None, 5.7, None, None, 100.0, None,2022-06-11 06:00:00, None, None,24
None, 3.123, 100.0, None, None, None, None, 0.0, None, 9.51, 0.009, 3.0, None, 3.1, 3.0, None, None, None, None, 3.2, None, None, 100.0, None,2022-06-11 07:00:00, None, None,24
None, 2.693, 100.0, None, None, None, None, 0.0, None, 13.46, 0.009, 3.0, None, 2.7, 2.7, None, None, None, None, 3.3, None, None, 100.0, None,2022-06-11 08:00:00, None, None,24
None, 2.748, 100.0, None, None, None, None, 0.0, None, 12.24, 0.009, 3.0, None, 2.7, 2.7, None, None, None, None, 3.3, None, None, 100.0, None,2022-06-11 09:00:00, None, None,24
None, 2.762, 100.0, None, None, None, None, 0.0, None, 11.53, 0.008, 3.0, None, 2.8, 2.7, None, None, None, None, 3.3, None, None, 100.0, None,2022-06-11 10:00:00, None, None,24
None, 3.448, 100.0, None, None, None, None, 0.0, None, 9.17, 0.009, 3.0, None, 3.4, 2.7, None, None, None, None, 3.8, None, None, 100.0, None,2022-06-11 11:00:00, None, None,24
None, 2.983, 100.0, None, None, None, None, 0.0, None, 11.18, 0.009, 3.0, None, 3.0, 2.7, None, None, None, None, 3.8, None, None, 100.0, None,2022-06-11 12:00:00, None, None,24
None, 4.019, 98.0, None, None, None, None, 0.0, None, 10.76, 0.009, 4.0, None, 4.0, 2.7, None, None, None, None, 4.2, None, None, 98.0, None,2022-06-11 13:00:00, None, None,24
None, 5.143, 85.0, None, None, None, None, 0.0, None, 13.11, 0.009, 3.0, None, 5.1, 2.7, None, None, None, None, 5.2, None, None, 85.0, None,2022-06-11 14:00:00, None, None,24
None, 5.551, 80.4, None, None, None, None, 0.0, None, 14.83, 0.008, 3.0, None, 5.6, 2.7, None, None, None, None, 6.0, None, None, 80.0, None,2022-06-11 15:00:00, None, None,24
None, 5.585, 78.43, None, None, None, None, 0.0, None, 14.06, 0.009, 3.0, None, 5.6, 2.7, None, None, None, None, 6.2, None, None, 78.0, None,2022-06-11 16:00:00, None, None,24
None, 5.54, 77.23, None, None, None, None, 0.0, None, 14.63, 0.009, 2.0, None, 5.5, 2.7, None, None, None, None, 6.2, None, None, 77.0, None,2022-06-11 17:00:00, None, None,24
None, 5.375, 81.7, None, None, None, None, 0.0, None, 14.4, 0.009, 3.0, None, 5.4, 2.7, None, None, None, None, 6.2, None, None, 82.0, None,2022-06-11 18:00:00, None, None,24
None, 4.768, 85.2, None, None, None, None, 0.0, None, 13.87, 0.008, 3.0, None, 4.8, 4.8, None, None, None, None, 5.4, None, None, 85.0, None,2022-06-11 19:00:00, None, None,24
None, 4.428, 85.0, None, None, None, None, 0.0, None, 17.3, 0.008, 2.0, None, 4.4, 4.3, None, None, None, None, 5.4, None, None, 85.0, None,2022-06-11 20:00:00, None, None,24
None, 3.917, 87.6, None, None, None, None, 0.0, None, 12.84, 0.009, 2.0, None, 3.9, 3.9, None, None, None, None, 5.4, None, None, 88.0, None,2022-06-11 21:00:00, None, None,24
