RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
99.4, None, None, None, 2.165, 183.4, 4.0, 3.4, None, 817.0, None, None, 160.0, None, None, None, None, 3.762, None, 8.4, 99.0, 41.35, None, 3.8, 1010.8, 0.3, 1.0,2022-06-11 00:00:00, 817.0,24
99.4, None, None, None, 2.537, 195.7, 4.0, 3.4, None, 815.0, None, None, 160.0, None, None, None, None, 3.753, None, 8.4, 99.0, 32.43, None, 3.8, 1008.1, 0.2, 0.0,2022-06-11 01:00:00, 815.0,24
99.4, None, None, None, 3.674, 180.1, 4.0, 3.4, None, 817.0, None, None, 160.0, None, None, None, None, 3.776, None, 8.4, 99.0, 36.79, None, 3.8, 1010.4, 0.3, 0.0,2022-06-11 02:00:00, 817.0,24
99.4, None, None, None, 5.355, 186.6, 4.0, 3.4, None, 817.0, None, None, 159.0, None, None, None, None, 3.948, None, 8.4, 99.0, 35.18, None, 3.9, 1010.4, 0.4, -1.0,2022-06-11 03:00:00, 817.0,24
99.4, None, None, None, 4.15, 181.0, 4.0, 3.3, None, 817.0, None, None, 161.0, None, None, None, None, 3.643, None, 8.4, 99.0, 36.83, None, 3.6, 1010.6, 1.0, 2.0,2022-06-11 04:00:00, 817.0,24
99.4, None, None, None, 5.163, 189.6, 4.0, 3.3, None, 816.0, None, None, 158.0, None, None, None, None, 3.924, None, 8.4, 99.0, 36.31, None, 3.9, 1009.4, 1.1, -3.0,2022-06-11 05:00:00, 816.0,24
99.4, None, None, None, 5.444, 175.3, 4.0, 3.3, None, 816.0, None, None, 157.0, None, None, None, None, 4.452, None, 8.4, 99.0, 36.24, None, 4.5, 1009.9, 2.1, -1.0,2022-06-11 06:00:00, 816.0,24
99.4, None, None, None, 5.51, 173.4, 5.0, 4.1, None, 815.0, None, None, 158.0, None, None, None, None, 4.717, None, 4.8, 99.0, 37.91, None, 4.7, 1009.0, 1.6, 1.0,2022-06-11 07:00:00, 815.0,24
99.4, None, None, None, 9.5, 192.0, 5.0, 4.1, None, 816.0, None, None, 158.0, None, None, None, None, 5.137, None, 5.4, 99.0, 36.95, None, 5.1, None, 0.3, 0.0,2022-06-11 08:00:00, 816.0,24
99.4, None, None, None, 7.707, 186.8, 5.0, 4.1, None, 816.0, None, None, 159.0, None, None, None, None, 5.256, None, 5.8, 99.0, 37.49, None, 5.3, 1010.5, 0.1, 1.0,2022-06-11 09:00:00, 816.0,24
99.4, None, None, None, 6.726, 192.6, 6.0, 4.1, None, 816.0, None, None, 158.0, None, None, None, None, 5.966, None, 6.0, 99.0, 36.31, None, 6.0, None, 0.0, -1.0,2022-06-11 10:00:00, 816.0,24
99.1, None, None, None, 5.179, 190.6, 6.0, 4.1, None, 817.0, None, None, 157.0, None, None, None, None, 6.075, None, 6.7, 99.0, 37.75, None, 6.1, 1011.8, 0.1, -1.0,2022-06-11 11:00:00, 817.0,24
83.7, None, None, None, 5.996, 213.4, 7.0, 4.1, None, 817.0, None, None, 155.0, None, None, None, None, 9.37, None, 9.4, 84.0, 29.32, None, 9.4, 1011.0, 0.4, -2.0,2022-06-11 12:00:00, 817.0,24
88.3, None, None, None, None, None, 5.0, 4.1, None, 817.0, None, None, 155.0, None, None, None, None, 7.112, None, 10.6, 88.0, None, None, 7.1, 1011.5, 0.1, 0.0,2022-06-11 13:00:00, 817.0,24
85.1, None, None, None, 4.368, 199.0, 4.0, 4.1, None, 816.0, None, None, 154.0, None, None, None, None, 6.952, None, 11.5, 85.0, 37.7, None, 7.0, 1010.3, 0.1, 0.0,2022-06-11 14:00:00, 816.0,24
83.6, None, None, None, 4.756, 196.6, 6.0, 4.1, None, 817.0, None, None, 154.0, None, None, None, None, 8.54, None, 11.5, 84.0, 38.32, None, 8.5, 1011.2, 0.3, 0.0,2022-06-11 15:00:00, 817.0,24
99.4, None, None, None, 5.012, 182.0, 4.0, 3.7, None, 817.0, None, None, 154.0, None, None, None, None, 4.513, None, 11.5, 99.0, 45.47, None, 4.5, 1012.1, 4.1, -1.0,2022-06-11 16:00:00, 817.0,24
99.4, None, None, None, 4.039, 146.0, 4.0, 3.7, None, 817.0, None, None, 154.0, None, None, None, None, 4.435, None, 11.5, 99.0, 51.49, None, 4.4, 1012.1, 4.1, 1.0,2022-06-11 17:00:00, 817.0,24
99.2, None, None, None, 0.341, 40.8, 6.0, 3.7, None, 816.0, None, None, 154.0, None, None, None, None, 5.85, None, 11.5, 99.0, 65.79, None, 5.9, 1010.4, 0.4, 0.0,2022-06-11 18:00:00, 816.0,24
99.4, None, None, None, 0.393, 74.0, 5.0, 4.6, None, 816.0, None, None, None, None, None, None, None, 4.909, None, 5.9, 99.0, 52.33, None, 4.9, None, None, None,2022-06-11 19:00:00, None,24
99.4, None, None, None, 1.617, 114.5, 4.0, 4.1, None, 816.0, None, None, 155.0, None, None, None, None, 4.045, None, 5.9, 99.0, 56.31, None, 4.0, 1010.7, 0.0, 3.0,2022-06-11 20:00:00, 816.0,24
99.4, None, None, None, 1.996, 124.1, 4.0, 3.6, None, 816.0, None, None, 155.0, None, None, None, None, 3.76, None, 5.9, 99.0, 43.14, None, 3.8, 1010.7, -0.1, 1.0,2022-06-11 21:00:00, 816.0,24
99.4, None, None, None, 2.911, 159.0, 3.0, 3.3, None, 816.0, None, None, 155.0, None, None, None, None, 3.3, None, 5.9, 99.0, 25.77, None, 3.3, 1010.6, 0.0, 0.0,2022-06-11 22:00:00, 816.0,24
99.4, None, None, None, 4.084, 158.4, 3.0, 3.3, None, 816.0, None, None, 155.0, None, None, None, None, 3.469, None, 5.9, 99.0, 32.17, None, 3.5, 1010.6, 0.0, 1.0,2022-06-11 23:00:00, 816.0,24
99.4, None, None, None, 1.714, 82.4, 4.0, 2.8, None, 816.0, None, None, 155.0, None, None, None, None, 3.546, None, 5.9, 99.0, 52.61, None, 3.5, 1009.8, 0.0, 0.0,2022-06-12 00:00:00, 816.0,24
99.4, None, None, None, 3.535, 128.1, 3.0, 2.8, None, 816.0, None, None, None, None, None, None, None, 3.08, None, 5.9, 99.0, 56.77, None, 3.1, 1010.4, 1.4, None,2022-06-12 01:00:00, 816.0,24
99.4, None, None, None, 2.099, 116.8, 2.0, 1.8, None, 815.0, None, None, 154.0, None, None, None, None, 1.785, None, 5.9, 99.0, 55.43, None, 1.8, 1009.5, 0.8, 1.0,2022-06-12 02:00:00, 815.0,24
99.4, None, None, None, 0.736, 49.63, 2.0, 1.7, None, 814.0, None, None, 154.0, None, None, None, None, 2.17, None, 5.9, 99.0, 30.55, None, 2.2, 1007.8, 0.0, 1.0,2022-06-12 03:00:00, 814.0,24
