CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 4.069, 99.9, None, None, None, None, 8.48, 16.77, 197.3, 4.0, None, 4.1, 3.8, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 00:00:00, None, None,24
None, 4.093, 99.9, None, None, None, None, 10.12, 21.81, 192.5, 4.0, None, 4.1, 3.8, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 01:00:00, None, None,24
None, 3.767, 99.9, None, None, None, None, 8.49, 20.8, 215.2, 4.0, None, 3.8, 3.8, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 02:00:00, None, None,24
None, 3.359, 99.9, None, None, None, None, 7.321, 25.9, 214.0, 3.0, None, 3.4, 3.3, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 03:00:00, None, None,24
None, 3.492, 99.9, None, None, None, None, 8.37, 26.38, 213.9, 3.0, None, 3.5, 3.3, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 04:00:00, None, None,24
None, 3.96, 99.9, None, None, None, None, 9.6, 26.38, 213.8, 4.0, None, 4.0, 3.3, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 05:00:00, None, None,24
None, 4.056, 99.9, None, None, None, None, 8.87, 27.6, 216.0, 4.0, None, 4.1, 3.3, None, None, None, 7.3, None, None, 100.0, None,2022-06-11 06:00:00, None, None,24
None, 4.137, 99.9, None, None, None, None, 10.28, 23.0, 215.7, 4.0, None, 4.1, 4.0, None, None, None, 4.2, None, None, 100.0, None,2022-06-11 07:00:00, None, None,24
None, 3.935, 99.9, None, None, None, None, 11.41, 21.46, 218.9, 4.0, None, 3.9, 3.7, None, None, None, 4.2, None, None, 100.0, None,2022-06-11 08:00:00, None, None,24
None, 3.819, 99.9, None, None, None, None, 13.75, 22.87, 220.2, 4.0, None, 3.8, 3.7, None, None, None, 4.2, None, None, 100.0, None,2022-06-11 09:00:00, None, None,24
None, 3.747, 99.9, None, None, None, None, 18.88, 20.43, 233.8, 4.0, None, 3.7, 3.7, None, None, None, 4.2, None, None, 100.0, None,2022-06-11 10:00:00, None, None,24
None, 3.729, 99.9, None, None, None, None, 12.97, 22.88, 267.3, 4.0, None, 3.7, 3.4, None, None, None, 4.2, None, None, 100.0, None,2022-06-11 11:00:00, None, None,24
None, 4.994, 99.9, None, None, None, None, 23.51, 13.59, 242.7, 5.0, None, 5.0, 3.4, None, None, None, 5.2, None, None, 100.0, None,2022-06-11 12:00:00, None, None,24
None, 5.177, 91.5, None, None, None, None, 23.62, 13.21, 210.9, 4.0, None, 5.2, 3.4, None, None, None, 5.9, None, None, 92.0, None,2022-06-11 13:00:00, None, None,24
None, 5.04, 99.9, None, None, None, None, 21.74, 14.05, 219.7, 5.0, None, 5.0, 3.4, None, None, None, 6.3, None, None, 100.0, None,2022-06-11 14:00:00, None, None,24
None, 5.857, 84.9, None, None, None, None, 13.41, 22.2, 217.5, 3.0, None, 5.9, 3.4, None, None, None, 6.3, None, None, 85.0, None,2022-06-11 15:00:00, None, None,24
None, 3.457, 99.9, None, None, None, None, 16.43, 25.07, 225.6, 4.0, None, 3.5, 3.4, None, None, None, 6.3, None, None, 100.0, None,2022-06-11 16:00:00, None, None,24
None, 4.81, 84.0, None, None, None, None, 18.79, 29.69, 239.1, 2.0, None, 4.8, 2.9, None, None, None, 6.3, None, None, 84.0, None,2022-06-11 17:00:00, None, None,24
