WSPD_SCLR,time,week_of_year
3.17569,2018-12-10 00:00:00,50
3.56493,2018-12-10 01:00:00,50
4.33506,2018-12-10 02:00:00,50
4.72602,2018-12-10 03:00:00,50
4.95959,2018-12-10 04:00:00,50
4.64392,2018-12-10 05:00:00,50
4.51862,2018-12-10 06:00:00,50
5.98165,2018-12-10 07:00:00,50
7.73411,2018-12-10 08:00:00,50
8.42778,2018-12-10 09:00:00,50
6.69737,2018-12-10 10:00:00,50
6.46925,2018-12-10 11:00:00,50
8.17186,2018-12-10 12:00:00,50
8.00078,2018-12-10 13:00:00,50
6.31447,2018-12-10 14:00:00,50
8.39364,2018-12-10 15:00:00,50
8.21098,2018-12-10 16:00:00,50
6.63707,2018-12-10 17:00:00,50
7.072,2018-12-10 18:00:00,50
6.70747,2018-12-10 19:00:00,50
5.58056,2018-12-10 20:00:00,50
5.43268,2018-12-10 21:00:00,50
4.29602,2018-12-10 22:00:00,50
5.05827,2018-12-10 23:00:00,50
4.1573,2018-12-11 00:00:00,50
3.42311,2018-12-11 01:00:00,50
3.1115,2018-12-11 02:00:00,50
3.18552,2018-12-11 03:00:00,50
2.69127,2018-12-11 04:00:00,50
2.5526,2018-12-11 05:00:00,50
2.79422,2018-12-11 06:00:00,50
2.84037,2018-12-11 07:00:00,50
2.43603,2018-12-11 08:00:00,50
2.98323,2018-12-11 09:00:00,50
4.17311,2018-12-11 10:00:00,50
4.21838,2018-12-11 11:00:00,50
4.33735,2018-12-11 12:00:00,50
5.6402,2018-12-11 13:00:00,50
8.13721,2018-12-11 14:00:00,50
8.31767,2018-12-11 15:00:00,50
6.71251,2018-12-11 16:00:00,50
7.25205,2018-12-11 17:00:00,50
6.60474,2018-12-11 18:00:00,50
6.92566,2018-12-11 19:00:00,50
7.28172,2018-12-11 20:00:00,50
7.05769,2018-12-11 21:00:00,50
6.13036,2018-12-11 22:00:00,50
7.27293,2018-12-11 23:00:00,50
7.37815,2018-12-12 00:00:00,50
7.10886,2018-12-12 01:00:00,50
6.10399,2018-12-12 02:00:00,50
6.54354,2018-12-12 03:00:00,50
7.55256,2018-12-12 04:00:00,50
6.9081,2018-12-12 05:00:00,50
7.03515,2018-12-12 06:00:00,50
6.64543,2018-12-12 07:00:00,50
6.4646,2018-12-12 08:00:00,50
7.14453,2018-12-12 09:00:00,50
8.28171,2018-12-12 10:00:00,50
9.68714,2018-12-12 11:00:00,50
9.82129,2018-12-12 12:00:00,50
10.1186,2018-12-12 13:00:00,50
8.90327,2018-12-12 14:00:00,50
6.56657,2018-12-12 15:00:00,50
5.90583,2018-12-12 16:00:00,50
4.03575,2018-12-12 17:00:00,50
3.93296,2018-12-12 18:00:00,50
2.40938,2018-12-12 19:00:00,50
2.58497,2018-12-12 20:00:00,50
3.00163,2018-12-12 21:00:00,50
2.34266,2018-12-12 22:00:00,50
2.79055,2018-12-12 23:00:00,50
3.19159,2018-12-13 00:00:00,50
2.52905,2018-12-13 01:00:00,50
4.94895,2018-12-13 02:00:00,50
6.08104,2018-12-13 03:00:00,50
7.84852,2018-12-13 04:00:00,50
6.34629,2018-12-13 05:00:00,50
