pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 16.53, 66.52, 26.6, 67.0, 10.0, 16.5, 16.4, 1016.4, 0.0, 10.0, 887.0, None,2021-07-09 00:00:00, None, 887.0,28
None, 15.68, 71.58, 26.6, 72.0, 11.0, 15.7, 15.6, 1017.5, 0.0, 11.0, 888.0, None,2021-07-09 01:00:00, None, 888.0,28
None, 14.56, 74.67, 26.6, 75.0, 10.0, 14.6, 14.6, 1017.4, 0.0, 10.0, 888.0, None,2021-07-09 02:00:00, None, 888.0,28
None, 13.66, 76.51, 26.6, 77.0, 10.0, 13.7, 13.6, 1017.3, 0.0, 10.0, 888.0, None,2021-07-09 03:00:00, None, 888.0,28
None, 12.88, 80.5, 26.6, 81.0, 10.0, 12.9, 12.9, 1017.3, 0.0, 10.0, 888.0, None,2021-07-09 04:00:00, None, 888.0,28
None, 12.61, 80.2, 26.6, 80.0, 9.0, 12.6, 12.5, 1017.3, 0.0, 9.0, 888.0, None,2021-07-09 05:00:00, None, 888.0,28
None, 13.03, 75.28, 26.6, 75.0, 9.0, 13.0, 12.1, 1018.4, 0.0, 9.0, 889.0, None,2021-07-09 06:00:00, None, 889.0,28
None, 14.59, 67.12, 14.6, 67.0, 8.0, 14.6, 13.0, 1019.9, 0.0, 8.0, 890.0, None,2021-07-09 07:00:00, None, 890.0,28
None, 16.03, 60.6, 16.1, 61.0, 8.0, 16.0, 13.0, 1020.9, 0.0, 8.0, 891.0, None,2021-07-09 08:00:00, None, 891.0,28
None, 18.93, 54.02, 19.2, 54.0, 9.0, 18.9, 13.0, 1019.6, 0.0, 9.0, 890.0, None,2021-07-09 09:00:00, None, 890.0,28
None, 20.87, 46.75, 21.6, 47.0, 9.0, 20.9, 13.0, 1019.5, 0.0, 9.0, 890.0, None,2021-07-09 10:00:00, None, 890.0,28
None, 24.98, 37.93, 24.9, 38.0, 9.0, 25.0, 13.0, 1019.2, 0.0, 9.0, 890.0, None,2021-07-09 11:00:00, None, 890.0,28
None, 26.4, 31.5, 26.6, 32.0, 7.0, 26.4, 13.0, 1019.1, 0.0, 7.0, 890.0, None,2021-07-09 12:00:00, None, 890.0,28
0.0, 26.86, 27.2, 27.3, 27.0, 6.0, 26.9, 13.0, 1019.1, 0.0, 6.0, 890.0, None,2021-07-09 13:00:00, None, 890.0,28
0.0, 27.93, 25.3, 28.4, 25.0, 6.0, 27.9, 13.0, 1019.1, 0.0, 6.0, 890.0, None,2021-07-09 14:00:00, None, 890.0,28
0.0, 29.22, 19.86, 29.4, 20.0, 4.0, 29.2, 13.0, 1019.1, 0.0, 4.0, 890.0, None,2021-07-09 15:00:00, None, 890.0,28
0.0, 29.41, 20.4, 29.6, 20.0, 4.0, 29.4, 13.0, 1018.0, 0.0, 4.0, 889.0, None,2021-07-09 16:00:00, None, 889.0,28
0.0, 27.97, 29.08, 30.0, 29.0, 8.0, 28.0, 13.0, 1019.4, 0.0, 8.0, 890.0, None,2021-07-09 17:00:00, None, 890.0,28
0.0, 28.93, 27.94, 30.0, 28.0, 8.0, 28.9, 13.0, 1019.2, 0.0, 8.0, 890.0, None,2021-07-09 18:00:00, None, 890.0,28
0.0, 25.47, 34.81, 29.1, 35.0, 9.0, 25.5, 25.5, 1018.3, 0.0, 9.0, 889.0, None,2021-07-09 19:00:00, None, 889.0,28
0.0, 21.77, 47.27, 29.1, 47.0, 10.0, 21.8, 21.9, 1019.8, 0.0, 10.0, 890.0, None,2021-07-09 20:00:00, None, 890.0,28
0.0, 19.4, 57.12, 29.1, 57.0, 11.0, 19.4, 19.4, 1019.7, 0.0, 11.0, 890.0, None,2021-07-09 21:00:00, None, 890.0,28
0.0, 17.11, 65.97, 29.1, 66.0, 11.0, 17.1, 17.2, 1019.7, 0.0, 11.0, 890.0, None,2021-07-09 22:00:00, None, 890.0,28
0.0, 15.53, 70.21, 29.1, 70.0, 10.0, 15.5, 15.6, 1020.6, 0.0, 10.0, 891.0, None,2021-07-09 23:00:00, None, 891.0,28
0.0, 14.41, 75.21, 29.1, 75.0, 10.0, 14.4, 14.4, 1020.5, 0.0, 10.0, 891.0, None,2021-07-10 00:00:00, None, 891.0,28
0.0, 13.23, 78.52, 29.1, 79.0, 10.0, 13.2, 13.2, 1020.6, 0.0, 10.0, 891.0, None,2021-07-10 01:00:00, None, 891.0,28
0.0, 12.33, 82.4, 29.1, 82.0, 9.0, 12.3, 12.2, 1020.6, 0.0, 9.0, 891.0, None,2021-07-10 02:00:00, None, 891.0,28
0.0, 11.51, 85.7, 29.1, 86.0, 9.0, 11.5, 11.5, 1020.5, 0.0, 9.0, 891.0, None,2021-07-10 03:00:00, None, 891.0,28
0.0, 10.92, 86.8, 29.1, 87.0, 9.0, 10.9, 10.9, 1020.6, 0.0, 9.0, 891.0, None,2021-07-10 04:00:00, None, 891.0,28
0.0, 10.05, 89.9, 29.1, 90.0, 9.0, 10.1, 10.0, 1020.9, 0.0, 9.0, 891.0, None,2021-07-10 05:00:00, None, 891.0,28
0.0, 10.91, 87.2, 29.1, 87.0, 9.0, 10.9, 9.9, 1020.7, 0.0, 9.0, 891.0, None,2021-07-10 06:00:00, None, 891.0,28
0.0, 14.42, 70.32, 14.7, 70.0, 9.0, 14.4, 10.8, 1020.6, 0.0, 9.0, 891.0, None,2021-07-10 07:00:00, None, 891.0,28
0.0, 18.34, 54.76, 18.3, 55.0, 9.0, 18.3, 10.8, 1019.5, 0.0, 9.0, 890.0, None,2021-07-10 08:00:00, None, 890.0,28
0.0, 21.16, 44.8, 21.1, 45.0, 9.0, 21.2, 10.8, 1019.4, 0.0, 9.0, 890.0, None,2021-07-10 09:00:00, None, 890.0,28
