pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
None, 13.36, 93.3, 25.8, None, 54.83, 4.284, 127.7, 12.0, None, 13.4, 13.3, 12.0, 0.0, None, 0.0, 93.0,2021-07-09 00:00:00, -6999.0,28
None, 12.85, 94.7, 25.8, None, 49.42, 2.322, 145.8, 12.0, None, 12.9, 12.8, 12.0, 0.0, None, 0.0, 95.0,2021-07-09 01:00:00, -6999.0,28
None, 12.55, 92.8, 25.8, None, 63.51, 3.05, 70.07, 11.0, None, 12.6, 12.5, 11.0, 0.0, None, 0.0, 93.0,2021-07-09 02:00:00, -6999.0,28
None, 12.27, 94.6, 25.8, None, 45.2, 2.324, 86.7, 11.0, None, 12.3, 11.9, 11.0, 0.0, None, 0.0, 95.0,2021-07-09 03:00:00, -6999.0,28
None, 11.03, 96.6, 25.8, None, 46.39, 4.482, 94.9, 11.0, None, 11.0, 10.9, 11.0, 0.0, None, 0.0, 97.0,2021-07-09 04:00:00, -6999.0,28
None, 11.1, 96.4, 25.8, None, 60.86, 3.081, 117.2, 11.0, None, 11.1, 10.7, 11.0, 0.0, None, 0.0, 96.0,2021-07-09 05:00:00, -6999.0,28
None, 11.56, 95.8, 25.8, None, 45.27, 4.159, 114.5, 11.0, None, 11.6, 10.7, 11.0, 0.0, None, 0.0, 96.0,2021-07-09 06:00:00, -6999.0,28
None, 12.7, 93.0, 12.5, None, 44.87, 3.753, 60.5, 12.0, None, 12.7, 11.6, 12.0, 0.0, None, 0.0, 93.0,2021-07-09 07:00:00, -6999.0,28
None, 13.43, 88.3, 13.7, None, 52.78, 4.152, 71.04, 11.0, None, 13.4, 11.6, 11.0, 0.0, None, 0.0, 88.0,2021-07-09 08:00:00, -6999.0,28
None, 15.49, 79.44, 15.6, None, 68.17, 3.879, 124.8, 12.0, None, 15.5, 11.6, 12.0, 0.0, None, 0.0, 79.0,2021-07-09 09:00:00, -6999.0,28
None, 16.52, 77.74, 16.5, None, 61.47, 4.625, 226.2, 13.0, None, 16.5, 11.6, 13.0, 0.0, None, 0.0, 78.0,2021-07-09 10:00:00, -6999.0,28
None, 19.74, 58.64, 19.6, None, 43.56, 5.237, 268.1, 12.0, None, 19.7, 11.6, 12.0, 0.0, None, 0.0, 59.0,2021-07-09 11:00:00, -6999.0,28
None, 21.55, 51.16, 21.7, None, 50.25, 5.098, 275.0, 11.0, None, 21.6, 11.6, 11.0, 0.0, None, 0.0, 51.0,2021-07-09 12:00:00, -6999.0,28
None, 23.37, 45.71, 23.9, None, 39.7, 5.547, 286.9, 11.0, None, 23.4, 11.6, 11.0, 0.0, None, 0.0, 46.0,2021-07-09 13:00:00, -6999.0,28
None, 25.84, 40.79, 25.4, None, 30.69, 8.35, 291.7, 11.0, None, 25.8, 11.6, 11.0, 0.0, None, 0.0, 41.0,2021-07-09 14:00:00, -6999.0,28
7.5, 26.51, 30.51, 26.5, None, 22.88, 8.52, 293.8, 8.0, None, 26.5, 11.6, 8.0, 0.0, None, 0.0, 31.0,2021-07-09 15:00:00, -6999.0,28
7.5, 27.26, 29.87, 27.6, None, 34.3, 8.3, 293.3, 9.0, None, 27.3, 11.6, 9.0, 0.0, None, 0.0, 30.0,2021-07-09 16:00:00, -6999.0,28
7.5, 28.21, 29.8, 28.5, None, 33.52, 7.582, 293.1, 9.0, None, 28.2, 11.6, 9.0, 0.0, None, 0.0, 30.0,2021-07-09 17:00:00, -6999.0,28
7.5, 28.03, 30.57, 28.8, None, 35.68, 6.883, 295.9, 9.0, None, 28.0, 11.6, 9.0, 0.0, None, 0.0, 31.0,2021-07-09 18:00:00, -6999.0,28
7.5, 28.33, 31.01, 28.7, None, 37.22, 8.01, 293.1, 9.0, None, 28.3, 27.9, 9.0, 0.0, None, 0.0, 31.0,2021-07-09 19:00:00, -6999.0,28
1.3, 27.39, 35.4, 28.7, None, 31.36, 4.871, 286.4, 10.0, None, 27.4, 27.3, 10.0, 0.0, None, 0.0, 35.0,2021-07-09 20:00:00, -6999.0,28
0.7, 24.09, 44.85, 28.7, None, 56.62, 2.205, 216.5, 11.0, None, 24.1, 24.2, 11.0, 0.0, None, 0.0, 45.0,2021-07-09 21:00:00, -6999.0,28
