pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,4.479,97.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 00:00:00, None,-0.563, None,51
None,4.527,97.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 01:00:00, None,-0.592, None,51
None,4.575,97.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 02:00:00, None,-0.55, None,51
None,4.623,96.9, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 03:00:00, None,-0.577, None,51
None,4.671,97.0, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 04:00:00, None,-0.566, None,51
None,4.72,97.2, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 05:00:00, None,-0.545, None,51
None,5.009,96.9, None, None, None, None, None, None, None, 5.0, None, None, None,2017-12-17 06:00:00, None,-0.664, None,51
None,4.864,96.8, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 07:00:00, None,-0.611, None,51
None,4.623,96.8, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 08:00:00, None,-0.653, None,51
None,5.491,96.7, None, None, None, None, None, None, None, 5.0, None, None, None,2017-12-17 09:00:00, None,-0.427, None,51
None,5.684,95.0, None, None, None, None, None, None, None, 5.0, None, None, None,2017-12-17 10:00:00, None,-0.584, None,51
None,5.974,94.8, None, None, None, None, None, None, None, 5.0, None, None, None,2017-12-17 11:00:00, None,-0.524, None,51
None,6.167,91.4, None, None, None, None, None, None, None, 5.0, None, None, None,2017-12-17 12:00:00, None,-0.479, None,51
None,6.408,79.7, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 13:00:00, None,-0.601, None,51
None,6.504,80.8, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 14:00:00, None,-0.552, None,51
None,5.974,83.1, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 15:00:00, None,-0.56, None,51
None,4.816,92.9, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 16:00:00, None,-0.601, None,51
None,4.768,93.8, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 17:00:00, None,-0.551, None,51
None,4.816,91.9, None, None, None, None, None, None, None, 4.0, None, None, None,2017-12-17 18:00:00, None,-0.513, None,51
None,3.948,93.7, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 19:00:00, None,-0.582, None,51
None,3.803,94.9, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 20:00:00, None,-0.582, None,51
None,3.707,95.5, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 21:00:00, None,-0.592, None,51
None,3.369,95.4, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-17 22:00:00, None,-0.579, None,51
None,3.04,95.3, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-17 23:00:00, None,-0.616, None,51
None,2.996,95.8, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 00:00:00, None,-0.607, None,51
None,2.856,95.9, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 01:00:00, None,-0.576, None,51
None,2.853,96.4, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 02:00:00, None,-0.566, None,51
None,3.0,96.4, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 03:00:00, None,-0.603, None,51
None,3.086,96.5, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 04:00:00, None,-0.554, None,51
None,3.035,96.5, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 05:00:00, None,-0.605, None,51
None,3.232,96.8, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 07:00:00, None,-0.558, None,51
None,2.887,95.9, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 08:00:00, None,-0.55, None,51
None,2.799,96.0, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 09:00:00, None,-0.564, None,51
None,3.28,96.1, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 10:00:00, None,-0.577, None,51
None,3.466,96.0, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 11:00:00, None,-0.532, None,51
None,3.755,95.6, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 12:00:00, None,-0.477, None,51
None,3.948,95.0, None, None, None, None, None, None, None, 3.0, None, None, None,2017-12-18 13:00:00, None,-0.512, None,51
None,3.321,94.3, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 14:00:00, None,-0.55, None,51
None,2.453,93.8, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 15:00:00, None,-0.62, None,51
None,2.177,95.2, None, None, None, None, None, None, None, 1.0, None, None, None,2017-12-18 16:00:00, None,-0.628, None,51
None,2.188,95.7, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 17:00:00, None,-0.632, None,51
None,2.382,96.6, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 18:00:00, None,-0.563, None,51
None,2.377,95.7, None, None, None, None, None, None, None, 2.0, None, None, None,2017-12-18 19:00:00, None,-0.565, None,51
None,2.232,94.3, None, None, None, None, None, None, None, 1.0, None, None, None,2017-12-18 20:00:00, None,-0.546, None,51
None,2.43,91.2, None, None, None, None, None, None, None, 1.0, None, None, None,2017-12-18 21:00:00, None,-0.583, None,51
None,1.947,89.9, None, None, None, None, None, None, None, 0.0, None, None, None,2017-12-18 22:00:00, None,-0.576, None,51
None,1.754,88.9, None, None, None, None, None, None, None, 0.0, None, None, None,2017-12-18 23:00:00, None,-0.636, None,51
None,1.706,84.6, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-19 00:00:00, None,-0.627, None,51
None,1.079,86.7, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-19 01:00:00, None,-0.63, None,51
None,1.175,81.7, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-19 02:00:00, None,-0.696, None,51
None,0.934,79.4, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-19 03:00:00, None,-0.625, None,51
None,0.934,75.9, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-19 04:00:00, None,-0.646, None,51
None,0.741,77.6, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-19 05:00:00, None,-0.704, None,51
None,0.548,76.3, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-19 06:00:00, None,-0.719, None,51
None,0.114,77.8, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-19 07:00:00, None,-0.629, None,51
None,0.549,71.8, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 08:00:00, None,-0.701, None,51
None,1.079,68.52, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 09:00:00, None,-0.702, None,51
None,1.561,65.42, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 10:00:00, None,-0.669, None,51
None,1.658,65.89, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 11:00:00, None,-0.651, None,51
None,2.237,58.88, None, None, None, None, None, None, None, -5.0, None, None, None,2017-12-19 12:00:00, None,-0.651, None,51
None,2.768,60.7, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 13:00:00, None,-0.692, None,51
None,3.287,50.84, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-19 14:00:00, None,-0.616, None,51
None,3.044,60.35, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-19 15:00:00, None,-0.764, None,51
None,2.228,66.63, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-19 16:00:00, None,-0.742, None,51
None,2.526,50.58, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-19 17:00:00, None,-0.69, None,51
None,1.32,62.79, None, None, None, None, None, None, None, -5.0, None, None, None,2017-12-19 18:00:00, None,-0.798, None,51
None,1.851,52.34, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-19 19:00:00, None,-0.732, None,51
None,1.465,59.01, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-19 20:00:00, None,-0.74, None,51
None,1.079,59.89, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-19 21:00:00, None,-0.708, None,51
None,1.803,48.9, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-19 22:00:00, None,-0.686, None,51
None,1.61,47.28, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-19 23:00:00, None,-0.696, None,51
None,0.596,56.38, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 00:00:00, None,-0.703, None,51
None,1.467,46.13, None, None, None, None, None, None, None, -9.0, None, None, None,2017-12-20 01:00:00, None,-0.744, None,51
None,0.789,50.45, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 02:00:00, None,-0.691, None,51
None,0.259,53.82, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 03:00:00, None,-0.694, None,51
None,0.115,54.02, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 04:00:00, None,-0.694, None,51
None,-0.939,60.71, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 05:00:00, None,-0.681, None,51
None,-1.032,58.68, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 06:00:00, None,-0.694, None,51
None,-1.218,59.7, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 07:00:00, None,-0.702, None,51
None,-1.22,59.63, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 08:00:00, None,-0.719, None,51
None,-1.794,61.05, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 09:00:00, None,-0.636, None,51
None,-1.695,58.22, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 10:00:00, None,-0.673, None,51
None,-1.792,57.01, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 11:00:00, None,-0.684, None,51
None,-1.551,56.6, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 12:00:00, None,-0.698, None,51
None,-1.263,53.09, None, None, None, None, None, None, None, -9.0, None, None, None,2017-12-20 13:00:00, None,-0.661, None,51
None,-1.461,56.8, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 14:00:00, None,-0.694, None,51
None,-1.265,58.35, None, None, None, None, None, None, None, -8.0, None, None, None,2017-12-20 15:00:00, None,-0.665, None,51
None,-1.319,60.85, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 16:00:00, None,-0.714, None,51
None,-1.988,64.9, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 17:00:00, None,-0.646, None,51
None,-1.889,65.71, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 18:00:00, None,-0.681, None,51
None,-2.371,69.22, None, None, None, None, None, None, None, -7.0, None, None, None,2017-12-20 19:00:00, None,-0.65, None,51
None,-2.323,72.7, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-20 20:00:00, None,-0.636, None,51
None,-2.516,73.5, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-20 21:00:00, None,-0.7, None,51
None,-2.371,71.0, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-20 22:00:00, None,-0.674, None,51
None,-2.854,76.8, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-20 23:00:00, None,-0.63, None,51
None,-2.323,75.0, None, None, None, None, None, None, None, -6.0, None, None, None,2017-12-21 00:00:00, None,-0.623, None,51
None,-2.323,76.7, None, None, None, None, None, None, None, -5.0, None, None, None,2017-12-21 01:00:00, None,-0.634, None,51
None,-2.178,79.0, None, None, None, None, None, None, None, -5.0, None, None, None,2017-12-21 02:00:00, None,-0.656, None,51
None,-2.281,81.1, None, None, None, None, None, None, None, -5.0, None, None, None,2017-12-21 03:00:00, None,-0.651, None,51
None,-1.747,82.4, None, None, None, None, None, None, None, -4.0, None, None, None,2017-12-21 04:00:00, None,-0.661, None,51
None,-1.165,82.6, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 05:00:00, None,-0.691, None,51
None,-1.171,82.8, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 06:00:00, None,-0.701, None,51
None,-1.272,83.0, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 07:00:00, None,-0.668, None,51
None,-1.08,84.9, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 08:00:00, None,-0.711, None,51
None,-1.273,90.4, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-21 09:00:00, None,-0.668, None,51
None,-1.041,91.8, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-21 10:00:00, None,-0.72, None,51
None,-0.509,91.9, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-21 11:00:00, None,-0.538, None,51
None,0.114,92.9, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 12:00:00, None,-0.382, None,51
None,0.403,94.0, None, None, None, None, None, None, None, 0.0, None, None, None,2017-12-21 13:00:00, None,0.497, None,51
None,0.645,93.9, None, None, None, None, None, None, None, 0.0, None, None, None,2017-12-21 14:00:00, None,1.741, None,51
None,0.5,94.3, None, None, None, None, None, None, None, 0.0, None, None, None,2017-12-21 15:00:00, None,1.33, None,51
None,0.21,94.7, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 16:00:00, None,2.051, None,51
None,-0.127,96.0, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 17:00:00, None,-0.826, None,51
None,-0.32,95.8, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 18:00:00, None,-0.89, None,51
None,-0.513,94.4, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 19:00:00, None,-0.69, None,51
None,-0.598,93.6, None, None, None, None, None, None, None, -1.0, None, None, None,2017-12-21 20:00:00, None,1.123, None,51
None,-1.038,93.3, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-21 21:00:00, None,1.949, None,51
None,-1.795,92.8, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 22:00:00, None,2.066, None,51
None,-2.13,95.7, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-21 23:00:00, None,2.428, None,51
None,-1.116,89.4, None, None, None, None, None, None, None, -2.0, None, None, None,2017-12-22 00:00:00, None,2.734, None,51
None,-2.178,91.9, None, None, None, None, None, None, None, -3.0, None, None, None,2017-12-22 01:00:00, None,2.368, None,51
