WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
318.3, None, None,2022-09-24 00:00:00, None,39
323.1, None, None,2022-09-24 01:00:00, None,39
321.8, None, None,2022-09-24 02:00:00, None,39
327.0, None, None,2022-09-24 03:00:00, None,39
322.7, None, None,2022-09-24 04:00:00, None,39
339.9, None, None,2022-09-24 05:00:00, None,39
318.7, None, None,2022-09-24 06:00:00, None,39
337.2, None, None,2022-09-24 07:00:00, None,39
323.4, None, None,2022-09-24 08:00:00, None,39
120.1, None, None,2022-09-24 09:00:00, None,39
112.4, None, None,2022-09-24 10:00:00, None,39
83.7, None, None,2022-09-24 11:00:00, None,39
148.6, None, None,2022-09-24 12:00:00, None,39
116.7, None, None,2022-09-24 13:00:00, None,39
165.7, None, None,2022-09-24 14:00:00, None,39
122.4, None, None,2022-09-24 15:00:00, None,39
54.4, None, None,2022-09-24 16:00:00, None,39
329.7, None, None,2022-09-24 17:00:00, None,39
322.2, None, None,2022-09-24 18:00:00, None,39
316.6, None, None,2022-09-24 19:00:00, None,39
319.2, None, None,2022-09-24 20:00:00, None,39
320.6, None, None,2022-09-24 21:00:00, None,39
322.2, None, None,2022-09-24 22:00:00, None,39
330.8, None, None,2022-09-24 23:00:00, None,39
320.8, None, None,2022-09-25 00:00:00, None,39
319.9, None, None,2022-09-25 01:00:00, None,39
317.3, None, None,2022-09-25 02:00:00, None,39
302.2, None, None,2022-09-25 03:00:00, None,39
306.4, None, None,2022-09-25 04:00:00, None,39
324.2, None, None,2022-09-25 05:00:00, None,39
321.1, None, None,2022-09-25 06:00:00, None,39
323.7, None, None,2022-09-25 07:00:00, None,39
280.9, None, None,2022-09-25 08:00:00, None,39
172.2, None, None,2022-09-25 09:00:00, None,39
117.5, None, None,2022-09-25 10:00:00, None,39
134.5, None, None,2022-09-25 11:00:00, None,39
69.2, None, None,2022-09-25 12:00:00, None,39
61.4, None, None,2022-09-25 13:00:00, None,39
79.8, None, None,2022-09-25 14:00:00, None,39
59.0, None, None,2022-09-25 15:00:00, None,39
66.2, None, None,2022-09-25 16:00:00, None,39
54.4, None, None,2022-09-25 17:00:00, None,39
316.1, None, None,2022-09-25 18:00:00, None,39
321.5, None, None,2022-09-25 19:00:00, None,39
318.5, None, None,2022-09-25 20:00:00, None,39
322.7, None, None,2022-09-25 21:00:00, None,39
332.7, None, None,2022-09-25 22:00:00, None,39
324.2, None, None,2022-09-25 23:00:00, None,39
303.6, None, None,2022-09-26 00:00:00, None,39
315.9, None, None,2022-09-26 01:00:00, None,39
304.3, None, None,2022-09-26 02:00:00, None,39
323.4, None, None,2022-09-26 03:00:00, None,39
313.7, None, None,2022-09-26 04:00:00, None,39
298.5, None, None,2022-09-26 05:00:00, None,39
333.5, None, None,2022-09-26 06:00:00, None,39
310.1, None, None,2022-09-26 07:00:00, None,39
305.2, None, None,2022-09-26 08:00:00, None,39
271.2, None, None,2022-09-26 09:00:00, None,39
54.6, None, None,2022-09-26 10:00:00, None,39
149.3, None, None,2022-09-26 11:00:00, None,39
163.0, None, None,2022-09-26 12:00:00, None,39
100.3, None, None,2022-09-26 13:00:00, None,39
86.0, None, None,2022-09-26 14:00:00, None,39
97.0, None, None,2022-09-26 15:00:00, None,39
97.7, None, None,2022-09-26 16:00:00, None,39
352.2, None, None,2022-09-26 17:00:00, None,39
340.5, None, None,2022-09-26 18:00:00, None,39
321.5, None, None,2022-09-26 21:00:00, None,39
321.0, None, None,2022-09-26 22:00:00, None,39
319.9, None, None,2022-09-26 23:00:00, None,39
