WDIR_VECT,time,HUMIDITY,week_of_year
164.7,2022-09-24 00:00:00, 89.9,39
186.3,2022-09-24 01:00:00, 90.4,39
194.6,2022-09-24 02:00:00, 90.8,39
203.3,2022-09-24 03:00:00, 91.4,39
193.8,2022-09-24 04:00:00, 92.6,39
190.0,2022-09-24 05:00:00, 92.4,39
186.8,2022-09-24 06:00:00, 90.2,39
208.9,2022-09-24 07:00:00, 91.5,39
13.5,2022-09-24 08:00:00, 93.5,39
116.6,2022-09-24 09:00:00, 91.2,39
198.8,2022-09-24 10:00:00, 88.0,39
178.8,2022-09-24 11:00:00, 85.5,39
189.5,2022-09-24 12:00:00, 87.4,39
198.7,2022-09-24 13:00:00, 89.7,39
193.6,2022-09-24 14:00:00, 89.2,39
194.2,2022-09-24 15:00:00, 91.1,39
192.1,2022-09-24 16:00:00, 91.9,39
183.8,2022-09-24 17:00:00, 91.8,39
162.9,2022-09-24 18:00:00, 93.0,39
179.5,2022-09-24 19:00:00, 93.3,39
177.6,2022-09-24 20:00:00, 93.8,39
156.2,2022-09-24 21:00:00, 94.0,39
181.1,2022-09-24 22:00:00, 93.7,39
198.1,2022-09-24 23:00:00, 94.6,39
145.7,2022-09-25 00:00:00, 94.9,39
215.5,2022-09-25 01:00:00, 94.8,39
198.6,2022-09-25 02:00:00, 95.1,39
190.1,2022-09-25 03:00:00, 95.2,39
197.2,2022-09-25 04:00:00, 95.2,39
194.6,2022-09-25 05:00:00, 95.1,39
219.1,2022-09-25 06:00:00, 95.4,39
None,2022-09-25 07:00:00, 95.8,39
206.8,2022-09-25 08:00:00, 95.8,39
201.7,2022-09-25 09:00:00, 95.0,39
192.6,2022-09-25 10:00:00, 94.3,39
182.7,2022-09-25 11:00:00, 92.9,39
195.1,2022-09-25 12:00:00, 90.5,39
203.1,2022-09-25 13:00:00, 90.0,39
203.9,2022-09-25 14:00:00, 90.1,39
197.5,2022-09-25 15:00:00, 89.6,39
196.3,2022-09-25 16:00:00, 89.4,39
184.4,2022-09-25 17:00:00, 89.2,39
203.5,2022-09-25 18:00:00, 90.3,39
191.9,2022-09-25 19:00:00, 91.3,39
None,2022-09-25 20:00:00, 91.8,39
201.4,2022-09-25 21:00:00, 93.1,39
None,2022-09-25 22:00:00, 94.8,39
None,2022-09-25 23:00:00, 95.2,39
None,2022-09-26 00:00:00, 95.2,39
2.0,2022-09-26 01:00:00, 95.4,39
None,2022-09-26 02:00:00, 95.5,39
None,2022-09-26 03:00:00, 95.7,39
None,2022-09-26 04:00:00, 95.7,39
335.2,2022-09-26 05:00:00, 95.9,39
None,2022-09-26 06:00:00, 95.8,39
None,2022-09-26 07:00:00, 95.7,39
None,2022-09-26 08:00:00, 95.6,39
0.7,2022-09-26 09:00:00, 94.7,39
29.2,2022-09-26 10:00:00, 92.5,39
None,2022-09-26 11:00:00, 88.6,39
