WDIR_VECT,time,week_of_year
176.8,2022-09-24 00:00:00,39
310.2,2022-09-24 01:00:00,39
230.7,2022-09-24 02:00:00,39
177.5,2022-09-24 03:00:00,39
204.3,2022-09-24 04:00:00,39
224.0,2022-09-24 05:00:00,39
202.1,2022-09-24 06:00:00,39
224.2,2022-09-24 07:00:00,39
259.3,2022-09-24 08:00:00,39
3.7,2022-09-24 09:00:00,39
357.5,2022-09-24 10:00:00,39
11.9,2022-09-24 11:00:00,39
348.1,2022-09-24 12:00:00,39
336.2,2022-09-24 13:00:00,39
331.4,2022-09-24 14:00:00,39
333.4,2022-09-24 15:00:00,39
359.4,2022-09-24 16:00:00,39
12.6,2022-09-24 17:00:00,39
6.3,2022-09-24 18:00:00,39
357.9,2022-09-24 19:00:00,39
351.6,2022-09-24 20:00:00,39
1.0,2022-09-24 21:00:00,39
341.0,2022-09-24 22:00:00,39
334.2,2022-09-24 23:00:00,39
347.6,2022-09-25 00:00:00,39
288.5,2022-09-25 01:00:00,39
308.4,2022-09-25 02:00:00,39
307.6,2022-09-25 03:00:00,39
324.1,2022-09-25 04:00:00,39
262.9,2022-09-25 05:00:00,39
303.6,2022-09-25 06:00:00,39
270.0,2022-09-25 07:00:00,39
352.5,2022-09-25 08:00:00,39
10.8,2022-09-25 09:00:00,39
3.6,2022-09-25 10:00:00,39
2.7,2022-09-25 11:00:00,39
359.7,2022-09-25 12:00:00,39
4.8,2022-09-25 13:00:00,39
5.0,2022-09-25 14:00:00,39
9.4,2022-09-25 15:00:00,39
11.5,2022-09-25 16:00:00,39
6.3,2022-09-25 17:00:00,39
340.2,2022-09-25 18:00:00,39
344.0,2022-09-25 19:00:00,39
301.4,2022-09-25 20:00:00,39
257.9,2022-09-25 21:00:00,39
204.0,2022-09-25 22:00:00,39
181.7,2022-09-25 23:00:00,39
215.7,2022-09-26 00:00:00,39
250.2,2022-09-26 01:00:00,39
285.4,2022-09-26 02:00:00,39
287.1,2022-09-26 03:00:00,39
313.5,2022-09-26 04:00:00,39
264.8,2022-09-26 05:00:00,39
206.9,2022-09-26 06:00:00,39
235.7,2022-09-26 07:00:00,39
230.2,2022-09-26 08:00:00,39
6.3,2022-09-26 09:00:00,39
345.6,2022-09-26 10:00:00,39
335.0,2022-09-26 11:00:00,39
336.2,2022-09-26 12:00:00,39
337.3,2022-09-26 13:00:00,39
335.2,2022-09-26 14:00:00,39
339.5,2022-09-26 15:00:00,39
342.2,2022-09-26 16:00:00,39
331.6,2022-09-26 17:00:00,39
321.8,2022-09-26 18:00:00,39
263.6,2022-09-26 19:00:00,39
228.2,2022-09-26 20:00:00,39
191.4,2022-09-26 21:00:00,39
153.3,2022-09-26 22:00:00,39
164.6,2022-09-26 23:00:00,39
181.5,2022-09-27 00:00:00,39
182.2,2022-09-27 01:00:00,39
165.7,2022-09-27 02:00:00,39
184.7,2022-09-27 03:00:00,39
217.3,2022-09-27 04:00:00,39
251.4,2022-09-27 05:00:00,39
237.5,2022-09-27 06:00:00,39
239.3,2022-09-27 07:00:00,39
261.9,2022-09-27 08:00:00,39
350.7,2022-09-27 09:00:00,39
26.2,2022-09-27 10:00:00,39
344.9,2022-09-27 11:00:00,39
345.3,2022-09-27 12:00:00,39
346.5,2022-09-27 13:00:00,39
343.4,2022-09-27 14:00:00,39
359.0,2022-09-27 15:00:00,39
40.7,2022-09-27 16:00:00,39
157.7,2022-09-27 17:00:00,39
183.1,2022-09-27 18:00:00,39
139.1,2022-09-27 19:00:00,39
230.5,2022-09-27 20:00:00,39
165.5,2022-09-27 21:00:00,39
178.0,2022-09-27 22:00:00,39
167.8,2022-09-27 23:00:00,39
198.7,2022-09-28 00:00:00,39
193.5,2022-09-28 01:00:00,39
202.3,2022-09-28 02:00:00,39
168.7,2022-09-28 03:00:00,39
168.1,2022-09-28 04:00:00,39
161.4,2022-09-28 05:00:00,39
167.6,2022-09-28 06:00:00,39
163.8,2022-09-28 07:00:00,39
150.1,2022-09-28 08:00:00,39
163.5,2022-09-28 09:00:00,39
129.2,2022-09-28 10:00:00,39
161.0,2022-09-28 11:00:00,39
167.8,2022-09-28 12:00:00,39
142.9,2022-09-28 13:00:00,39
157.4,2022-09-28 14:00:00,39
153.2,2022-09-28 15:00:00,39
151.7,2022-09-28 16:00:00,39
173.6,2022-09-28 17:00:00,39
180.3,2022-09-28 18:00:00,39
144.1,2022-09-28 19:00:00,39
155.3,2022-09-28 20:00:00,39
143.3,2022-09-28 21:00:00,39
246.2,2022-09-28 22:00:00,39
322.3,2022-09-28 23:00:00,39
343.1,2022-09-29 00:00:00,39
267.9,2022-09-29 01:00:00,39
228.9,2022-09-29 02:00:00,39
178.6,2022-09-29 03:00:00,39
234.6,2022-09-29 04:00:00,39
308.1,2022-09-29 05:00:00,39
326.9,2022-09-29 06:00:00,39
4.2,2022-09-29 07:00:00,39
283.0,2022-09-29 08:00:00,39
14.5,2022-09-29 09:00:00,39
6.7,2022-09-29 10:00:00,39
13.9,2022-09-29 11:00:00,39
22.6,2022-09-29 12:00:00,39
23.2,2022-09-29 13:00:00,39
10.2,2022-09-29 14:00:00,39
9.2,2022-09-29 15:00:00,39
358.1,2022-09-29 16:00:00,39
106.4,2022-09-29 17:00:00,39
155.5,2022-09-29 18:00:00,39
171.2,2022-09-29 19:00:00,39
145.1,2022-09-29 20:00:00,39
160.8,2022-09-29 21:00:00,39
196.1,2022-09-29 22:00:00,39
212.0,2022-09-29 23:00:00,39
254.1,2022-09-30 00:00:00,39
258.7,2022-09-30 01:00:00,39
250.1,2022-09-30 02:00:00,39
256.6,2022-09-30 03:00:00,39
242.6,2022-09-30 04:00:00,39
270.7,2022-09-30 05:00:00,39
238.9,2022-09-30 06:00:00,39
227.4,2022-09-30 07:00:00,39
281.6,2022-09-30 08:00:00,39
337.2,2022-09-30 09:00:00,39
358.8,2022-09-30 10:00:00,39
3.8,2022-09-30 11:00:00,39
6.1,2022-09-30 12:00:00,39
6.3,2022-09-30 13:00:00,39
6.9,2022-09-30 14:00:00,39
358.4,2022-09-30 15:00:00,39
4.1,2022-09-30 16:00:00,39
10.3,2022-09-30 17:00:00,39
9.1,2022-09-30 18:00:00,39
4.8,2022-09-30 19:00:00,39
348.8,2022-09-30 20:00:00,39
292.8,2022-09-30 21:00:00,39
197.8,2022-09-30 22:00:00,39
214.4,2022-09-30 23:00:00,39
