WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
180.5, None, None, 54.1, None,2022-09-24 00:00:00, None,39
141.0, None, None, 56.5, None,2022-09-24 01:00:00, None,39
165.7, None, None, 59.3, None,2022-09-24 02:00:00, None,39
150.9, None, None, 64.1, None,2022-09-24 03:00:00, None,39
311.1, None, None, 71.3, None,2022-09-24 04:00:00, None,39
278.2, None, None, 75.0, None,2022-09-24 05:00:00, None,39
278.5, None, None, 72.4, None,2022-09-24 06:00:00, None,39
301.3, None, None, 74.1, None,2022-09-24 07:00:00, None,39
311.3, None, None, 71.4, None,2022-09-24 08:00:00, None,39
307.5, None, None, 65.7, None,2022-09-24 09:00:00, None,39
327.1, None, None, 60.1, None,2022-09-24 10:00:00, None,39
300.0, None, None, 53.1, None,2022-09-24 11:00:00, None,39
307.1, None, None, 47.0, None,2022-09-24 12:00:00, None,39
311.6, None, None, 41.1, None,2022-09-24 13:00:00, None,39
325.9, None, None, 38.2, None,2022-09-24 14:00:00, None,39
285.8, None, None, 35.0, None,2022-09-24 15:00:00, None,39
86.3, None, None, 30.7, None,2022-09-24 16:00:00, None,39
83.0, None, None, 31.3, None,2022-09-24 17:00:00, None,39
107.9, None, None, 33.9, None,2022-09-24 18:00:00, None,39
140.5, None, None, 39.1, None,2022-09-24 19:00:00, None,39
138.8, None, None, 42.8, None,2022-09-24 20:00:00, None,39
130.9, None, None, 46.4, None,2022-09-24 21:00:00, None,39
274.3, None, None, 51.6, None,2022-09-24 22:00:00, None,39
244.2, None, None, 56.1, None,2022-09-24 23:00:00, None,39
209.9, None, None, 60.4, None,2022-09-25 00:00:00, None,39
239.9, None, None, 66.4, None,2022-09-25 01:00:00, None,39
231.0, None, None, 67.7, None,2022-09-25 02:00:00, None,39
134.7, None, None, 68.8, None,2022-09-25 03:00:00, None,39
270.4, None, None, 77.5, None,2022-09-25 04:00:00, None,39
119.4, None, None, 75.3, None,2022-09-25 05:00:00, None,39
236.4, None, None, 80.7, None,2022-09-25 06:00:00, None,39
96.6, None, None, 75.5, None,2022-09-25 07:00:00, None,39
19.1, None, None, 72.9, None,2022-09-25 08:00:00, None,39
92.8, None, None, 65.5, None,2022-09-25 09:00:00, None,39
5.4, None, None, 60.2, None,2022-09-25 10:00:00, None,39
271.6, None, None, 54.4, None,2022-09-25 11:00:00, None,39
354.1, None, None, 47.6, None,2022-09-25 12:00:00, None,39
58.7, None, None, 40.4, None,2022-09-25 13:00:00, None,39
173.5, None, None, 35.8, None,2022-09-25 14:00:00, None,39
327.5, None, None, 33.6, None,2022-09-25 15:00:00, None,39
280.5, None, None, 32.0, None,2022-09-25 16:00:00, None,39
258.0, None, None, 30.9, None,2022-09-25 17:00:00, None,39
149.6, None, None, 35.4, None,2022-09-25 18:00:00, None,39
141.1, None, None, 39.4, None,2022-09-25 19:00:00, None,39
