AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-6.8, None, 335.7,2023-02-19 00:00:00, None, None,8
-6.8, None, 335.7,2023-02-19 00:15:00, None, None,8
-6.8, None, 368.3,2023-02-19 00:30:00, None, None,8
-6.8, None, 336.7,2023-02-19 00:45:00, None, None,8
-6.8, None, 369.4,2023-02-19 01:00:00, None, None,8
-6.8, None, 336.7,2023-02-19 01:15:00, None, None,8
-6.8, None, 369.4,2023-02-19 01:30:00, None, None,8
-6.9, None, 370.4,2023-02-19 01:45:00, None, None,8
-6.9, None, 337.7,2023-02-19 02:00:00, None, None,8
-6.9, None, 370.4,2023-02-19 02:15:00, None, None,8
-6.9, None, 370.4,2023-02-19 02:30:00, None, None,8
-6.8, None, 337.7,2023-02-19 02:45:00, None, None,8
-6.8, None, 370.4,2023-02-19 03:00:00, None, None,8
-6.8, None, 337.7,2023-02-19 03:15:00, None, None,8
-6.8, None, 370.4,2023-02-19 03:30:00, None, None,8
-6.8, None, 338.8,2023-02-19 03:45:00, None, None,8
-6.8, None, 371.5,2023-02-19 04:00:00, None, None,8
-6.7, None, 339.7,2023-02-19 04:15:00, None, None,8
-6.7, None, 339.8,2023-02-19 04:30:00, None, None,8
-6.7, None, 340.8,2023-02-19 04:45:00, None, None,8
-6.6, None, 340.8,2023-02-19 05:00:00, None, None,8
-6.6, None, 340.7,2023-02-19 05:15:00, None, None,8
-6.6, None, 374.8,2023-02-19 05:30:00, None, None,8
-6.6, None, 374.8,2023-02-19 05:45:00, None, None,8
-6.5, None, 374.8,2023-02-19 06:00:00, None, None,8
-6.5, None, 374.8,2023-02-19 06:15:00, None, None,8
-6.5, None, 342.7,2023-02-19 06:30:00, None, None,8
-6.4, None, 342.8,2023-02-19 06:45:00, None, None,8
-6.4, None, 376.9,2023-02-19 07:00:00, None, None,8
-6.4, None, 343.7,2023-02-19 07:15:00, None, None,8
-6.3, None, 343.7,2023-02-19 07:30:00, None, None,8
-6.3, None, 344.8,2023-02-19 07:45:00, None, None,8
-6.2, None, 344.8,2023-02-19 08:00:00, None, None,8
-6.1, None, 344.7,2023-02-19 08:15:00, None, None,8
-6.0, None, 379.1,2023-02-19 08:30:00, None, None,8
-5.8, None, 345.7,2023-02-19 08:45:00, None, None,8
-5.8, None, 345.8,2023-02-19 09:00:00, None, None,8
-5.8, None, 380.2,2023-02-19 09:15:00, None, None,8
-5.7, None, 346.8,2023-02-19 09:30:00, None, None,8
-5.5, None, 380.2,2023-02-19 09:45:00, None, None,8
-5.5, None, 381.2,2023-02-19 10:00:00, None, None,8
-5.3, None, 347.8,2023-02-19 10:15:00, None, None,8
-5.2, None, 348.8,2023-02-19 10:30:00, None, None,8
-5.0, None, 382.3,2023-02-19 10:45:00, None, None,8
-4.9, None, 383.4,2023-02-19 11:00:00, None, None,8
-4.8, None, 383.4,2023-02-19 11:15:00, None, None,8
-4.8, None, 383.4,2023-02-19 11:30:00, None, None,8
-4.8, None, 384.5,2023-02-19 11:45:00, None, None,8
