AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-4.7, None, None, 285.5,2023-02-19 00:00:00, 91.0, None,8
-5.0, None, None, 285.5,2023-02-19 01:00:00, 91.0, None,8
-4.8, None, None, 285.5,2023-02-19 02:00:00, 91.0, None,8
-4.4, None, None, 285.5,2023-02-19 03:00:00, 91.0, None,8
-4.4, None, None, 285.5,2023-02-19 04:00:00, 91.0, None,8
-4.3, None, None, None,2023-02-19 05:00:00, None, None,8
-4.2, None, None, 285.5,2023-02-19 06:00:00, 90.0, None,8
-3.8, None, None, 285.5,2023-02-19 07:00:00, 91.0, None,8
-3.5, None, None, 285.5,2023-02-19 08:00:00, 92.0, None,8
-3.2, None, None, 285.5,2023-02-19 09:00:00, 93.0, None,8
-2.8, None, None, 285.5,2023-02-19 10:00:00, 91.0, None,8
-2.2, None, None, 284.4,2023-02-19 11:00:00, 91.0, None,8
-1.7, None, None, 284.4,2023-02-19 12:00:00, 92.0, None,8
-1.0, None, None, 284.4,2023-02-19 13:00:00, 93.0, None,8
-0.5, None, None, 284.4,2023-02-19 14:00:00, 93.0, None,8
-0.1, None, None, 284.4,2023-02-19 15:00:00, 93.0, None,8
-0.3, None, None, 284.4,2023-02-19 16:00:00, 94.0, None,8
-0.3, None, None, 283.4,2023-02-19 17:00:00, 93.0, None,8
-0.8, None, None, 283.4,2023-02-19 18:00:00, 93.0, None,8
-0.8, None, None, 283.4,2023-02-19 19:00:00, 93.0, None,8
-0.8, None, None, 284.4,2023-02-19 20:00:00, 93.0, None,8
-0.9, None, None, 284.4,2023-02-19 21:00:00, 94.0, None,8
-0.9, None, None, 284.4,2023-02-19 22:00:00, 94.0, None,8
-0.8, None, None, 284.4,2023-02-19 23:00:00, 93.0, None,8
-0.7, None, None, 284.4,2023-02-20 00:00:00, 93.0, None,8
-0.4, None, None, 284.4,2023-02-20 01:00:00, 93.0, None,8
-0.6, None, None, 284.4,2023-02-20 02:00:00, 93.0, None,8
-1.1, None, None, 285.5,2023-02-20 03:00:00, None, None,8
-0.9, None, None, 285.5,2023-02-20 04:00:00, 95.0, None,8
-0.7, None, None, 285.5,2023-02-20 05:00:00, None, None,8
-0.9, None, None, 285.5,2023-02-20 06:00:00, None, None,8
-1.5, None, None, 285.5,2023-02-20 07:00:00, None, None,8
-0.7, None, None, 285.5,2023-02-20 08:00:00, 95.0, None,8
-1.5, None, None, 285.5,2023-02-20 09:00:00, 94.0, None,8
-1.6, None, None, 285.5,2023-02-20 10:00:00, 94.0, None,8
-1.1, None, None, 285.5,2023-02-20 11:00:00, 95.0, None,8
-0.4, None, None, 286.5,2023-02-20 12:00:00, 92.0, None,8
-0.1, None, None, 286.5,2023-02-20 13:00:00, 96.0, None,8
0.1, None, None, 287.5,2023-02-20 14:00:00, 96.0, None,8
0.5, None, None, 286.5,2023-02-20 15:00:00, 95.0, None,8
0.4, None, None, 287.5,2023-02-20 16:00:00, 95.0, None,8
0.7, None, None, 286.5,2023-02-20 17:00:00, 98.0, None,8
0.0, None, None, 285.5,2023-02-20 18:00:00, 98.0, None,8
-0.1, None, None, 285.5,2023-02-20 19:00:00, 98.0, None,8
0.4, None, None, 285.5,2023-02-20 20:00:00, 97.0, None,8
-0.6, None, None, 285.5,2023-02-20 21:00:00, 97.0, None,8
-1.1, None, None, 285.5,2023-02-20 22:00:00, 97.0, None,8
-1.3, None, None, 285.5,2023-02-20 23:00:00, 97.0, None,8
-1.6, None, None, 285.5,2023-02-21 00:00:00, 96.0, None,8
-1.4, None, None, 285.5,2023-02-21 01:00:00, 98.0, None,8
-1.8, None, None, 284.4,2023-02-21 02:00:00, 97.0, None,8
-2.3, None, None, 284.4,2023-02-21 03:00:00, 97.0, None,8
-2.7, None, None, 284.4,2023-02-21 04:00:00, 97.0, None,8
-3.0, None, None, 284.4,2023-02-21 05:00:00, 97.0, None,8
-3.4, None, None, 284.4,2023-02-21 06:00:00, 97.0, None,8
-3.8, None, None, 284.4,2023-02-21 07:00:00, 98.0, None,8
-4.0, None, None, 284.4,2023-02-21 08:00:00, 98.0, None,8
-4.0, None, None, 284.4,2023-02-21 09:00:00, 98.0, None,8
-3.9, None, None, 284.4,2023-02-21 10:00:00, 97.0, None,8
-3.5, None, None, 284.4,2023-02-21 11:00:00, 99.0, None,8
-4.3, None, None, 285.5,2023-02-21 12:00:00, 95.0, None,8
-5.2, None, None, 286.5,2023-02-21 13:00:00, 100.0, None,8
-6.8, None, None, 285.5,2023-02-21 14:00:00, 99.0, None,8
-8.0, None, None, 285.5,2023-02-21 15:00:00, 99.0, None,8
-9.2, None, None, 286.5,2023-02-21 16:00:00, 98.0, None,8
-10.2, None, None, 285.5,2023-02-21 17:00:00, 98.0, None,8
-10.9, None, None, 286.5,2023-02-21 18:00:00, 98.0, None,8
-12.2, None, None, 285.5,2023-02-21 19:00:00, 98.0, None,8
-13.2, None, None, 285.5,2023-02-21 20:00:00, 98.0, None,8
-14.2, None, None, 285.5,2023-02-21 21:00:00, 98.0, None,8
-15.0, None, None, 286.5,2023-02-21 22:00:00, 99.0, None,8
-15.7, None, None, 286.5,2023-02-21 23:00:00, 98.0, None,8
-16.1, None, None, 286.5,2023-02-22 00:00:00, 98.0, None,8
-16.6, None, None, 286.5,2023-02-22 01:00:00, 99.0, None,8
-16.8, None, None, 286.5,2023-02-22 02:00:00, 99.0, None,8
-17.1, None, None, 286.5,2023-02-22 03:00:00, 99.0, None,8
-17.3, None, None, 286.5,2023-02-22 04:00:00, 99.0, None,8
-17.7, None, None, 286.5,2023-02-22 05:00:00, 98.0, None,8
-18.0, None, None, 286.5,2023-02-22 06:00:00, 98.0, None,8
-17.8, None, None, 286.5,2023-02-22 07:00:00, 98.0, None,8
-18.2, None, None, 286.5,2023-02-22 08:00:00, 98.0, None,8
-18.3, None, None, 286.5,2023-02-22 09:00:00, 97.0, None,8
-18.8, None, None, 286.5,2023-02-22 10:00:00, 97.0, None,8
-18.4, None, None, 286.5,2023-02-22 11:00:00, None, None,8
-17.6, None, None, 286.5,2023-02-22 12:00:00, None, None,8
-17.2, None, None, 286.5,2023-02-22 13:00:00, 98.0, None,8
-15.3, None, None, 286.5,2023-02-22 14:00:00, 98.0, None,8
-14.1, None, None, 286.5,2023-02-22 15:00:00, 97.0, None,8
-14.7, None, None, 286.5,2023-02-22 16:00:00, 97.0, None,8
-15.0, None, None, 286.5,2023-02-22 17:00:00, 97.0, None,8
-14.3, None, None, 286.5,2023-02-22 18:00:00, 97.0, None,8
-16.5, None, None, 286.5,2023-02-22 19:00:00, 98.0, None,8
-17.9, None, None, 286.5,2023-02-22 20:00:00, 97.0, None,8
-18.2, None, None, 287.5,2023-02-22 21:00:00, 97.0, None,8
-18.2, None, None, 286.5,2023-02-22 22:00:00, 97.0, None,8
-17.6, None, None, 287.5,2023-02-22 23:00:00, 97.0, None,8
-18.3, None, None, 287.5,2023-02-23 00:00:00, 98.0, None,8
-18.2, None, None, 287.5,2023-02-23 01:00:00, 98.0, None,8
-18.3, None, None, 287.5,2023-02-23 02:00:00, 97.0, None,8
-18.3, None, None, 287.5,2023-02-23 03:00:00, 97.0, None,8
-18.6, None, None, 287.5,2023-02-23 04:00:00, 97.0, None,8
-18.6, None, None, 287.5,2023-02-23 05:00:00, 98.0, None,8
-18.7, None, None, 288.6,2023-02-23 06:00:00, 98.0, None,8
-19.1, None, None, 288.6,2023-02-23 07:00:00, 98.0, None,8
-20.5, None, None, 288.6,2023-02-23 08:00:00, 98.0, None,8
-19.8, None, None, 288.6,2023-02-23 09:00:00, 98.0, None,8
-18.8, None, None, 288.6,2023-02-23 10:00:00, 98.0, None,8
-17.8, None, None, 289.6,2023-02-23 11:00:00, 98.0, None,8
-16.3, None, None, 289.6,2023-02-23 12:00:00, 98.0, None,8
-16.3, None, None, 289.6,2023-02-23 13:00:00, 98.0, None,8
-15.4, None, None, 289.6,2023-02-23 14:00:00, 97.0, None,8
-16.8, None, None, 289.6,2023-02-23 15:00:00, 98.0, None,8
-15.5, None, None, 289.6,2023-02-23 16:00:00, 97.0, None,8
-16.0, None, None, 289.6,2023-02-23 17:00:00, 98.0, None,8
-16.4, None, None, 289.6,2023-02-23 18:00:00, 98.0, None,8
-17.8, None, None, 289.6,2023-02-23 19:00:00, 98.0, None,8
-18.6, None, None, 289.6,2023-02-23 20:00:00, 98.0, None,8
-19.2, None, None, 289.6,2023-02-23 21:00:00, 98.0, None,8
-19.7, None, None, 289.6,2023-02-23 22:00:00, 98.0, None,8
-19.9, None, None, 289.6,2023-02-23 23:00:00, 98.0, None,8
-20.7, None, None, 289.6,2023-02-24 00:00:00, 97.0, None,8
-21.1, None, None, 289.6,2023-02-24 01:00:00, 97.0, None,8
-21.9, None, None, 289.6,2023-02-24 02:00:00, 97.0, None,8
-22.2, None, None, 289.6,2023-02-24 03:00:00, 97.0, None,8
-22.3, None, None, 290.6,2023-02-24 04:00:00, 97.0, None,8
-22.1, None, None, 290.6,2023-02-24 05:00:00, 97.0, None,8
-23.3, None, None, 290.6,2023-02-24 06:00:00, 97.0, None,8
-23.3, None, None, 290.6,2023-02-24 07:00:00, 97.0, None,8
