wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
33.8,-11.4, 18.0,69.0,2021-12-24 00:00:00,52
37.4,-11.7, 18.0,72.0,2021-12-24 01:00:00,52
29.9,-11.9, 9.0,71.0,2021-12-24 02:00:00,52
32.4,-11.9, 14.0,69.0,2021-12-24 03:00:00,52
30.2,-11.7, 21.0,66.0,2021-12-24 04:00:00,52
28.4,-11.8, 21.0,64.0,2021-12-24 05:00:00,52
30.6,-12.3, 6.0,67.0,2021-12-24 06:00:00,52
32.0,-12.0, 19.0,62.0,2021-12-24 07:00:00,52
29.9,-11.6, 13.0,59.0,2021-12-24 08:00:00,52
24.1,-11.9, 13.0,60.0,2021-12-24 09:00:00,52
33.1,-11.7, 14.0,59.0,2021-12-24 10:00:00,52
34.6,-11.3, 15.0,56.0,2021-12-24 11:00:00,52
23.8,-11.0, 8.0,54.0,2021-12-24 12:00:00,52
30.2,-10.8, 9.0,51.0,2021-12-24 13:00:00,52
26.3,-11.5, 17.0,56.0,2021-12-24 14:00:00,52
23.0,-12.1, 16.0,56.0,2021-12-24 15:00:00,52
30.2,-12.5, 16.0,58.0,2021-12-24 16:00:00,52
34.9,-12.8, 5.0,58.0,2021-12-24 17:00:00,52
25.2,-12.8, 350.0,55.0,2021-12-24 18:00:00,52
25.9,-13.7, 14.0,59.0,2021-12-24 19:00:00,52
23.8,-13.7, 27.0,56.0,2021-12-24 20:00:00,52
23.4,-13.8, 18.0,55.0,2021-12-24 21:00:00,52
25.9,-13.8, 21.0,54.0,2021-12-24 22:00:00,52
27.7,-13.8, 19.0,52.0,2021-12-24 23:00:00,52
22.0,-14.6, 21.0,55.0,2021-12-25 00:00:00,52
24.5,-14.6, 22.0,53.0,2021-12-25 01:00:00,52
20.5,-15.0, 7.0,54.0,2021-12-25 02:00:00,52
23.4,-15.4, 16.0,53.0,2021-12-25 03:00:00,52
19.4,-16.1, 23.0,55.0,2021-12-25 04:00:00,52
21.6,-16.4, 0.0,54.0,2021-12-25 05:00:00,52
20.2,-16.5, 29.0,53.0,2021-12-25 06:00:00,52
27.0,-16.2, 23.0,50.0,2021-12-25 07:00:00,52
19.8,-16.7, 17.0,51.0,2021-12-25 08:00:00,52
22.0,-16.7, 12.0,51.0,2021-12-25 09:00:00,52
23.8,-16.6, 16.0,51.0,2021-12-25 10:00:00,52
24.1,-16.0, 19.0,48.0,2021-12-25 11:00:00,52
22.7,-15.4, 12.0,43.0,2021-12-25 12:00:00,52
25.2,-15.5, 14.0,45.0,2021-12-25 13:00:00,52
25.2,-15.9, 24.0,47.0,2021-12-25 14:00:00,52
