CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.861, None, None, None, None, None,33.49, None,6.924,252.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 01:00:00, None, None, 312.4,18
None, -3.04, None, None, None, None, None,28.38, None,7.92,245.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 02:00:00, None, None, 312.3,18
None, -2.701, None, None, None, None, None,20.55, None,6.865,256.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 07:00:00, None, None, 310.9,18
None, -2.294, None, None, None, None, None,25.17, None,6.428,252.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 08:00:00, None, None, None,18
None, -1.351, None, None, None, None, None,30.94, None,6.159,290.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 10:00:00, None, None, 311.0,18
None, -0.458, None, None, None, None, None,23.1, None,10.89,320.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 19:00:00, None, None, 308.1,18
None, -2.662, None, None, None, None, None,15.2, None,10.99,327.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 22:00:00, None, None, 307.8,18
None, -3.292, None, None, None, None, None,14.88, None,15.18,336.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-01 01:00:00, None, None, 306.1,18
None, -3.453, None, None, None, None, None,22.56, None,6.879,348.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-01 04:00:00, None, None, 306.1,18
None, 2.001, None, None, None, None, None,47.46, None,2.112,212.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-01 11:00:00, None, None, 306.1,18
None, -3.374, None, None, None, None, None,25.97, None,3.864,229.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-01 20:00:00, None, None, 310.2,18
None, -3.378, None, None, None, None, None,33.77, None,3.078,268.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-01 23:00:00, None, None, 309.3,18
None, -3.901, None, None, None, None, None,20.23, None,1.846,313.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-05-02 05:00:00, None, None, 310.7,18
