CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,-1.843,95.0, None, None, None, None, 17.46, None, 13.03, 227.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 00:00:00, None, None,18
None,-1.738,95.1, None, None, None, None, 20.89, None, 18.92, 228.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 01:00:00, None, None,18
None,-1.732,95.1, None, None, None, None, 24.21, None, 23.99, 223.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 02:00:00, None, None,18
None,-2.329,94.6, None, None, None, None, 24.21, None, 30.74, 225.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 03:00:00, None, None,18
None,-3.292,93.8, None, None, None, None, 24.5, None, 35.2, 236.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 04:00:00, None, None,18
None,-3.615,93.7, None, None, None, None, 27.47, None, 34.67, 222.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 05:00:00, None, None,18
None,-4.1,93.2, None, None, None, None, 30.12, None, 27.23, 219.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 06:00:00, None, None,18
None,-4.62,92.8, None, None, None, None, 23.4, None, 33.59, 217.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 07:00:00, None, None,18
None,-4.614,92.3, None, None, None, None, 27.68, None, 22.53, 210.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 08:00:00, None, None,18
None,-4.016,93.3, None, None, None, None, 28.3, None, 13.65, 227.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 09:00:00, None, None,18
None,-3.869,92.8, None, None, None, None, 27.16, None, 14.51, 221.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 10:00:00, None, None,18
None,-4.195,92.4, None, None, None, None, 26.7, None, 15.18, 208.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 11:00:00, None, None,18
None,-3.734,92.4, None, None, None, None, 27.01, None, 15.44, 197.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 12:00:00, None, None,18
None,-3.48,92.8, None, None, None, None, 25.29, None, 12.99, 206.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 13:00:00, None, None,18
None,-3.61,93.6, None, None, None, None, 25.26, None, 16.5, 208.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 14:00:00, None, None,18
None,-3.274,94.1, None, None, None, None, 25.99, None, 15.33, 210.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 15:00:00, None, None,18
None,-3.336,94.0, None, None, None, None, 26.72, None, 16.16, 209.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 16:00:00, None, None,18
None,-3.265,94.1, None, None, None, None, 21.85, None, 17.61, 216.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 17:00:00, None, None,18
None,-3.147,94.1, None, None, None, None, 23.95, None, 16.65, 214.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 18:00:00, None, None,18
None,-3.149,94.1, None, None, None, None, 23.44, None, 15.65, 219.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 19:00:00, None, None,18
None,-3.199,94.0, None, None, None, None, 24.0, None, 15.17, 217.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 20:00:00, None, None,18
None,-3.084,94.2, None, None, None, None, 24.34, None, 14.24, 220.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-04-30 21:00:00, None, None,18
