air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-0.857, None, None, None, None, None,2017-04-30 00:00:00, None, None, None,18
None,-1.174, None, None, None, None, None,2017-04-30 01:00:00, None, None, None,18
None,-1.166, None, None, None, None, None,2017-04-30 02:00:00, None, None, None,18
None,-1.37, None, None, None, None, None,2017-04-30 03:00:00, None, None, None,18
None,-1.362, None, None, None, None, None,2017-04-30 04:00:00, None, None, None,18
None,-1.343, None, None, None, None, None,2017-04-30 05:00:00, None, None, None,18
None,-1.259, None, None, None, None, None,2017-04-30 06:00:00, None, None, None,18
None,-1.156, None, None, None, None, None,2017-04-30 07:00:00, None, None, None,18
None,-0.373, None, None, None, None, None,2017-04-30 08:00:00, None, None, None,18
None,0.466, None, None, None, None, None,2017-04-30 09:00:00, None, None, None,18
None,1.659, None, None, None, None, None,2017-04-30 10:00:00, None, None, None,18
None,1.231, None, None, None, None, None,2017-04-30 11:00:00, None, None, None,18
None,1.725, None, None, None, None, None,2017-04-30 12:00:00, None, None, None,18
None,2.219, None, None, None, None, None,2017-04-30 13:00:00, None, None, None,18
None,2.284, None, None, None, None, None,2017-04-30 14:00:00, None, None, None,18
None,1.893, None, None, None, None, None,2017-04-30 15:00:00, None, None, None,18
None,1.483, None, None, None, None, None,2017-04-30 16:00:00, None, None, None,18
None,2.135, None, None, None, None, None,2017-04-30 17:00:00, None, None, None,18
None,1.585, None, None, None, None, None,2017-04-30 18:00:00, None, None, None,18
None,0.802, None, None, None, None, None,2017-04-30 19:00:00, None, None, None,18
None,0.141, None, None, None, None, None,2017-04-30 20:00:00, None, None, None,18
None,-0.009, None, None, None, None, None,2017-04-30 21:00:00, None, None, None,18
None,-0.195, None, None, None, None, None,2017-04-30 22:00:00, None, None, None,18
None,-0.53, None, None, None, None, None,2017-04-30 23:00:00, None, None, None,18
None,-0.782, None, None, None, None, None,2017-05-01 00:00:00, None, None, None,18
None,-0.821, None, None, None, None, None,2017-05-01 01:00:00, None, None, None,18
None,-1.1, None, None, None, None, None,2017-05-01 02:00:00, None, None, None,18
None,-1.166, None, None, None, None, None,2017-05-01 03:00:00, None, None, None,18
None,-1.258, None, None, None, None, None,2017-05-01 04:00:00, None, None, None,18
None,-1.445, None, None, None, None, None,2017-05-01 05:00:00, None, None, None,18
None,-1.567, None, None, None, None, None,2017-05-01 06:00:00, None, None, None,18
None,-1.492, None, None, None, None, None,2017-05-01 07:00:00, None, None, None,18
None,-0.727, None, None, None, None, None,2017-05-01 08:00:00, None, None, None,18
None,-0.437, None, None, None, None, None,2017-05-01 09:00:00, None, None, None,18
None,-0.334, None, None, None, None, None,2017-05-01 10:00:00, None, None, None,18
None,-0.325, None, None, None, None, None,2017-05-01 11:00:00, None, None, None,18
None,1.426, None, None, None, None, None,2017-05-01 12:00:00, None, None, None,18
None,1.743, None, None, None, None, None,2017-05-01 13:00:00, None, None, None,18
None,0.822, None, None, None, None, None,2017-05-01 14:00:00, None, None, None,18
None,1.669, None, None, None, None, None,2017-05-01 15:00:00, None, None, None,18
None,2.378, None, None, None, None, None,2017-05-01 16:00:00, None, None, None,18
None,2.088, None, None, None, None, None,2017-05-01 17:00:00, None, None, None,18
None,2.061, None, None, None, None, None,2017-05-01 18:00:00, None, None, None,18
None,1.548, None, None, None, None, None,2017-05-01 19:00:00, None, None, None,18
None,0.811, None, None, None, None, None,2017-05-01 20:00:00, None, None, None,18
None,0.393, None, None, None, None, None,2017-05-01 21:00:00, None, None, None,18
None,0.392, None, None, None, None, None,2017-05-01 22:00:00, None, None, None,18
