RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,3.486,66.59, None, None, None, None, None, None, None, None, None, 49.01, None,2.13, None, None, None, None,52.05, None, None, None, None, None,2017-04-30 00:00:00, None,18
None, None, None, None,7.99,53.62, None, None, None, None, None, None, None, None, None, 49.33, None,2.309, None, None, None, None,18.38, None, None, None, None, None,2017-04-30 01:00:00, None,18
None, None, None, None,5.333,84.8, None, None, None, None, None, None, None, None, None, 49.42, None,2.186, None, None, None, None,43.28, None, None, None, None, None,2017-04-30 02:00:00, None,18
None, None, None, None,6.579,66.09, None, None, None, None, None, None, None, None, None, 49.19, None,1.884, None, None, None, None,25.79, None, None, None, None, None,2017-04-30 03:00:00, None,18
None, None, None, None,5.43,74.7, None, None, None, None, None, None, None, None, None, 49.41, None,1.865, None, None, None, None,34.09, None, None, None, None, None,2017-04-30 04:00:00, None,18
None, None, None, None,2.362,39.04, None, None, None, None, None, None, None, None, None, 49.41, None,1.611, None, None, None, None,46.1, None, None, None, None, None,2017-04-30 05:00:00, None,18
None, None, None, None,4.893,59.24, None, None, None, None, None, None, None, None, None, 49.26, None,1.109, None, None, None, None,15.16, None, None, None, None, None,2017-04-30 06:00:00, None,18
None, None, None, None,1.322,351.1, None, None, None, None, None, None, None, None, None, 49.18, None,1.233, None, None, None, None,62.77, None, None, None, None, None,2017-04-30 07:00:00, None,18
None, None, None, None,3.423,10.1, None, None, None, None, None, None, None, None, None, 48.87, None,2.327, None, None, None, None,28.88, None, None, None, None, None,2017-04-30 08:00:00, None,18
None, None, None, None,0.704,194.1, None, None, None, None, None, None, None, None, None, 49.5, None,2.236, None, None, None, None,62.89, None, None, None, None, None,2017-04-30 09:00:00, None,18
None, None, None, None,7.62,216.0, None, None, None, None, None, None, None, None, None, 50.07, None,1.959, None, None, None, None,14.24, None, None, None, None, None,2017-04-30 10:00:00, None,18
None, None, None, None,5.381,252.8, None, None, None, None, None, None, None, None, None, 46.96, None,4.355, None, None, None, None,31.2, None, None, None, None, None,2017-04-30 11:00:00, None,18
None, None, None, None,5.369,287.0, None, None, None, None, None, None, None, None, None, 47.04, None,5.668, None, None, None, None,22.91, None, None, None, None, None,2017-04-30 12:00:00, None,18
None, None, None, None,6.316,276.1, None, None, None, None, None, None, None, None, None, 46.9, None,5.817, None, None, None, None,32.76, None, None, None, None, None,2017-04-30 13:00:00, None,18
None, None, None, None,7.45,280.1, None, None, None, None, None, None, None, None, None, 45.88, None,5.327, None, None, None, None,34.9, None, None, None, None, None,2017-04-30 14:00:00, None,18
None, None, None, None,7.52,300.7, None, None, None, None, None, None, None, None, None, 45.38, None,4.071, None, None, None, None,36.45, None, None, None, None, None,2017-04-30 15:00:00, None,18
None, None, None, None,7.28,297.7, None, None, None, None, None, None, None, None, None, 48.28, None,2.194, None, None, None, None,37.7, None, None, None, None, None,2017-04-30 16:00:00, None,18
