TempC,time,RH,week_of_year
-0.873,2020-10-07 00:00:00,96.9,41
-0.227,2020-10-07 01:00:00,97.3,41
-0.199,2020-10-07 02:00:00,97.6,41
0.522,2020-10-07 03:00:00,97.7,41
1.18,2020-10-07 04:00:00,97.9,41
0.989,2020-10-07 05:00:00,98.0,41
1.017,2020-10-07 06:00:00,98.1,41
1.561,2020-10-07 07:00:00,98.3,41
3.485,2020-10-07 08:00:00,98.4,41
5.693,2020-10-07 09:00:00,96.9,41
7.368,2020-10-07 10:00:00,91.0,41
9.188,2020-10-07 11:00:00,88.2,41
9.879,2020-10-07 12:00:00,82.0,41
10.712,2020-10-07 13:00:00,78.0,41
10.687,2020-10-07 14:00:00,76.5,41
10.1,2020-10-07 15:00:00,78.0,41
9.485,2020-10-07 16:00:00,84.6,41
8.643,2020-10-07 17:00:00,89.3,41
7.845,2020-10-07 18:00:00,92.9,41
7.494,2020-10-07 19:00:00,95.2,41
7.419,2020-10-07 20:00:00,96.6,41
6.433,2020-10-07 21:00:00,97.4,41
6.331,2020-10-07 22:00:00,97.8,41
6.306,2020-10-07 23:00:00,98.1,41
6.128,2020-10-08 00:00:00,98.3,41
5.847,2020-10-08 01:00:00,98.5,41
5.282,2020-10-08 02:00:00,98.7,41
4.662,2020-10-08 03:00:00,98.7,41
3.985,2020-10-08 04:00:00,98.7,41
3.696,2020-10-08 05:00:00,98.7,41
3.643,2020-10-08 06:00:00,98.7,41
3.354,2020-10-08 07:00:00,98.8,41
3.301,2020-10-08 08:00:00,98.8,41
2.983,2020-10-08 09:00:00,98.6,41
2.877,2020-10-08 10:00:00,98.4,41
2.877,2020-10-08 11:00:00,98.4,41
3.195,2020-10-08 12:00:00,98.1,41
3.38,2020-10-08 13:00:00,97.6,41
3.617,2020-10-08 14:00:00,96.9,41
3.643,2020-10-08 15:00:00,96.1,41
3.538,2020-10-08 16:00:00,96.1,41
3.354,2020-10-08 17:00:00,96.2,41
3.195,2020-10-08 18:00:00,97.1,41
3.142,2020-10-08 19:00:00,97.9,41
2.155,2020-10-08 20:00:00,98.2,41
2.396,2020-10-08 21:00:00,98.6,41
2.477,2020-10-08 22:00:00,98.8,41
2.503,2020-10-08 23:00:00,99.1,41
2.477,2020-10-09 00:00:00,99.1,41
2.45,2020-10-09 01:00:00,99.2,41
2.584,2020-10-09 02:00:00,99.2,41
2.664,2020-10-09 03:00:00,99.3,41
2.69,2020-10-09 04:00:00,99.3,41
2.61,2020-10-09 05:00:00,99.4,41
2.53,2020-10-09 06:00:00,99.4,41
3.617,2020-10-09 07:00:00,99.6,41
4.662,2020-10-09 08:00:00,99.6,41
5.693,2020-10-09 09:00:00,99.1,41
7.167,2020-10-09 10:00:00,98.6,41
7.015,2020-10-09 11:00:00,97.9,41
7.419,2020-10-09 12:00:00,98.6,41
8.12,2020-10-09 13:00:00,98.9,41
8.693,2020-10-09 14:00:00,98.3,41
9.139,2020-10-09 15:00:00,98.2,41
9.336,2020-10-09 16:00:00,97.7,41
9.41,2020-10-09 17:00:00,97.4,41
9.485,2020-10-09 18:00:00,97.3,41
9.238,2020-10-09 19:00:00,96.9,41
8.891,2020-10-09 20:00:00,98.8,41
8.742,2020-10-09 21:00:00,99.4,41
8.245,2020-10-09 22:00:00,99.6,41
7.544,2020-10-09 23:00:00,99.8,41
7.67,2020-10-10 00:00:00,99.9,41
7.393,2020-10-10 01:00:00,100.0,41
7.091,2020-10-10 02:00:00,100.0,41
6.99,2020-10-10 03:00:00,100.0,41
7.217,2020-10-10 04:00:00,100.0,41
7.544,2020-10-10 05:00:00,100.0,41
7.192,2020-10-10 06:00:00,100.0,41
6.763,2020-10-10 07:00:00,99.8,41
7.015,2020-10-10 08:00:00,99.6,41
7.091,2020-10-10 09:00:00,99.2,41
7.343,2020-10-10 10:00:00,99.2,41
7.77,2020-10-10 11:00:00,99.2,41
3.009,2020-10-10 12:00:00,98.2,41
2.503,2020-10-10 13:00:00,98.2,41
3.38,2020-10-10 14:00:00,98.7,41
3.485,2020-10-10 15:00:00,98.7,41
3.512,2020-10-10 16:00:00,98.9,41
3.354,2020-10-10 17:00:00,99.3,41
3.168,2020-10-10 18:00:00,99.6,41
3.195,2020-10-10 19:00:00,99.8,41
2.797,2020-10-10 20:00:00,99.9,41
2.316,2020-10-10 21:00:00,99.9,41
2.77,2020-10-10 22:00:00,100.0,41
2.877,2020-10-10 23:00:00,100.0,41
2.93,2020-10-11 00:00:00,100.0,41
3.009,2020-10-11 01:00:00,100.0,41
3.036,2020-10-11 02:00:00,100.0,41
2.877,2020-10-11 03:00:00,100.0,41
2.956,2020-10-11 04:00:00,100.0,41
2.956,2020-10-11 05:00:00,100.0,41
2.797,2020-10-11 06:00:00,100.0,41
2.85,2020-10-11 07:00:00,100.0,41
3.327,2020-10-11 08:00:00,100.0,41
5.154,2020-10-11 09:00:00,99.7,41
6.965,2020-10-11 10:00:00,91.3,41
9.015,2020-10-11 11:00:00,78.1,41
9.04,2020-10-11 12:00:00,71.2,41
7.594,2020-10-11 13:00:00,74.1,41
7.544,2020-10-11 14:00:00,72.0,41
6.914,2020-10-11 15:00:00,76.5,41
6.128,2020-10-11 16:00:00,79.9,41
4.74,2020-10-11 17:00:00,88.9,41
3.67,2020-10-11 18:00:00,93.0,41
3.433,2020-10-11 19:00:00,95.2,41
3.221,2020-10-11 20:00:00,95.9,41
3.063,2020-10-11 21:00:00,95.6,41
2.823,2020-10-11 22:00:00,96.9,41
2.423,2020-10-11 23:00:00,97.6,41
1.886,2020-10-12 00:00:00,97.7,41
1.724,2020-10-12 01:00:00,97.9,41
1.67,2020-10-12 02:00:00,98.2,41
1.289,2020-10-12 03:00:00,98.5,41
0.907,2020-10-12 04:00:00,98.6,41
0.135,2020-10-12 05:00:00,98.7,41
0.522,2020-10-12 06:00:00,98.9,41
1.071,2020-10-12 07:00:00,99.1,41
1.994,2020-10-12 08:00:00,99.3,41
2.396,2020-10-12 09:00:00,99.2,41
3.089,2020-10-12 10:00:00,98.8,41
3.827,2020-10-12 11:00:00,97.6,41
4.662,2020-10-12 12:00:00,94.5,41
5.102,2020-10-12 13:00:00,93.6,41
4.818,2020-10-12 14:00:00,92.4,41
4.844,2020-10-12 15:00:00,91.9,41
4.141,2020-10-12 16:00:00,91.8,41
3.433,2020-10-12 17:00:00,93.8,41
2.93,2020-10-12 18:00:00,96.2,41
2.45,2020-10-12 19:00:00,96.1,41
2.101,2020-10-12 20:00:00,96.3,41
2.101,2020-10-12 21:00:00,95.7,41
2.047,2020-10-12 22:00:00,95.7,41
1.425,2020-10-12 23:00:00,95.9,41
0.825,2020-10-13 00:00:00,96.2,41
0.439,2020-10-13 01:00:00,96.7,41
0.218,2020-10-13 02:00:00,96.8,41
0.356,2020-10-13 03:00:00,96.8,41
0.55,2020-10-13 04:00:00,95.7,41
0.051,2020-10-13 05:00:00,95.4,41
-0.283,2020-10-13 06:00:00,96.0,41
-0.367,2020-10-13 07:00:00,97.0,41
0.825,2020-10-13 08:00:00,97.5,41
1.615,2020-10-13 09:00:00,96.4,41
2.956,2020-10-13 10:00:00,93.8,41
3.801,2020-10-13 11:00:00,89.2,41
4.454,2020-10-13 12:00:00,84.5,41
4.532,2020-10-13 13:00:00,81.4,41
4.298,2020-10-13 14:00:00,79.8,41
4.272,2020-10-13 15:00:00,79.1,41
3.932,2020-10-13 16:00:00,82.0,41
3.009,2020-10-13 17:00:00,85.6,41
1.017,2020-10-13 18:00:00,91.2,41
-1.242,2020-10-13 19:00:00,94.5,41
-1.929,2020-10-13 20:00:00,95.8,41
-2.16,2020-10-13 21:00:00,96.4,41
-2.537,2020-10-13 22:00:00,96.4,41
-2.83,2020-10-13 23:00:00,96.5,41
