air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-3.639, None, None, None, None, 278.59,2017-03-12 00:00:00, None, None, None,11
None,-2.804, None, None, None, None, 277.68,2017-03-12 01:00:00, None, None, None,11
None,2.723, None, None, None, None, 454.45,2017-03-13 12:00:00, None, None, None,11
None,3.76, None, None, None, None, 282.29,2017-03-13 13:00:00, None, None, None,11
None,4.06, None, None, None, None, 282.88,2017-03-13 14:00:00, None, None, None,11
None,3.125, None, None, None, None, 283.99,2017-03-13 15:00:00, None, None, None,11
None,3.041, None, None, None, None, 279.03,2017-03-13 16:00:00, None, None, None,11
None,2.676, None, None, None, None, 279.6,2017-03-13 17:00:00, None, None, None,11
None,1.762, None, None, None, None, 278.46,2017-03-13 18:00:00, None, None, None,11
None,1.304, None, None, None, None, 276.64,2017-03-13 19:00:00, None, None, None,11
None,1.193, None, None, None, None, 278.41,2017-03-13 20:00:00, None, None, None,11
None,1.071, None, None, None, None, 274.31,2017-03-13 21:00:00, None, None, None,11
None,0.818, None, None, None, None, 274.82,2017-03-13 22:00:00, None, None, None,11
None,0.716, None, None, None, None, 274.8,2017-03-13 23:00:00, None, None, None,11
None,0.976, None, None, None, None, 274.25,2017-03-14 00:00:00, None, None, None,11
None,1.116, None, None, None, None, 273.88,2017-03-14 01:00:00, None, None, None,11
None,1.069, None, None, None, None, 273.91,2017-03-14 02:00:00, None, None, None,11
None,1.451, None, None, None, None, 272.93,2017-03-14 03:00:00, None, None, None,11
None,1.416, None, None, None, None, 272.82,2017-03-14 04:00:00, None, None, None,11
None,1.556, None, None, None, None, 272.25,2017-03-14 05:00:00, None, None, None,11
None,1.825, None, None, None, None, 272.77,2017-03-14 06:00:00, None, None, None,11
None,1.425, None, None, None, None, 272.91,2017-03-14 07:00:00, None, None, None,11
