pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -8.14, None, None, None, None, 22.51, None, 10.18, 8.77, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 00:00:00, None, None, 137.5, None,11
None, -8.4, None, None, None, None, 34.46, None, 4.146, 3.175, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 01:00:00, None, None, 136.1, None,11
None, -7.64, None, None, None, None, 52.41, None, 1.192, 322.8, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 04:00:00, None, None, 137.3, None,11
None, -9.07, None, None, None, None, 43.57, None, 1.306, 143.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 05:00:00, None, None, 137.6, None,11
None, -9.03, None, None, None, None, 37.2, None, 0.674, 155.7, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 06:00:00, None, None, 135.5, None,11
None, -8.99, None, None, None, None, 43.29, None, 0.877, 136.0, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 07:00:00, None, None, 139.7, None,11
None, -9.02, None, None, None, None, 51.43, None, 0.85, 139.0, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 08:00:00, None, None, 141.2, None,11
None, -8.8, None, None, None, None, 41.53, None, 1.098, 146.9, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 09:00:00, None, None, 140.8, None,11
None, -8.42, None, None, None, None, 27.6, None, 1.61, 158.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 10:00:00, None, None, 138.6, None,11
None, -7.75, None, None, None, None, 38.17, None, 1.443, 171.1, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 11:00:00, None, None, 140.1, None,11
None, -7.45, None, None, None, None, 35.79, None, 1.319, 159.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 12:00:00, None, None, 139.6, None,11
None, -7.21, None, None, None, None, 40.42, None, 1.471, 148.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 13:00:00, None, None, 139.4, None,11
None, -4.926, None, None, None, None, 77.7, None, 0.223, 193.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 14:00:00, None, None, 142.6, None,11
None, -6.016, None, None, None, None, 67.64, None, 1.056, 348.8, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 15:00:00, None, None, 142.7, None,11
None, -5.646, None, None, None, None, 70.9, None, 0.635, 260.5, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 16:00:00, None, None, 142.1, None,11
None, -5.549, None, None, None, None, 72.5, None, 0.472, 243.3, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 17:00:00, None, None, 142.1, None,11
None, -3.134, None, None, None, None, 71.1, None, 0.513, 283.3, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 18:00:00, None, None, 145.4, None,11
None, -1.419, None, None, None, None, 63.89, None, 0.713, 280.5, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 19:00:00, None, None, 145.7, None,11
None, -2.085, None, None, None, None, 67.03, None, 0.617, 253.8, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 20:00:00, None, None, 148.3, None,11
None, -0.469, None, None, None, None, 64.1, None, 0.696, 338.5, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 21:00:00, None, None, 147.1, None,11
None, 0.061, None, None, None, None, 43.9, None, 1.234, 333.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 22:00:00, None, None, 148.0, None,11
None, 0.232, None, None, None, None, 46.64, None, 0.907, 5.145, None, None, None, None, None, None, None, None, None, None, None,2017-03-12 23:00:00, None, None, 146.6, None,11
None, 0.318, None, None, None, None, 30.21, None, 1.17, 357.9, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 00:00:00, None, None, 150.2, None,11
None, 0.356, None, None, None, None, 28.54, None, 1.635, 345.7, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 01:00:00, None, None, 150.7, None,11
None, 0.432, None, None, None, None, 23.17, None, 1.863, 349.0, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 02:00:00, None, None, 151.3, None,11
None, 0.137, None, None, None, None, 36.78, None, 1.313, 350.3, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 03:00:00, None, None, 149.7, None,11
None, 0.442, None, None, None, None, 35.55, None, 0.889, 339.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 04:00:00, None, None, 149.2, None,11
None, 0.356, None, None, None, None, 45.22, None, 1.181, 328.4, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 05:00:00, None, None, 149.2, None,11
None, 0.479, None, None, None, None, 32.07, None, 1.214, 348.7, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 06:00:00, None, None, 148.7, None,11
None, 0.432, None, None, None, None, 58.73, None, 0.588, 304.7, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 07:00:00, None, None, 148.4, None,11
None, 0.849, None, None, None, None, 30.59, None, 1.305, 353.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 08:00:00, None, None, 147.9, None,11
None, 1.769, None, None, None, None, 58.18, None, 1.038, 354.1, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 10:00:00, None, None, 148.0, None,11
None, 3.501, None, None, None, None, 70.1, None, 0.439, 8.06, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 11:00:00, None, None, 147.5, None,11
None, 3.8, None, None, None, None, 47.15, None, 1.641, 139.0, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 12:00:00, None, None, 146.6, None,11
None, 4.207, None, None, None, None, 51.36, None, 2.278, 101.9, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 13:00:00, None, None, 145.9, None,11
None, 4.059, None, None, None, None, 65.04, None, 1.247, 109.4, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 14:00:00, None, None, 142.3, None,11
None, 5.331, None, None, None, None, 52.49, None, 2.407, 142.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 15:00:00, None, None, 140.3, None,11
None, 4.527, None, None, None, None, 45.92, None, 3.251, 145.2, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 16:00:00, None, None, 139.1, None,11
None, 3.153, None, None, None, None, 29.32, None, 4.673, 117.1, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 17:00:00, None, None, 138.1, None,11
None, 2.739, None, None, None, None, 56.54, None, 1.281, 115.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 18:00:00, None, None, 138.1, None,11
None, 1.574, None, None, None, None, 66.49, None, 0.516, 54.02, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 19:00:00, None, None, 138.2, None,11
None, 0.666, None, None, None, None, 32.44, None, 1.48, 339.0, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 20:00:00, None, None, 138.0, None,11
None, 0.375, None, None, None, None, 19.59, None, 2.264, 344.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 21:00:00, None, None, 137.8, None,11
None, 0.707, None, None, None, None, 23.95, None, 2.26, 346.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 22:00:00, None, None, 137.7, None,11
None, 0.508, None, None, None, None, 33.76, None, 1.564, 349.5, None, None, None, None, None, None, None, None, None, None, None,2017-03-13 23:00:00, None, None, 137.2, None,11
None, 0.413, None, None, None, None, 33.09, None, 1.025, 321.6, None, None, None, None, None, None, None, None, None, None, None,2017-03-14 00:00:00, None, None, 137.1, None,11
