RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
50.68, None, None, None,0.003,164.1, None, None, -10.0, None, None, None, None, None, None, None, None,-2.527, None, None, None, None,10.74, None, None, None, None,2017-03-12 00:00:00, None,11
50.78, None, None, None,0.086,176.4, None, None, -10.0, None, None, None, None, None, None, None, None,-2.241, None, None, None, None,26.34, None, None, None, None,2017-03-12 01:00:00, None,11
51.09, None, None, None,0.096,221.7, None, None, -10.0, None, None, None, None, None, None, None, None,-2.241, None, None, None, None,23.41, None, None, None, None,2017-03-12 04:00:00, None,11
50.99, None, None, None,0.385,268.2, None, None, -10.0, None, None, None, None, None, None, None, None,-2.451, None, None, None, None,27.44, None, None, None, None,2017-03-12 05:00:00, None,11
50.93, None, None, None,0.355,233.5, None, None, -10.0, None, None, None, None, None, None, None, None,-2.622, None, None, None, None,16.58, None, None, None, None,2017-03-12 06:00:00, None,11
51.06, None, None, None,0.039,224.7, None, None, -10.0, None, None, None, None, None, None, None, None,-2.651, None, None, None, None,11.62, None, None, None, None,2017-03-12 07:00:00, None,11
51.19, None, None, None,0.309,245.8, None, None, -10.0, None, None, None, None, None, None, None, None,-2.613, None, None, None, None,16.85, None, None, None, None,2017-03-12 08:00:00, None,11
51.46, None, None, None,0.651,239.3, None, None, -10.0, None, None, None, None, None, None, None, None,-1.946, None, None, None, None,18.15, None, None, None, None,2017-03-12 09:00:00, None,11
50.13, None, None, None,0.125,240.4, None, None, -9.0, None, None, None, None, None, None, None, None,-0.92, None, None, None, None,16.31, None, None, None, None,2017-03-12 10:00:00, None,11
36.83, None, None, None,0.119,231.7, None, None, -12.0, None, None, None, None, None, None, None, None,0.979, None, None, None, None,19.0, None, None, None, None,2017-03-12 11:00:00, None,11
23.94, None, None, None,0.009,219.0, None, None, -17.0, None, None, None, None, None, None, None, None,0.97, None, None, None, None,5.905, None, None, None, None,2017-03-12 12:00:00, None,11
24.86, None, None, None,0.058,228.5, None, None, -16.0, None, None, None, None, None, None, None, None,1.462, None, None, None, None,11.0, None, None, None, None,2017-03-12 13:00:00, None,11
23.49, None, None, None,0.024,219.7, None, None, -17.0, None, None, None, None, None, None, None, None,1.321, None, None, None, None,6.817, None, None, None, None,2017-03-12 14:00:00, None,11
25.41, None, None, None,0.11,212.6, None, None, -16.0, None, None, None, None, None, None, None, None,-0.007, None, None, None, None,22.75, None, None, None, None,2017-03-12 15:00:00, None,11
26.64, None, None, None,0.232,175.4, None, None, -16.0, None, None, None, None, None, None, None, None,-0.51, None, None, None, None,14.98, None, None, None, None,2017-03-12 16:00:00, None,11
30.63, None, None, None,0.315,117.4, None, None, -14.0, None, None, None, None, None, None, None, None,-0.918, None, None, None, None,21.59, None, None, None, None,2017-03-12 17:00:00, None,11
38.07, None, None, None,1.771,115.1, None, None, -13.0, None, None, None, None, None, None, None, None,-1.668, None, None, None, None,21.15, None, None, None, None,2017-03-12 18:00:00, None,11
49.83, None, None, None,0.639,136.6, None, None, -10.0, None, None, None, None, None, None, None, None,-2.183, None, None, None, None,13.69, None, None, None, None,2017-03-12 19:00:00, None,11
