pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -10.91, None,2017-03-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.74,11
None, None, -10.71, None,2017-03-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.18,11
None, None, -10.32, None,2017-03-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 48.81,11
None, None, -7.68, None,2017-03-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.31,11
None, None, -7.28, None,2017-03-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.44,11
None, None, -7.16, None,2017-03-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.73,11
None, None, -6.91, None,2017-03-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.55,11
None, None, -6.311, None,2017-03-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.57,11
None, None, -5.843, None,2017-03-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.87,11
None, None, -5.459, None,2017-03-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 49.93,11
None, None, -5.282, None,2017-03-12 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.35,11
None, None, -5.225, None,2017-03-12 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.27,11
None, None, -5.253, None,2017-03-12 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.28,11
None, None, -5.282, None,2017-03-12 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.28,11
None, None, -5.244, None,2017-03-12 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.28,11
None, None, -5.531, None,2017-03-12 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.25,11
None, None, -5.31, None,2017-03-12 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 51.18,11
None, None, -4.833, None,2017-03-12 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 51.76,11
None, None, -4.509, None,2017-03-12 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 50.87,11
None, None, -3.657, None,2017-03-12 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 51.4,11
None, None, -3.544, None,2017-03-12 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 51.25,11
None, None, -2.761, None,2017-03-12 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 51.65,11
None, None, -2.818, None,2017-03-13 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.08,11
None, None, -2.432, None,2017-03-13 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.08,11
None, None, -2.404, None,2017-03-13 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.04,11
None, None, -2.414, None,2017-03-13 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.25,11
None, None, -2.075, None,2017-03-13 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.51,11
None, None, -2.038, None,2017-03-13 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.03,11
None, None, -2.038, None,2017-03-13 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 54.25,11
None, None, -1.794, None,2017-03-13 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 54.69,11
None, None, -1.156, None,2017-03-13 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 55.12,11
None, None, -0.547, None,2017-03-13 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 55.22,11
None, None, 0.313, None,2017-03-13 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 55.19,11
None, None, 0.638, None,2017-03-13 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 54.05,11
None, None, 1.457, None,2017-03-13 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 56.11,11
None, None, 2.719, None,2017-03-13 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 55.24,11
None, None, 3.197, None,2017-03-13 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 53.9,11
None, None, 2.456, None,2017-03-13 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.92,11
None, None, 1.773, None,2017-03-13 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 52.3,11
