pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 17.3, 57.0, None, None, None, 1.0,2016-08-12 00:00:00, None,33
None, None, None, None, None, 16.6, 57.0, None, None, None, 0.0,2016-08-12 01:00:00, None,33
None, None, None, None, None, 15.5, 55.0, None, None, None, 0.0,2016-08-12 02:00:00, None,33
None, None, None, None, None, 14.1, 57.0, None, None, None, None,2016-08-12 03:00:00, None,33
None, None, None, None, None, 13.3, 56.0, None, None, None, None,2016-08-12 04:00:00, None,33
None, None, None, None, None, 11.8, 56.0, None, None, None, None,2016-08-12 05:00:00, None,33
None, None, None, None, None, 11.3, 58.0, None, None, None, None,2016-08-12 06:00:00, None,33
None, None, None, None, None, 11.0, 56.0, None, None, None, None,2016-08-12 07:00:00, None,33
None, None, None, None, None, 10.6, 56.0, None, None, None, None,2016-08-12 08:00:00, None,33
None, None, None, None, None, 10.5, 56.0, None, None, None, None,2016-08-12 09:00:00, None,33
None, None, None, None, None, 10.3, 56.0, None, None, None, None,2016-08-12 10:00:00, None,33
None, None, None, None, None, 10.3, 55.0, None, None, None, None,2016-08-12 11:00:00, None,33
None, None, None, None, None, 9.8, 59.0, None, None, None, None,2016-08-12 12:00:00, None,33
None, None, None, None, None, 9.5, 61.0, None, None, None, None,2016-08-12 13:00:00, None,33
None, None, None, None, None, 9.8, 60.0, None, None, None, None,2016-08-12 14:00:00, None,33
None, None, None, None, None, 10.1, 59.0, None, None, None, None,2016-08-12 15:00:00, None,33
None, 9.0, None, None, None, 10.9, 57.0, None, None, None, None,2016-08-12 16:00:00, None,33
None, None, None, None, None, 11.0, 60.0, None, None, None, None,2016-08-12 17:00:00, None,33
None, None, None, None, None, 12.4, 56.0, None, None, None, None,2016-08-12 18:00:00, None,33
None, None, None, None, None, 14.4, 56.0, None, None, None, None,2016-08-12 19:00:00, None,33
None, None, None, None, None, 15.7, 55.0, None, None, None, None,2016-08-12 20:00:00, None,33
None, None, None, None, None, 15.5, 54.0, None, None, None, None,2016-08-12 21:00:00, None,33
None, None, None, None, None, 16.4, 55.0, None, None, None, None,2016-08-12 22:00:00, None,33
None, None, None, None, None, 13.4, 56.0, None, None, None, 0.0,2016-08-12 23:00:00, None,33
None, None, None, None, None, 12.2, 54.0, None, None, None, None,2016-08-13 00:00:00, None,33
None, None, None, None, None, 14.1, 58.0, None, None, None, None,2016-08-13 01:00:00, None,33
None, None, None, None, None, 13.6, 55.0, None, None, None, None,2016-08-13 02:00:00, None,33
None, None, None, None, None, 13.0, 52.0, None, None, None, None,2016-08-13 03:00:00, None,33
None, None, None, None, None, 12.2, 52.0, None, None, None, None,2016-08-13 04:00:00, None,33
None, None, None, None, None, 11.2, 52.0, None, None, None, None,2016-08-13 05:00:00, None,33
None, None, None, None, None, 11.2, 54.0, None, None, None, None,2016-08-13 06:00:00, None,33
None, None, None, None, None, 10.6, 56.0, None, None, None, None,2016-08-13 07:00:00, None,33
None, None, None, None, None, 10.7, 56.0, None, None, None, None,2016-08-13 08:00:00, None,33
None, None, None, None, None, 9.6, 57.0, None, None, None, None,2016-08-13 09:00:00, None,33
None, None, None, None, None, 10.5, 52.0, None, None, None, None,2016-08-13 10:00:00, None,33
None, None, None, None, None, 10.2, None, None, None, None, None,2016-08-13 11:00:00, None,33
None, None, None, None, None, 9.8, 56.0, None, None, None, None,2016-08-13 12:00:00, None,33
None, None, None, None, None, 9.7, 51.0, None, None, None, None,2016-08-13 13:00:00, None,33
None, None, None, None, None, 10.1, 56.0, None, None, None, None,2016-08-13 14:00:00, None,33
None, None, None, None, None, 10.4, 56.0, None, None, None, None,2016-08-13 15:00:00, None,33
None, 12.0, None, None, None, 11.3, 51.0, None, None, None, None,2016-08-13 16:00:00, None,33
None, None, None, None, None, 12.0, 54.0, None, None, None, None,2016-08-13 17:00:00, None,33
None, None, None, None, None, 12.7, 59.0, None, None, None, None,2016-08-13 18:00:00, None,33
None, None, None, None, None, 12.9, 59.0, None, None, None, None,2016-08-13 19:00:00, None,33
None, None, None, None, None, 13.0, 54.0, None, None, None, None,2016-08-13 20:00:00, None,33
