WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
0.0,2019-10-22 00:00:00,9.4,98.9,43
85.7,2019-10-22 01:00:00,9.4,98.7,43
79.6,2019-10-22 02:00:00,9.4,98.5,43
17.3,2019-10-22 03:00:00,9.4,97.9,43
289.9,2019-10-22 04:00:00,9.6,98.0,43
322.5,2019-10-22 05:00:00,9.7,98.3,43
328.0,2019-10-22 06:00:00,9.9,98.3,43
302.9,2019-10-22 07:00:00,10.3,96.2,43
279.3,2019-10-22 08:00:00,10.9,90.9,43
286.3,2019-10-22 09:00:00,10.8,91.3,43
209.8,2019-10-22 10:00:00,10.9,89.1,43
276.0,2019-10-22 11:00:00,11.2,84.3,43
312.4,2019-10-22 12:00:00,11.6,79.8,43
314.1,2019-10-22 13:00:00,12.0,79.7,43
306.2,2019-10-22 14:00:00,12.3,68.2,43
303.6,2019-10-22 15:00:00,12.8,66.3,43
290.1,2019-10-22 16:00:00,13.3,59.7,43
278.6,2019-10-22 17:00:00,13.3,57.1,43
286.1,2019-10-22 18:00:00,12.7,70.5,43
274.5,2019-10-22 19:00:00,11.3,83.0,43
124.5,2019-10-22 20:00:00,9.4,93.0,43
309.1,2019-10-22 21:00:00,8.3,97.9,43
160.8,2019-10-22 22:00:00,7.5,96.6,43
118.3,2019-10-22 23:00:00,7.0,97.8,43
169.2,2019-10-23 00:00:00,6.5,98.4,43
109.0,2019-10-23 01:00:00,6.1,98.7,43
273.5,2019-10-23 02:00:00,5.9,99.1,43
257.8,2019-10-23 03:00:00,5.8,99.2,43
108.3,2019-10-23 04:00:00,5.8,99.8,43
81.5,2019-10-23 05:00:00,5.7,99.7,43
184.5,2019-10-23 06:00:00,4.9,99.5,43
271.2,2019-10-23 07:00:00,4.2,99.5,43
161.8,2019-10-23 08:00:00,3.9,99.3,43
43.6,2019-10-23 09:00:00,4.1,99.3,43
312.8,2019-10-23 10:00:00,5.7,99.8,43
305.3,2019-10-23 11:00:00,6.7,95.9,43
311.4,2019-10-23 12:00:00,8.6,83.7,43
322.8,2019-10-23 13:00:00,10.5,69.5,43
330.2,2019-10-23 14:00:00,11.7,65.8,43
309.5,2019-10-23 15:00:00,12.4,68.3,43
298.8,2019-10-23 16:00:00,11.9,72.4,43
302.0,2019-10-23 17:00:00,11.3,73.4,43
304.2,2019-10-23 18:00:00,10.9,79.2,43
309.9,2019-10-23 19:00:00,10.1,89.5,43
279.9,2019-10-23 20:00:00,9.5,89.8,43
109.3,2019-10-23 21:00:00,9.3,94.1,43
225.9,2019-10-23 22:00:00,8.9,95.5,43
104.8,2019-10-23 23:00:00,8.7,97.7,43
244.0,2019-10-24 00:00:00,8.5,94.3,43
155.5,2019-10-24 01:00:00,8.2,97.8,43
123.3,2019-10-24 02:00:00,7.8,100.0,43
145.6,2019-10-24 03:00:00,7.9,100.0,43
136.7,2019-10-24 04:00:00,8.1,98.0,43
276.9,2019-10-24 05:00:00,8.4,97.5,43
237.9,2019-10-24 06:00:00,8.5,96.7,43
290.9,2019-10-24 07:00:00,8.5,100.0,43
315.9,2019-10-24 08:00:00,8.6,98.0,43
