WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
357.8, 9.0, 0.0,2019-10-22 00:00:00, 9.07,43
284.0, 9.1, 0.214,2019-10-22 01:00:00, 9.22,43
327.1, 9.2, 0.057,2019-10-22 02:00:00, 9.05,43
76.3, 9.1, 0.0,2019-10-22 03:00:00, 9.07,43
189.9, 9.1, 0.193,2019-10-22 04:00:00, 9.19,43
228.2, 9.2, None,2019-10-22 05:00:00, 9.1,43
129.9, 9.1, 0.272,2019-10-22 06:00:00, 9.09,43
65.8, 9.1, 0.149,2019-10-22 07:00:00, 9.17,43
132.3, 9.2, 0.215,2019-10-22 08:00:00, 9.42,43
164.3, 9.4, 0.164,2019-10-22 09:00:00, 11.15,43
12.4, 11.2, 0.453999,2019-10-22 10:00:00, 10.79,43
76.5, 10.8, 0.781,2019-10-22 11:00:00, 11.34,43
71.2, 11.3, 1.646,2019-10-22 12:00:00, 10.97,43
63.2, 11.0, 1.585,2019-10-22 13:00:00, 11.41,43
69.4, 11.4, 1.161,2019-10-22 14:00:00, 12.16,43
79.1, 12.2, 1.581,2019-10-22 15:00:00, 12.44,43
67.1, 12.4, 0.953998,2019-10-22 16:00:00, 12.66,43
60.4, 12.7, 1.071,2019-10-22 17:00:00, 11.8,43
331.7, 11.8, 2.332,2019-10-22 18:00:00, 10.58,43
334.1, 10.6, 1.11,2019-10-22 19:00:00, 9.92,43
346.5, 9.9, 2.319,2019-10-22 20:00:00, 9.42,43
345.7, 9.4, 1.329,2019-10-22 21:00:00, 9.01,43
341.5, 9.0, 2.07,2019-10-22 22:00:00, 8.16,43
320.7, 8.2, 1.027,2019-10-22 23:00:00, 7.74,43
339.1, 7.7, 1.689,2019-10-23 00:00:00, 7.54,43
334.8, 7.5, 1.322,2019-10-23 01:00:00, 7.04,43
334.1, 7.0, 1.114,2019-10-23 02:00:00, 7.49,43
334.4, 7.5, 1.369,2019-10-23 03:00:00, 6.972,43
338.1, 7.0, 1.736,2019-10-23 04:00:00, 7.3,43
337.3, 7.3, 0.75,2019-10-23 05:00:00, 7.05,43
339.5, 7.1, 0.587,2019-10-23 06:00:00, 6.698,43
342.1, 6.7, 1.269,2019-10-23 07:00:00, 6.55,43
328.6, 6.6, 1.346,2019-10-23 08:00:00, 7.04,43
342.0, 7.0, 0.163,2019-10-23 09:00:00, 8.59,43
41.4, 8.6, 0.365999,2019-10-23 10:00:00, 9.93,43
137.2, 9.9, 0.418,2019-10-23 11:00:00, 10.48,43
86.7, 10.5, 0.545,2019-10-23 12:00:00, 10.42,43
67.4, 10.4, 0.46,2019-10-23 13:00:00, 10.93,43
80.2, 10.9, 0.418998,2019-10-23 14:00:00, 11.27,43
103.4, 11.3, 0.225998,2019-10-23 15:00:00, 10.94,43
72.5, 10.9, 0.196998,2019-10-23 16:00:00, 10.46,43
44.5, 10.5, 0.326,2019-10-23 17:00:00, 10.15,43
5.7, 10.2, 0.153999,2019-10-23 18:00:00, 9.69,43
327.0, 9.7, 0.481,2019-10-23 19:00:00, 9.56,43
345.6, 9.6, 0.574998,2019-10-23 20:00:00, 9.43,43
321.0, 9.4, 0.555,2019-10-23 21:00:00, 9.08,43
270.6, 9.1, 1.459,2019-10-23 22:00:00, 9.21,43
342.5, 9.2, 0.497,2019-10-23 23:00:00, 8.64,43
330.3, 8.6, 0.514998,2019-10-24 00:00:00, 8.53,43
329.6, 8.5, 0.256,2019-10-24 01:00:00, 8.71,43
332.6, 8.7, 0.15,2019-10-24 02:00:00, 8.57,43
273.2, 8.6, 0.453,2019-10-24 03:00:00, 8.59,43
319.7, 8.6, 0.677999,2019-10-24 04:00:00, 8.88,43
326.4, 8.9, 0.197999,2019-10-24 05:00:00, 8.77,43
328.0, 8.8, 0.197999,2019-10-24 06:00:00, 8.71,43
2.8, 8.7, 0.219999,2019-10-24 07:00:00, 8.72,43
47.3, 8.7, 0.485,2019-10-24 08:00:00, 9.12,43
319.8, 9.1, 0.07,2019-10-24 09:00:00, 9.63,43
187.9, 9.6, 0.333,2019-10-24 10:00:00, 9.96,43
167.5, 10.0, 0.0,2019-10-24 11:00:00, 11.11,43
209.9, 11.1, 0.143,2019-10-24 12:00:00, 11.52,43
78.5, 11.5, 0.097998,2019-10-24 13:00:00, 12.26,43
89.3, 12.3, 0.204998,2019-10-24 14:00:00, 12.77,43
178.7, 12.8, 0.229,2019-10-24 15:00:00, 12.36,43
61.9, 12.4, 0.171,2019-10-24 16:00:00, 11.58,43
64.2, 11.6, 0.057,2019-10-24 17:00:00, 11.54,43
19.6, 11.5, 0.1,2019-10-24 18:00:00, 11.4,43
14.2, 11.4, 1.608,2019-10-24 19:00:00, 11.82,43
341.9, 11.8, 0.742999,2019-10-24 20:00:00, 11.93,43
4.8, 11.9, 0.501999,2019-10-24 21:00:00, 11.8,43
317.3, 11.8, 0.456,2019-10-24 22:00:00, 11.37,43
332.3, 11.4, 0.216,2019-10-24 23:00:00, 11.14,43
288.1, 11.1, 0.984,2019-10-25 00:00:00, 11.23,43
292.8, 11.2, 2.151,2019-10-25 01:00:00, 11.45,43
313.2, 11.5, 1.89,2019-10-25 02:00:00, 11.61,43
332.9, 11.6, 1.989,2019-10-25 03:00:00, 11.51,43
308.3, 11.5, 2.504,2019-10-25 04:00:00, 11.13,43
336.5, 11.1, 1.652,2019-10-25 05:00:00, 11.34,43
336.7, 11.3, 1.341,2019-10-25 06:00:00, 11.73,43
341.8, 11.7, 1.297,2019-10-25 07:00:00, 11.39,43
308.4, 11.4, 0.907,2019-10-25 08:00:00, 11.76,43
294.5, 11.8, 1.511,2019-10-25 09:00:00, 13.2,43
292.4, 13.2, 0.897,2019-10-25 10:00:00, 13.22,43
336.3, 13.2, 1.358,2019-10-25 11:00:00, 13.6,43
59.7, 13.6, 1.273,2019-10-25 12:00:00, 13.82,43
56.8, 13.8, 0.915,2019-10-25 13:00:00, 15.77,43
219.0, 15.8, 3.405,2019-10-25 14:00:00, 15.62,43
259.0, 15.6, 3.32,2019-10-25 15:00:00, 15.53,43
251.4, 15.5, 1.654,2019-10-25 16:00:00, 15.37,43
249.7, 15.4, 0.629998,2019-10-25 17:00:00, 14.01,43
278.7, 14.0, 1.211,2019-10-25 18:00:00, 12.25,43
249.3, 12.3, 1.048,2019-10-25 19:00:00, 11.93,43
269.8, 11.9, 0.855,2019-10-25 20:00:00, 11.07,43
338.8, 11.1, 1.241,2019-10-25 21:00:00, 9.69,43
339.3, 9.7, 1.969,2019-10-25 22:00:00, 8.99,43
327.0, 9.0, 1.282,2019-10-25 23:00:00, 8.07,43
335.9, 8.1, 2.034,2019-10-26 00:00:00, 7.68,43
337.2, 7.7, 1.911,2019-10-26 01:00:00, 7.27,43
340.2, 7.3, 1.85,2019-10-26 02:00:00, 6.998,43
342.7, 7.0, 1.02,2019-10-26 03:00:00, 6.618,43
330.9, 6.6, 1.543,2019-10-26 04:00:00, 6.372,43
327.9, 6.4, 1.377,2019-10-26 05:00:00, 5.947,43
332.1, 5.9, 1.541,2019-10-26 06:00:00, 5.668,43
339.9, 5.7, 1.393,2019-10-26 07:00:00, 5.453,43
329.6, 5.5, 1.31,2019-10-26 08:00:00, 5.448,43
335.4, 5.4, 0.6,2019-10-26 09:00:00, 7.5,43
332.3, 7.5, 0.358999,2019-10-26 10:00:00, 9.36,43
147.7, 9.4, 0.344998,2019-10-26 11:00:00, 10.77,43
147.9, 10.8, 0.497999,2019-10-26 12:00:00, 12.01,43
157.1, 12.0, 0.820999,2019-10-26 13:00:00, 12.59,43
160.5, 12.6, 0.804,2019-10-26 14:00:00, 13.34,43
183.0, 13.3, 2.018,2019-10-26 15:00:00, 15.5,43
53.1, 15.5, 1.611,2019-10-26 16:00:00, 13.67,43
342.2, 13.7, 2.502,2019-10-26 17:00:00, 12.23,43
325.0, 12.2, 2.303,2019-10-26 18:00:00, 10.52,43
336.7, 10.5, 3.167,2019-10-26 19:00:00, 9.57,43
344.4, 9.6, 2.419,2019-10-26 20:00:00, 8.74,43
344.2, 8.7, 2.296,2019-10-26 21:00:00, 8.6,43
344.8, 8.6, 2.427,2019-10-26 22:00:00, 8.0,43
343.7, 8.0, 2.395,2019-10-26 23:00:00, 8.23,43
336.7, 8.2, 1.978,2019-10-27 00:00:00, 7.62,43
337.2, 7.6, 2.313,2019-10-27 01:00:00, 7.9,43
340.5, 7.9, 1.864,2019-10-27 02:00:00, 6.905,43
341.2, 6.9, 1.705,2019-10-27 03:00:00, 6.266,43
335.5, 6.3, 2.96,2019-10-27 04:00:00, 6.706,43
341.2, 6.7, 1.701,2019-10-27 05:00:00, 5.861,43
332.9, 5.9, 2.177,2019-10-27 06:00:00, 5.293,43
331.2, 5.3, 1.478,2019-10-27 07:00:00, 4.971,43
341.2, 5.0, 1.383,2019-10-27 08:00:00, 5.026,43
338.3, 5.0, 0.375999,2019-10-27 09:00:00, 7.42,43
335.8, 7.4, 0.263998,2019-10-27 10:00:00, 9.2,43
95.6, 9.2, 0.270999,2019-10-27 11:00:00, 10.04,43
104.9, 10.0, 0.344,2019-10-27 12:00:00, 11.53,43
149.3, 11.5, 0.337,2019-10-27 13:00:00, 10.69,43
71.4, 10.7, 0.418998,2019-10-27 14:00:00, 10.09,43
64.9, 10.1, 0.556999,2019-10-27 15:00:00, 10.53,43
69.7, 10.5, 0.601998,2019-10-27 16:00:00, 10.93,43
346.5, 10.9, 2.13,2019-10-27 17:00:00, 8.14,43
344.6, 8.1, 2.685,2019-10-27 18:00:00, 7.52,43
344.5, 7.5, 1.441,2019-10-27 19:00:00, 6.704,43
340.6, 6.7, 2.031,2019-10-27 20:00:00, 5.728,43
333.3, 5.7, 1.358,2019-10-27 21:00:00, 5.469,43
332.4, 5.5, 1.414,2019-10-27 22:00:00, 5.213,43
328.8, 5.2, 1.401,2019-10-27 23:00:00, 5.034,43
331.4, 5.0, 1.405,2019-10-28 00:00:00, 4.637,43
337.2, 4.6, 1.188,2019-10-28 01:00:00, 4.473,43
333.6, 4.5, 0.949,2019-10-28 02:00:00, 4.502,43
339.3, 4.5, 1.531,2019-10-28 03:00:00, 4.259,43
316.9, 4.3, 0.958998,2019-10-28 04:00:00, 4.025,43
341.0, 4.0, 1.031,2019-10-28 05:00:00, 3.878,43
336.9, 3.9, 0.977998,2019-10-28 06:00:00, 3.511,43
334.3, 3.5, 1.776,2019-10-28 07:00:00, 3.656,43
337.7, 3.7, 1.38,2019-10-28 08:00:00, 3.701,43
341.8, 3.7, 0.649999,2019-10-28 09:00:00, 5.563,43
333.0, 5.6, 0.818,2019-10-28 10:00:00, 6.525,43
67.2, 6.5, 0.879,2019-10-28 11:00:00, 7.12,43
71.4, 7.1, 0.856,2019-10-28 12:00:00, 7.84,43
69.7, 7.8, 0.544,2019-10-28 13:00:00, 8.77,43
72.3, 8.8, 0.437999,2019-10-28 14:00:00, 8.68,43
65.1, 8.7, 0.68,2019-10-28 15:00:00, 8.91,43
64.5, 8.9, 0.745,2019-10-28 16:00:00, 9.1,43
330.3, 9.1, 1.276,2019-10-28 17:00:00, 7.54,43
336.3, 7.5, 1.268,2019-10-28 18:00:00, 6.562,43
328.0, 6.6, 2.136,2019-10-28 19:00:00, 6.134,43
339.3, 6.1, 1.635,2019-10-28 20:00:00, 5.746,43
331.8, 5.7, 1.493,2019-10-28 21:00:00, 5.078,43
323.7, 5.1, 1.608,2019-10-28 22:00:00, 4.949,43
332.0, 4.9, 2.322,2019-10-28 23:00:00, 5.383,43
