TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.859, None, 95.5,2016-07-22 00:00:00,11.7,30
None, 1.532, None, 94.9,2016-07-22 01:00:00,11.37,30
None, 1.344, None, 94.0,2016-07-22 02:00:00,11.08,30
None, 1.365, None, 92.1,2016-07-22 03:00:00,11.45,30
None, 1.277, None, 85.9,2016-07-22 04:00:00,12.15,30
None, 1.178, None, 81.3,2016-07-22 05:00:00,12.74,30
None, 1.948, None, 71.55,2016-07-22 06:00:00,14.98,30
None, 1.959, None, 62.2,2016-07-22 07:00:00,16.98,30
None, 3.316, None, 59.69,2016-07-22 08:00:00,17.56,30
None, 3.97, None, 55.89,2016-07-22 09:00:00,18.49,30
None, 5.994, None, 50.76,2016-07-22 10:00:00,19.85,30
None, 6.491, None, 49.92,2016-07-22 11:00:00,19.5,30
None, 5.412, None, 51.6,2016-07-22 12:00:00,19.17,30
None, 6.226, None, 48.63,2016-07-22 13:00:00,20.03,30
None, 5.523, None, 50.2,2016-07-22 14:00:00,20.16,30
None, 5.652, None, 47.24,2016-07-22 15:00:00,21.11,30
None, 6.537, None, 45.15,2016-07-22 16:00:00,21.71,30
None, 7.009, None, 46.29,2016-07-22 17:00:00,21.17,30
None, 4.835, None, 49.15,2016-07-22 18:00:00,20.14,30
None, 2.981, None, 52.25,2016-07-22 19:00:00,19.47,30
None, 3.242, None, 49.85,2016-07-22 20:00:00,19.52,30
None, 1.149, None, 55.12,2016-07-22 21:00:00,18.29,30
None, 1.079, None, 57.42,2016-07-22 22:00:00,17.56,30
None, 1.561, None, 56.12,2016-07-22 23:00:00,17.27,30
None, 0.651, None, 60.39,2016-07-23 00:00:00,15.91,30
None, 0.485, None, 62.45,2016-07-23 01:00:00,15.02,30
None, 0.49, None, 65.19,2016-07-23 02:00:00,14.33,30
None, 0.822, None, 65.78,2016-07-23 03:00:00,13.99,30
None, 1.15, None, 65.75,2016-07-23 04:00:00,13.91,30
None, 0.966, None, 67.84,2016-07-23 05:00:00,13.87,30
None, 1.594, None, 65.79,2016-07-23 06:00:00,14.56,30
None, 1.968, None, 62.82,2016-07-23 07:00:00,15.74,30
None, 3.747, None, 60.12,2016-07-23 08:00:00,16.68,30
None, 5.491, None, 53.62,2016-07-23 09:00:00,18.25,30
None, 7.073, None, 51.58,2016-07-23 10:00:00,18.52,30
None, 6.646, None, 49.39,2016-07-23 11:00:00,19.45,30
None, 6.702, None, 46.29,2016-07-23 12:00:00,20.26,30
None, 5.733, None, 44.21,2016-07-23 13:00:00,21.3,30
None, 6.187, None, 42.13,2016-07-23 14:00:00,21.99,30
None, 6.907, None, 41.67,2016-07-23 15:00:00,21.85,30
None, 7.164, None, 40.61,2016-07-23 16:00:00,21.88,30
None, 7.593, None, 42.57,2016-07-23 17:00:00,20.94,30
None, 4.709, None, 46.39,2016-07-23 18:00:00,20.21,30
None, 2.981, None, 49.8,2016-07-23 19:00:00,19.5,30
None, 2.87, None, 52.18,2016-07-23 20:00:00,18.95,30
None, 6.665, None, 51.41,2016-07-23 21:00:00,19.05,30
None, 5.582, None, 53.23,2016-07-23 22:00:00,18.7,30
None, 5.886, None, 55.0,2016-07-23 23:00:00,18.38,30
None, 5.448, None, 57.92,2016-07-24 00:00:00,17.67,30
None, 4.488, None, 58.3,2016-07-24 01:00:00,17.46,30
None, 3.822, None, 59.42,2016-07-24 02:00:00,17.06,30
None, 2.943, None, 57.78,2016-07-24 03:00:00,17.11,30
None, 2.067, None, 56.71,2016-07-24 04:00:00,16.97,30
