pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,6.1,5.8, 0.0, 0.0,11.0, -6999.0,2021-03-26 00:00:00, -6999.0, -6999.0,13
0.0,5.8,5.7, 0.0, 0.0,11.0, -6999.0,2021-03-26 01:00:00, -6999.0, -6999.0,13
0.0,5.4,5.5, 0.0, 0.0,11.0, -6999.0,2021-03-26 02:00:00, -6999.0, -6999.0,13
0.0,5.4,5.3, 0.0, 0.0,11.0, -6999.0,2021-03-26 03:00:00, -6999.0, -6999.0,13
0.0,5.1,5.1, 0.0, 0.0,11.0, -6999.0,2021-03-26 04:00:00, -6999.0, -6999.0,13
0.0,4.9,4.7, 0.0, 0.0,11.0, -6999.0,2021-03-26 05:00:00, -6999.0, -6999.0,13
0.0,5.2,4.6, 0.0, 0.0,11.0, -6999.0,2021-03-26 06:00:00, -6999.0, -6999.0,13
0.0,5.9,5.1, 0.0, 0.0,5.8, -6999.0,2021-03-26 07:00:00, -6999.0, -6999.0,13
0.0,7.0,5.1, 0.0, 0.0,6.9, -6999.0,2021-03-26 08:00:00, -6999.0, -6999.0,13
0.0,7.7,5.1, 0.0, 0.0,7.8, -6999.0,2021-03-26 09:00:00, -6999.0, -6999.0,13
0.0,8.5,5.1, 0.0, 0.0,8.5, -6999.0,2021-03-26 10:00:00, -6999.0, -6999.0,13
0.0,9.6,5.1, 0.0, 0.0,10.3, -6999.0,2021-03-26 11:00:00, -6999.0, -6999.0,13
0.0,10.6,5.1, 0.0, 0.0,11.0, -6999.0,2021-03-26 12:00:00, -6999.0, -6999.0,13
0.0,11.0,5.1, 0.0, 0.0,11.1, -6999.0,2021-03-26 13:00:00, -6999.0, -6999.0,13
0.0,10.5,5.1, 0.0, 0.0,11.1, -6999.0,2021-03-26 14:00:00, -6999.0, -6999.0,13
0.0,10.4,5.1, 0.0, 0.0,11.4, -6999.0,2021-03-26 15:00:00, -6999.0, -6999.0,13
0.0,11.4,5.1, 0.0, 0.0,11.6, -6999.0,2021-03-26 16:00:00, -6999.0, -6999.0,13
0.0,10.5,5.1, 0.0, 0.0,11.9, -6999.0,2021-03-26 17:00:00, -6999.0, -6999.0,13
0.0,10.5,5.1, 0.0, 0.0,11.9, -6999.0,2021-03-26 18:00:00, -6999.0, -6999.0,13
0.0,10.5,10.4, 0.0, 0.0,10.7, -6999.0,2021-03-26 19:00:00, -6999.0, -6999.0,13
0.0,10.2,10.2, 0.0, 0.0,10.7, -6999.0,2021-03-26 20:00:00, -6999.0, -6999.0,13
0.0,10.1,10.0, 0.0, 0.0,10.7, -6999.0,2021-03-26 21:00:00, -6999.0, -6999.0,13
0.0,9.9,9.7, 0.0, 0.0,10.7, -6999.0,2021-03-26 22:00:00, -6999.0, -6999.0,13
0.0,9.9,9.7, 0.0, 0.0,10.7, -6999.0,2021-03-26 23:00:00, -6999.0, -6999.0,13
0.0,9.5,9.4, 0.0, 0.0,10.7, -6999.0,2021-03-27 00:00:00, -6999.0, -6999.0,13
0.0,8.5,8.6, 0.0, 0.0,10.7, -6999.0,2021-03-27 01:00:00, -6999.0, -6999.0,13
0.0,7.7,7.6, 0.0, 0.0,10.7, -6999.0,2021-03-27 02:00:00, -6999.0, -6999.0,13
0.0,7.2,7.1, 0.0, 0.0,10.7, -6999.0,2021-03-27 03:00:00, -6999.0, -6999.0,13
0.0,6.9,6.7, 0.0, 0.0,10.7, -6999.0,2021-03-27 04:00:00, -6999.0, -6999.0,13
0.0,7.0,6.7, 0.0, 0.0,10.7, -6999.0,2021-03-27 05:00:00, -6999.0, -6999.0,13
0.0,6.9,6.7, 0.0, 0.0,10.7, -6999.0,2021-03-27 06:00:00, -6999.0, -6999.0,13
0.0,7.2,6.9, 0.0, 0.0,7.2, -6999.0,2021-03-27 07:00:00, -6999.0, -6999.0,13
