pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
4.4, -0.66, 77.85, 5.1, None, 72.33, 0.647, 295.3, -3.0, None, -0.7, -0.9, -3.0, 0.0, None, 0.0, 78.0,2021-03-26 00:00:00, -6999.0,13
2.0, 0.974, 76.74, 5.1, None, 59.5, 1.834, 159.7, -3.0, None, 1.0, -1.2, -3.0, 0.0, None, 0.0, 77.0,2021-03-26 01:00:00, -6999.0,13
1.4, 0.675, 76.39, 5.1, None, 27.25, 4.388, 111.9, -3.0, None, 0.7, -1.2, -3.0, 0.0, None, 0.0, 76.0,2021-03-26 02:00:00, -6999.0,13
1.4, -0.046, 78.89, 5.1, None, 27.27, 8.83, 117.2, -3.0, None, 0.0, -1.2, -3.0, 0.0, None, 0.0, 79.0,2021-03-26 03:00:00, -6999.0,13
1.4, 0.501, 75.09, 5.1, None, 11.69, 11.66, 115.8, -3.0, None, 0.5, -1.2, -3.0, 0.0, None, 0.0, 75.0,2021-03-26 04:00:00, -6999.0,13
1.4, 0.724, 74.38, 5.1, None, 13.49, 11.98, 115.3, -3.0, None, 0.7, -1.2, -3.0, 0.0, None, 0.0, 74.0,2021-03-26 05:00:00, -6999.0,13
1.4, 1.768, 69.05, 5.1, None, 18.16, 8.79, 117.0, -3.0, None, 1.8, -1.2, -3.0, 0.0, None, 0.0, 69.0,2021-03-26 06:00:00, -6999.0,13
1.1, 2.003, 68.54, 2.2, None, 35.05, 5.922, 124.5, -3.0, None, 2.0, 1.6, -3.0, 0.0, None, 0.0, 69.0,2021-03-26 07:00:00, -6999.0,13
1.1, 1.963, 69.18, 2.2, None, 24.61, 6.778, 119.6, -3.0, None, 2.0, 1.3, -3.0, 0.0, None, 0.0, 69.0,2021-03-26 08:00:00, -6999.0,13
0.2, 2.731, 65.81, 2.8, None, 42.71, 5.199, 108.3, -3.0, None, 2.7, 1.3, -3.0, 0.0, None, 0.0, 66.0,2021-03-26 09:00:00, -6999.0,13
0.0, 3.905, 61.31, 3.8, None, 47.84, 4.45, 104.7, -2.0, None, 3.9, 1.3, -2.0, 0.0, None, 0.0, 61.0,2021-03-26 10:00:00, -6999.0,13
0.0, 4.988, 56.03, 5.0, None, 62.82, 4.626, 63.54, -3.0, None, 5.0, 1.3, -3.0, 0.0, None, 0.0, 56.0,2021-03-26 11:00:00, -6999.0,13
0.0, 5.251, 54.34, 5.4, None, 55.69, 8.55, 305.8, -3.0, None, 5.3, 1.3, -3.0, 0.0, None, 0.0, 54.0,2021-03-26 12:00:00, -6999.0,13
0.0, 6.456, 51.18, 6.5, None, 33.88, 8.19, 295.4, -3.0, None, 6.5, 1.3, -3.0, 0.0, None, 0.0, 51.0,2021-03-26 13:00:00, -6999.0,13
0.0, 7.412, 49.34, 7.3, None, 55.9, 8.84, 290.1, -2.0, None, 7.4, 1.3, -2.0, 0.0, None, 0.0, 49.0,2021-03-26 14:00:00, -6999.0,13
0.0, 6.772, 51.51, 8.1, None, 70.15, 7.13, 16.2, -3.0, None, 6.8, 1.3, -3.0, 0.0, None, 0.0, 52.0,2021-03-26 15:00:00, -6999.0,13
0.0, 7.04, 50.61, 8.1, None, 63.62, 6.402, 339.0, -2.0, None, 7.0, 1.3, -2.0, 0.0, None, 0.0, 51.0,2021-03-26 16:00:00, -6999.0,13
0.0, 6.174, 55.29, 8.1, None, 52.81, 8.14, 84.0, -2.0, None, 6.2, 1.3, -2.0, 0.0, None, 0.0, 55.0,2021-03-26 17:00:00, -6999.0,13
0.0, 5.523, 58.55, 8.1, None, 62.17, 5.698, 303.7, -2.0, None, 5.5, 1.3, -2.0, 0.0, None, 0.0, 59.0,2021-03-26 18:00:00, -6999.0,13
0.0, 4.018, 63.41, 5.5, None, 62.32, 5.838, 56.21, -2.0, None, 4.0, 4.0, -2.0, 0.0, None, 0.0, 63.0,2021-03-26 19:00:00, -6999.0,13
0.0, 2.714, 70.43, 5.5, None, 23.67, 7.581, 112.7, -2.0, None, 2.7, 2.7, -2.0, 0.0, None, 0.0, 70.0,2021-03-26 20:00:00, -6999.0,13
0.0, 2.257, 72.16, 5.5, None, 19.71, 7.094, 112.5, -3.0, None, 2.3, 2.1, -3.0, 0.0, None, 0.0, 72.0,2021-03-26 21:00:00, -6999.0,13
0.0, 1.287, 76.21, 5.5, None, 18.2, 7.966, 112.7, -2.0, None, 1.3, 1.3, -2.0, 0.0, None, 0.0, 76.0,2021-03-26 22:00:00, -6999.0,13
0.0, 1.032, 76.95, 5.5, None, 24.97, 6.624, 114.4, -3.0, None, 1.0, 1.1, -3.0, 0.0, None, 0.0, 77.0,2021-03-26 23:00:00, -6999.0,13
0.0, 1.219, 76.53, 5.5, None, 22.89, 6.192, 112.5, -2.0, None, 1.2, 1.1, -2.0, 0.0, None, 0.0, 77.0,2021-03-27 00:00:00, -6999.0,13
0.0, 0.742, 77.46, 5.5, None, 36.2, 5.739, 124.1, -3.0, None, 0.7, 0.0, -3.0, 0.0, None, 0.0, 77.0,2021-03-27 01:00:00, -6999.0,13
0.0, 1.14, 74.19, 5.5, None, 24.85, 7.859, 113.0, -3.0, None, 1.1, 0.0, -3.0, 0.0, None, 0.0, 74.0,2021-03-27 02:00:00, -6999.0,13
0.0, -0.161, 80.6, 5.5, None, 35.72, 5.457, 119.6, -3.0, None, -0.2, -0.2, -3.0, 0.0, None, 0.0, 81.0,2021-03-27 03:00:00, -6999.0,13
0.0, 0.13, 82.3, 5.5, None, 54.75, 4.107, 145.2, -3.0, None, 0.1, -0.7, -3.0, 0.0, None, 0.0, 82.0,2021-03-27 04:00:00, -6999.0,13
0.0, -0.068, 82.6, 5.5, None, 39.43, 2.95, 154.6, -3.0, None, -0.1, -0.7, -3.0, 0.0, None, 0.0, 83.0,2021-03-27 05:00:00, -6999.0,13
0.0, 1.058, 78.11, 5.5, None, 52.61, 1.668, 168.1, -2.0, None, 1.1, -0.7, -2.0, 0.0, None, 0.0, 78.0,2021-03-27 06:00:00, -6999.0,13
0.0, 1.059, 78.65, 1.1, None, 40.86, 3.36, 164.7, -2.0, None, 1.1, 0.5, -2.0, 0.0, None, 0.0, 79.0,2021-03-27 07:00:00, -6999.0,13
0.0, 1.394, 76.48, 1.8, None, 48.87, 3.23, 150.3, -2.0, None, 1.4, 0.5, -2.0, 0.0, None, 0.0, 76.0,2021-03-27 08:00:00, -6999.0,13
0.0, 3.41, 69.7, 3.3, None, 55.76, 7.514, 98.0, -2.0, None, 3.4, 0.5, -2.0, 0.0, None, 0.0, 70.0,2021-03-27 09:00:00, -6999.0,13
0.0, 5.188, 58.73, 5.3, None, 44.98, 5.792, 79.82, -2.0, None, 5.2, 0.5, -2.0, 0.0, None, 0.0, 59.0,2021-03-27 10:00:00, -6999.0,13
0.0, 6.087, 53.73, 6.1, None, 63.97, 5.951, 51.05, -2.0, None, 6.1, 0.5, -2.0, 0.0, None, 0.0, 54.0,2021-03-27 11:00:00, -6999.0,13
0.0, 6.628, 52.58, 6.9, None, 54.56, 7.045, 71.23, -2.0, None, 6.6, 0.5, -2.0, 0.0, None, 0.0, 53.0,2021-03-27 12:00:00, -6999.0,13
0.0, 6.602, 52.92, 6.9, None, 47.3, 7.663, 108.0, -2.0, None, 6.6, 0.5, -2.0, 0.0, None, 0.0, 53.0,2021-03-27 13:00:00, -6999.0,13
0.0, 6.812, 52.07, 6.9, None, 51.46, 7.456, 82.3, -3.0, None, 6.8, 0.5, -3.0, 0.0, None, 0.0, 52.0,2021-03-27 14:00:00, -6999.0,13
0.0, 6.711, 52.29, 7.0, None, 46.99, 10.36, 100.2, -2.0, None, 6.7, 0.5, -2.0, 0.0, None, 0.0, 52.0,2021-03-27 15:00:00, -6999.0,13
0.0, 6.056, 56.13, 7.0, None, 47.05, 8.43, 118.6, -2.0, None, 6.1, 0.5, -2.0, 0.0, None, 0.0, 56.0,2021-03-27 16:00:00, -6999.0,13
0.0, 5.659, 58.72, 7.0, None, 22.01, 10.55, 112.5, -2.0, None, 5.7, 0.5, -2.0, 0.0, None, 0.0, 59.0,2021-03-27 17:00:00, -6999.0,13
0.0, 6.176, 58.17, 7.0, None, 40.14, 10.64, 86.7, -1.0, None, 6.2, 0.5, -1.0, 0.0, None, 0.0, 58.0,2021-03-27 18:00:00, -6999.0,13
0.0, 5.241, 62.98, 6.3, None, 33.95, 12.05, 96.5, -1.0, None, 5.2, 5.3, -1.0, 0.0, None, 0.0, 63.0,2021-03-27 19:00:00, -6999.0,13
0.0, 5.074, 65.1, 6.3, None, 23.65, 11.68, 111.7, -1.0, None, 5.1, 4.9, -1.0, 0.0, None, 0.0, 65.0,2021-03-27 20:00:00, -6999.0,13
0.0, 5.23, 65.1, 6.3, None, 27.18, 8.46, 114.8, -1.0, None, 5.2, 4.9, -1.0, 0.0, None, 0.0, 65.0,2021-03-27 21:00:00, -6999.0,13
0.0, 5.249, 65.45, 6.3, None, 30.37, 6.625, 112.8, 0.0, None, 5.2, 4.9, 0.0, 0.0, None, 0.0, 65.0,2021-03-27 22:00:00, -6999.0,13
0.0, 4.899, 67.03, 6.3, None, 23.75, 9.57, 108.1, -1.0, None, 4.9, 4.9, -1.0, 0.0, None, 0.0, 67.0,2021-03-27 23:00:00, -6999.0,13
0.0, 5.059, 64.74, 6.3, None, 25.09, 8.82, 107.0, -1.0, None, 5.1, 4.8, -1.0, 0.0, None, 0.0, 65.0,2021-03-28 00:00:00, -6999.0,13
0.0, 4.753, 65.72, 6.3, None, 23.57, 10.55, 109.4, -1.0, None, 4.8, 4.6, -1.0, 0.0, None, 0.0, 66.0,2021-03-28 01:00:00, -6999.0,13
0.0, 4.63, 65.28, 6.3, None, 19.08, 10.97, 111.7, -1.0, None, 4.6, 4.4, -1.0, 0.0, None, 0.0, 65.0,2021-03-28 02:00:00, -6999.0,13
0.0, 5.129, 62.62, 6.3, None, 23.11, 9.9, 117.4, -1.0, None, 5.1, 4.4, -1.0, 0.0, None, 0.0, 63.0,2021-03-28 03:00:00, -6999.0,13
0.0, 4.912, 63.42, 6.3, None, 25.92, 7.32, 113.8, -1.0, None, 4.9, 4.4, -1.0, 0.0, None, 0.0, 63.0,2021-03-28 04:00:00, -6999.0,13
0.0, 5.078, 63.03, 6.3, None, 22.0, 12.31, 114.9, -1.0, None, 5.1, 4.4, -1.0, 0.0, None, 0.0, 63.0,2021-03-28 05:00:00, -6999.0,13
0.0, 4.702, 62.26, 6.3, None, 20.4, 12.37, 112.3, -2.0, None, 4.7, 4.4, -2.0, 0.0, None, 0.0, 62.0,2021-03-28 06:00:00, -6999.0,13
0.0, 4.401, 63.17, 4.9, None, 22.68, 12.58, 110.7, -2.0, None, 4.4, 4.5, -2.0, 0.0, None, 0.0, 63.0,2021-03-28 07:00:00, -6999.0,13
0.0, 4.41, 66.18, 4.9, None, 25.65, 10.38, 113.8, -2.0, None, 4.4, 4.1, -2.0, 0.0, None, 0.0, 66.0,2021-03-28 08:00:00, -6999.0,13
0.0, 5.023, 64.34, 5.3, None, 22.98, 12.33, 109.2, -1.0, None, 5.0, 4.1, -1.0, 0.0, None, 0.0, 64.0,2021-03-28 09:00:00, -6999.0,13
0.0, 6.407, 55.16, 6.7, None, 35.65, 9.25, 101.5, -2.0, None, 6.4, 4.1, -2.0, 0.0, None, 0.0, 55.0,2021-03-28 10:00:00, -6999.0,13
0.0, 6.898, 55.76, 7.3, None, 63.85, 7.181, 52.97, -2.0, None, 6.9, 4.1, -2.0, 0.0, None, 0.0, 56.0,2021-03-28 11:00:00, -6999.0,13
0.0, 6.111, 59.49, 7.3, None, 68.09, 8.17, 24.9, -1.0, None, 6.1, 4.1, -1.0, 0.0, None, 0.0, 59.0,2021-03-28 12:00:00, -6999.0,13
