AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
7.2, 0.0, 0.0, 7.0, 0.005,2020-07-08 00:00:00, 281.0, 5.7, 100.0,28
7.3, None, 0.0, 6.2, None,2020-07-08 00:15:00, 290.0, None, 100.0,28
7.4, None, 0.0, 5.1, None,2020-07-08 00:30:00, 305.0, None, 100.0,28
7.4, None, 0.0, 5.5, None,2020-07-08 00:45:00, 294.0, None, 100.0,28
7.4, 0.0, 0.0, 5.2, 0.006,2020-07-08 01:00:00, 284.0, 5.5, 100.0,28
7.2, None, 0.0, 6.0, None,2020-07-08 01:15:00, 284.0, None, 100.0,28
7.2, None, 0.0, 6.2, None,2020-07-08 01:30:00, 281.0, None, 100.0,28
7.2, None, 0.0, 6.5, None,2020-07-08 01:45:00, 296.0, None, 100.0,28
7.2, 0.0, 0.0, 6.0, 0.005,2020-07-08 02:00:00, 288.0, 5.7, 100.0,28
7.2, None, 0.0, 5.3, None,2020-07-08 02:15:00, 286.0, None, 100.0,28
7.2, None, 0.0, 5.8, None,2020-07-08 02:30:00, 287.0, None, 100.0,28
7.3, None, 0.0, 6.3, None,2020-07-08 02:45:00, 278.0, None, 100.0,28
7.4, 0.0, 0.0, 6.8, 0.006,2020-07-08 03:00:00, 285.0, 5.5, 100.0,28
7.5, None, 0.0, 6.3, None,2020-07-08 03:15:00, 282.0, None, 100.0,28
7.6, None, 0.0, 5.5, None,2020-07-08 03:30:00, 287.0, None, 100.0,28
7.6, None, 0.0, 6.0, None,2020-07-08 03:45:00, 273.0, None, 100.0,28
7.5, 0.0, 0.0, 6.0, 0.005,2020-07-08 04:00:00, 285.0, 5.5, 100.0,28
7.5, None, 0.0, 5.3, None,2020-07-08 04:15:00, 282.0, None, 100.0,28
7.5, None, 0.0, 5.0, None,2020-07-08 04:30:00, 276.0, None, 100.0,28
7.6, None, 0.0, 4.8, None,2020-07-08 04:45:00, 268.0, None, 100.0,28
7.7, 0.0, 0.0, 4.5, 0.005,2020-07-08 05:00:00, 261.0, 5.2, 100.0,28
7.7, None, 0.0, 4.9, None,2020-07-08 05:15:00, 258.0, None, 100.0,28
7.8, None, 0.0, 4.9, None,2020-07-08 05:30:00, 246.0, None, 100.0,28
8.1, None, 0.0, 4.2, None,2020-07-08 05:45:00, 240.0, None, 100.0,28
7.9, 0.0, 0.0, 4.6, 0.005,2020-07-08 06:00:00, 247.0, 5.1, 100.0,28
7.8, None, 0.0, 3.9, None,2020-07-08 06:15:00, 247.0, None, 100.0,28
8.0, None, 0.0, 4.0, None,2020-07-08 06:30:00, 250.0, None, 100.0,28
8.1, None, 0.0, 4.5, None,2020-07-08 06:45:00, 221.0, None, 100.0,28
8.1, 0.0, 0.0, 4.3, 0.006,2020-07-08 07:00:00, 224.0, 5.0, 100.0,28
8.5, None, 0.0, 3.8, None,2020-07-08 07:15:00, 241.0, None, 100.0,28
8.7, None, 0.0, 5.1, None,2020-07-08 07:30:00, 221.0, None, 100.0,28
9.2, None, 0.0, 3.3, None,2020-07-08 07:45:00, 233.0, None, 100.0,28
9.7, 0.0, 0.0, 3.8, 0.005,2020-07-08 08:00:00, 276.0, 4.0, 98.0,28
11.0, None, 0.0, 3.5, None,2020-07-08 08:15:00, 263.0, None, 95.0,28
10.9, None, 0.0, 3.5, None,2020-07-08 08:30:00, 291.0, None, 91.0,28
10.9, None, 0.0, 3.8, None,2020-07-08 08:45:00, 263.0, None, 89.0,28
11.1, 0.0, 0.0, 3.4, 0.001,2020-07-08 09:00:00, 250.0, 3.0, 87.0,28
11.2, None, 0.0, 3.9, None,2020-07-08 09:15:00, 256.0, None, 86.0,28
11.3, None, 0.0, 4.1, None,2020-07-08 09:30:00, 234.0, None, 83.0,28
11.6, None, 0.0, 3.9, None,2020-07-08 09:45:00, 265.0, None, 84.0,28
12.1, 0.0, 0.0, 4.2, 0.007,2020-07-08 10:00:00, 230.0, 2.4, 81.0,28
12.1, None, 0.0, 4.6, None,2020-07-08 10:15:00, 238.0, None, 82.0,28
12.1, None, 0.0, 5.4, None,2020-07-08 10:30:00, 207.0, None, 80.0,28
12.2, None, 0.0, 5.9, None,2020-07-08 10:45:00, 173.0, None, 81.0,28
12.7, 0.0, 0.0, 4.5, 0.002,2020-07-08 11:00:00, 209.0, 2.2, 79.0,28
12.4, None, 0.0, 4.2, None,2020-07-08 11:15:00, 197.0, None, 79.0,28
13.0, None, 0.0, 4.6, None,2020-07-08 11:30:00, 207.0, None, 75.0,28
12.7, None, 0.0, 4.4, None,2020-07-08 11:45:00, 182.0, None, 79.0,28
13.2, 0.0, 0.0, 3.8, 0.003,2020-07-08 12:00:00, 195.0, 2.9, 79.0,28
12.5, None, 0.0, 6.1, None,2020-07-08 12:15:00, 187.0, None, 82.0,28
12.5, None, 0.0, 2.9, None,2020-07-08 12:30:00, 174.0, None, 82.0,28
12.5, None, 0.0, 4.8, None,2020-07-08 12:45:00, 183.0, None, 78.0,28
12.7, 0.0, 0.0, 5.5, 0.003,2020-07-08 13:00:00, 177.0, 3.5, 77.0,28
12.3, None, 0.0, 6.7, None,2020-07-08 13:15:00, 176.0, None, 81.0,28
12.3, None, 0.0, 3.5, None,2020-07-08 13:30:00, 182.0, None, 81.0,28
12.4, None, 0.0, 4.4, None,2020-07-08 13:45:00, 135.0, None, 82.0,28
12.4, 0.0, 0.0, 4.5, 0.004,2020-07-08 14:00:00, 302.0, 4.1, 82.0,28
13.0, None, 0.0, 5.2, None,2020-07-08 14:15:00, 9.0, None, 78.0,28
13.2, None, 0.0, 5.4, None,2020-07-08 14:30:00, 20.0, None, 77.0,28
13.9, None, 0.0, 4.9, None,2020-07-08 14:45:00, 179.0, None, 75.0,28
13.7, 0.0, 0.0, 6.3, 0.004,2020-07-08 15:00:00, 209.0, 2.8, 75.0,28
13.1, None, 0.0, 6.2, None,2020-07-08 15:15:00, 210.0, None, 77.0,28
13.3, None, 0.0, 6.4, None,2020-07-08 15:30:00, 214.0, None, 76.0,28
12.8, None, 0.0, 5.9, None,2020-07-08 15:45:00, 188.0, None, 75.0,28
12.6, 0.0, 0.0, 4.3, 0.003,2020-07-08 16:00:00, 218.0, 3.7, 77.0,28
12.9, None, 0.0, 5.9, None,2020-07-08 16:15:00, 223.0, None, 79.0,28
13.0, None, 0.0, 4.5, None,2020-07-08 16:30:00, 239.0, None, 79.0,28
12.6, None, 0.0, 4.3, None,2020-07-08 16:45:00, 303.0, None, 81.0,28
12.4, 0.0, 0.0, 2.9, 0.005,2020-07-08 17:00:00, 300.0, 3.6, 82.0,28
12.3, None, 0.0, 3.0, None,2020-07-08 17:15:00, 117.0, None, 84.0,28
11.9, None, 0.0, 3.3, None,2020-07-08 17:30:00, 109.0, None, 85.0,28
11.3, None, 0.0, 3.4, None,2020-07-08 17:45:00, 309.0, None, 88.0,28
10.7, 0.0, 0.0, 3.8, 0.005,2020-07-08 18:00:00, 314.0, 4.4, 91.0,28
