pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -5.257,94.9, None, None, None, 7.2, 55.59, 0.0, 2.113, 260.4, -6.0, 2.1, -5.3, -5.5, -0.1, None, 260.0, -3.7, None, None, 95.0, None,2020-02-12 00:00:00, 178.0, None, 178.2,7
None, None, -5.552,95.1, None, None, None, 8.0, 62.61, 0.0, 2.151, 15.91, -6.0, 2.2, -5.6, -5.6, -0.1, None, 16.0, -3.7, None, None, 95.0, None,2020-02-12 01:00:00, 178.0, None, 178.2,7
None, None, -5.551,96.6, None, None, None, 9.8, 28.55, 0.0, 5.091, 301.2, -6.0, 5.1, -5.6, -5.9, 0.0, None, 301.0, -3.7, None, None, 97.0, None,2020-02-12 02:00:00, 178.0, None, 178.1,7
None, None, -5.588,96.6, None, None, None, 8.0, 35.14, 0.0, 3.033, 344.1, -7.0, 3.0, -5.6, -5.9, 0.0, None, 344.0, -3.7, None, None, 97.0, None,2020-02-12 03:00:00, 178.0, None, 177.9,7
None, None, -5.785,95.4, None, None, None, 6.0, 32.08, 0.0, 2.708, 321.8, -6.0, 2.7, -5.8, -5.9, 0.0, None, 322.0, -3.7, None, None, 95.0, None,2020-02-12 04:00:00, 178.0, None, 177.9,7
None, None, -5.912,95.6, None, None, None, 9.0, 24.95, 0.0, 3.25, 279.5, -7.0, 3.3, -5.9, -6.1, 0.0, None, 280.0, -3.7, None, None, 96.0, None,2020-02-12 05:00:00, 178.0, None, 177.7,7
None, None, -6.236,95.9, None, None, None, 10.2, 14.04, 0.0, 6.054, 271.2, -7.0, 6.1, -6.2, -6.4, 0.0, None, 271.0, -6.0, None, None, 96.0, None,2020-02-12 06:00:00, 178.0, None, 177.5,7
None, None, -6.49,95.8, None, None, None, 6.6, 37.55, 0.0, 2.856, 316.6, -7.0, 2.9, -6.5, -6.6, 0.0, None, 317.0, -6.0, None, None, 96.0, None,2020-02-12 07:00:00, 178.0, None, 177.5,7
None, None, -6.457,95.6, None, None, None, 8.0, 17.18, 0.0, 4.385, 289.4, -7.0, 4.4, -6.5, -6.7, 0.0, None, 289.0, -6.0, None, None, 96.0, None,2020-02-12 08:00:00, 177.0, None, 177.3,7
None, None, -5.948,95.6, None, None, None, 7.1, 17.81, 0.0, 4.38, 284.2, -6.0, 4.4, -5.9, -6.7, -0.2, None, 284.0, -5.6, None, None, 96.0, None,2020-02-12 09:00:00, 177.0, None, 177.0,7
None, None, -4.143,96.3, None, None, None, 4.5, 67.63, 0.0, 0.892, 253.6, -3.0, 0.9, -4.1, -6.7, -0.1, None, 254.0, -3.1, None, None, 96.0, None,2020-02-12 10:00:00, 177.0, None, 176.6,7
None, None, -2.302,93.2, None, None, None, 8.0, 65.18, 0.0, 1.694, 60.95, -3.0, 1.7, -2.3, -6.7, -0.2, None, 61.0, -1.1, None, None, 93.0, None,2020-02-12 11:00:00, 176.0, None, 176.1,7
None, None, -2.114,91.7, None, None, None, 15.5, 20.48, 0.0, 7.628, 290.5, -3.0, 7.6, -2.1, -6.7, 0.4, None, 291.0, -1.1, None, None, 92.0, None,2020-02-12 12:00:00, 176.0, None, 176.2,7
None, None, -0.621,87.1, None, None, None, 11.4, 49.96, 0.0, 4.348, 4.561, -1.0, 4.3, -0.6, -6.7, 0.2, None, 5.0, 0.8, None, None, 87.0, None,2020-02-12 13:00:00, 175.0, None, 174.8,7
None, None, 0.073,86.8, None, None, None, 10.6, 35.66, 0.0, 4.265, 31.54, -2.0, 4.3, 0.1, -6.7, 0.4, None, 32.0, 1.0, None, None, 87.0, None,2020-02-12 14:00:00, 176.0, None, 175.6,7
None, None, -1.0,90.0, None, None, None, 10.9, 28.05, 0.0, 5.042, 28.34, -2.0, 5.0, -1.0, -6.7, 0.2, None, 28.0, 1.0, None, None, 90.0, None,2020-02-12 15:00:00, 176.0, None, 175.7,7
None, None, -1.671,92.2, None, None, None, 8.8, 40.18, 0.0, 3.357, 44.79, -3.0, 3.4, -1.7, -6.7, 0.0, None, 45.0, 1.0, None, None, 92.0, None,2020-02-12 16:00:00, 176.0, None, 175.5,7
None, None, -2.469,93.0, None, None, None, 11.7, 56.68, 0.0, 2.261, 4.605, -3.0, 2.3, -2.5, -6.7, 0.0, None, 5.0, 1.0, None, None, 93.0, None,2020-02-12 17:00:00, 176.0, None, 175.5,7
None, None, -3.63,95.8, None, None, None, 10.3, 40.76, 0.0, 3.807, 302.8, -4.0, 3.8, -3.6, -4.2, 0.2, None, 303.0, -2.9, None, None, 96.0, None,2020-02-12 18:00:00, 175.0, None, 175.3,7
None, None, -4.258,97.2, None, None, None, 5.9, 53.26, 0.0, 1.89, 335.2, -4.0, 1.9, -4.3, -4.5, -0.2, None, 335.0, -2.9, None, None, 97.0, None,2020-02-12 19:00:00, 175.0, None, 175.2,7
None, None, -4.587,96.9, None, None, None, 9.1, 55.72, 0.0, 3.507, 154.4, -5.0, 3.5, -4.6, -4.9, -0.1, None, 154.0, -2.9, None, None, 97.0, None,2020-02-12 20:00:00, 175.0, None, 174.8,7
None, None, -5.0,97.8, None, None, None, 15.7, 25.16, 0.0, 9.08, 317.2, -5.0, 9.1, -5.0, -5.2, 0.0, None, 317.0, -2.9, None, None, 98.0, None,2020-02-12 21:00:00, 175.0, None, 174.9,7
None, None, -5.188,98.3, None, None, None, 16.5, 17.5, 0.0, 9.48, 309.7, -6.0, 9.5, -5.2, -5.3, -0.1, None, 310.0, -2.9, None, None, 98.0, None,2020-02-12 22:00:00, 175.0, None, 174.6,7
None, None, -5.242,97.3, None, None, None, 10.5, 20.74, 0.0, 5.103, 298.1, -6.0, 5.1, -5.2, -5.5, -0.2, None, 298.0, -2.9, None, None, 97.0, None,2020-02-12 23:00:00, 174.0, None, 174.3,7
None, None, -5.352,96.4, None, None, None, 13.9, 13.33, 0.0, 9.36, 301.5, -6.0, 9.4, -5.4, -5.5, 0.0, None, 302.0, -2.9, None, None, 96.0, None,2020-02-13 00:00:00, 174.0, None, 173.8,7
None, None, -5.39,96.1, None, None, None, 12.6, 16.14, 0.0, 8.89, 295.7, -6.0, 8.9, -5.4, -5.6, 0.0, None, 296.0, -2.9, None, None, 96.0, None,2020-02-13 01:00:00, 174.0, None, 173.9,7
None, None, -5.612,95.8, None, None, None, 10.0, 15.02, 0.0, 7.556, 299.0, -7.0, 7.6, -5.6, -5.8, -0.1, None, 299.0, -2.9, None, None, 96.0, None,2020-02-13 02:00:00, 174.0, None, 173.9,7
None, None, -5.946,95.4, None, None, None, 10.4, 15.05, 0.0, 7.274, 293.8, -7.0, 7.3, -5.9, -6.0, 0.0, None, 294.0, -2.9, None, None, 95.0, None,2020-02-13 03:00:00, 174.0, None, 173.8,7
None, None, -5.776,95.1, None, None, None, 16.1, 33.61, 0.0, 7.388, 306.4, -6.0, 7.4, -5.8, -6.4, -0.1, None, 306.0, -2.9, None, None, 95.0, None,2020-02-13 04:00:00, 174.0, None, 173.8,7
None, None, -5.825,94.7, None, None, None, 16.4, 27.36, 0.0, 10.72, 306.1, -7.0, 10.7, -5.8, -6.4, 0.1, None, 306.0, -2.9, None, None, 95.0, None,2020-02-13 05:00:00, 174.0, None, 173.6,7
None, None, -6.407,94.7, None, None, None, 13.8, 29.01, 0.0, 8.25, 269.1, -7.0, 8.3, -6.4, -6.8, 0.0, None, 269.0, -5.9, None, None, 95.0, None,2020-02-13 06:00:00, 174.0, None, 173.5,7
None, None, -6.607,94.7, None, None, None, 12.4, 65.75, 0.0, 4.416, 113.1, -7.0, 4.4, -6.6, -6.8, 0.0, None, 113.0, -5.9, None, None, 95.0, None,2020-02-13 07:00:00, 174.0, None, 173.6,7
None, None, -6.37,94.8, None, None, None, 31.2, 25.74, 0.0, 14.31, 107.7, -7.0, 14.3, -6.4, -6.8, 0.0, None, 108.0, -5.9, None, None, 95.0, None,2020-02-13 08:00:00, 174.0, None, 173.5,7
None, None, -5.765,94.5, None, None, None, 49.0, 29.36, 0.0, 21.64, 80.4, -6.0, 21.6, -5.8, -6.8, -0.3, None, 80.0, -5.3, None, None, 95.0, None,2020-02-13 09:00:00, 173.0, None, 173.1,7
None, None, -5.2,95.0, None, None, None, 40.4, 25.59, 0.0, 16.16, 68.26, -6.0, 16.2, -5.2, -6.8, 0.4, None, 68.0, -4.9, None, None, 95.0, None,2020-02-13 10:00:00, 173.0, None, 173.2,7
None, None, -4.127,95.4, None, None, None, 24.5, 24.73, 0.0, 16.23, 69.48, -3.0, 16.2, -4.1, -6.8, -0.1, None, 69.0, -3.2, None, None, 95.0, None,2020-02-13 11:00:00, 173.0, None, 172.6,7
None, None, -3.013,93.5, None, None, None, 32.9, 18.6, 0.0, 21.88, 108.6, -4.0, 21.9, -3.0, -6.8, 0.2, None, 109.0, -1.4, None, None, 94.0, None,2020-02-13 12:00:00, 172.0, None, 172.4,7
None, None, -3.159,92.7, None, None, None, 30.7, 9.27, 0.0, 22.94, 127.7, -4.0, 22.9, -3.2, -6.8, 0.7, None, 128.0, -1.4, None, None, 93.0, None,2020-02-13 13:00:00, 173.0, None, 172.7,7
None, None, -3.583,94.5, None, None, None, 28.6, 11.39, 0.0, 17.57, 142.0, -4.0, 17.6, -3.6, -6.8, 0.4, None, 142.0, -1.4, None, None, 95.0, None,2020-02-13 14:00:00, 174.0, None, 174.0,7
None, None, -3.612,95.8, None, None, None, 26.4, 49.39, 0.0, 8.54, 175.3, -4.0, 8.5, -3.6, -6.8, 0.6, None, 175.0, -1.4, None, None, 96.0, None,2020-02-13 15:00:00, 174.0, None, 174.2,7
None, None, -3.716,94.7, None, None, None, 47.1, 37.41, 0.0, 20.85, 187.6, -5.0, 20.9, -3.7, -6.8, 0.7, None, 188.0, -1.4, None, None, 95.0, None,2020-02-13 16:00:00, 175.0, None, 175.1,7
None, None, -5.157,90.1, None, None, None, 39.5, 40.39, 0.0, 15.59, 94.5, -7.0, 15.6, -5.2, -6.8, 0.1, None, 95.0, -1.4, None, None, 90.0, None,2020-02-13 17:00:00, 175.0, None, 174.8,7
None, None, -6.698,90.2, None, None, None, 54.3, 28.3, 0.0, 25.13, 90.8, -9.0, 25.1, -6.7, -7.4, 0.0, None, 91.0, -6.0, None, None, 90.0, None,2020-02-13 18:00:00, 175.0, None, 174.6,7
None, None, -7.332,90.8, None, None, None, 50.2, 26.1, 0.0, 24.41, 120.1, -9.0, 24.4, -7.3, -7.6, -0.1, None, 120.0, -6.0, None, None, 91.0, None,2020-02-13 19:00:00, 175.0, None, 174.5,7
None, None, -7.271,92.0, None, None, None, 39.0, 21.56, 0.0, 21.05, 137.1, -8.0, 21.1, -7.3, -7.6, -0.3, None, 137.0, -6.0, None, None, 92.0, None,2020-02-13 20:00:00, 175.0, None, 174.8,7
None, None, -7.158,93.8, None, None, None, 32.5, 30.53, 0.0, 14.97, 127.8, -8.0, 15.0, -7.2, -7.6, -0.1, None, 128.0, -6.0, None, None, 94.0, None,2020-02-13 21:00:00, 175.0, None, 175.0,7
None, None, -6.826,94.8, None, None, None, 29.1, 29.64, 0.0, 10.11, 127.2, -7.0, 10.1, -6.8, -7.6, 0.1, None, 127.0, -6.0, None, None, 95.0, None,2020-02-13 22:00:00, 175.0, None, 174.8,7
None, None, -6.636,95.4, None, None, None, 22.4, 27.47, 0.0, 9.8, 119.2, -7.0, 9.8, -6.6, -7.6, 0.3, None, 119.0, -6.0, None, None, 95.0, None,2020-02-13 23:00:00, 174.0, None, 174.3,7
None, None, -6.683,95.2, None, None, None, 20.9, 25.02, -3.0, 9.11, 108.6, -7.0, 9.1, -6.7, -7.6, 0.0, None, 109.0, -6.0, None, None, 95.0, None,2020-02-14 00:00:00, 172.0, None, 171.5,7
None, None, -6.734,95.2, None, None, None, 28.4, 31.6, 0.0, 10.64, 112.8, -7.0, 10.6, -6.7, -7.6, 0.1, None, 113.0, -6.0, None, None, 95.0, None,2020-02-14 01:00:00, 172.0, None, 171.5,7
