air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-1.5, -1.517, -1.5, 1.9, -6999.0,2020-02-12 00:00:00, -6999.0,7
-2.7, -2.715, -2.7, 1.9, -6999.0,2020-02-12 01:00:00, -6999.0,7
-2.9, -2.892, -2.9, 1.9, -6999.0,2020-02-12 02:00:00, -6999.0,7
-3.1, -3.064, -3.1, 1.9, -6999.0,2020-02-12 03:00:00, -6999.0,7
-3.0, -3.021, -3.1, 1.9, -6999.0,2020-02-12 04:00:00, -6999.0,7
-3.7, -3.696, -3.7, 1.9, -6999.0,2020-02-12 05:00:00, -6999.0,7
-5.0, -4.962, -4.9, 1.9, -6999.0,2020-02-12 06:00:00, -6999.0,7
-6.0, -5.951, -5.9, -4.9, -6999.0,2020-02-12 07:00:00, -6999.0,7
-6.1, -6.133, -6.3, -4.9, -6999.0,2020-02-12 08:00:00, -6999.0,7
-4.8, -4.805, -6.3, -4.8, -6999.0,2020-02-12 09:00:00, -6999.0,7
-2.6, -2.584, -6.3, -2.6, -6999.0,2020-02-12 10:00:00, -6999.0,7
2.2, 2.165, -6.3, 2.0, -6999.0,2020-02-12 11:00:00, -6999.0,7
12.5, 12.54, -6.3, 12.4, -6999.0,2020-02-12 12:00:00, -6999.0,7
15.6, 15.55, -6.3, 15.6, -6999.0,2020-02-12 13:00:00, -6999.0,7
14.4, 14.4, -6.3, 15.6, -6999.0,2020-02-12 14:00:00, -6999.0,7
13.9, 13.88, -6.3, 15.6, -6999.0,2020-02-12 15:00:00, -6999.0,7
10.6, 10.57, -6.3, 15.6, -6999.0,2020-02-12 16:00:00, -6999.0,7
7.7, 7.663, -6.3, 15.6, -6999.0,2020-02-12 17:00:00, -6999.0,7
2.1, 2.113, -6.3, 15.6, -6999.0,2020-02-12 18:00:00, -6999.0,7
-0.9, -0.938, -0.9, 2.2, -6999.0,2020-02-12 19:00:00, -6999.0,7
-2.2, -2.162, -2.1, 2.2, -6999.0,2020-02-12 20:00:00, -6999.0,7
