pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, 258.0, None, 8.4,8.3, 131.0, None, None, 0.0, 801.0, None,2023-05-21 00:00:00, None,21
0.0, 258.0, None, 8.2,8.6, 131.0, None, None, 0.0, 800.0, None,2023-05-21 01:00:00, None,21
0.0, 258.0, None, 8.3,8.8, 131.0, None, None, 0.0, 799.0, None,2023-05-21 02:00:00, None,21
0.0, 258.0, None, 7.3,7.8, 131.0, None, None, 0.0, 798.0, None,2023-05-21 03:00:00, None,21
None, 258.0, None, 6.8,7.3, 131.0, None, None, 0.0, 797.0, None,2023-05-21 04:00:00, None,21
0.0, 259.0, None, 7.1,7.3, 131.0, None, None, 1.0, 796.0, None,2023-05-21 05:00:00, None,21
0.0, 259.0, None, 6.9,7.6, 131.0, None, None, 0.0, 795.0, None,2023-05-21 06:00:00, None,21
0.0, 259.0, None, 8.1,8.5, 132.0, None, None, 0.0, 795.0, None,2023-05-21 07:00:00, None,21
1.0, 259.0, None, 9.0,10.3, 131.0, None, None, 0.0, 794.0, None,2023-05-21 08:00:00, None,21
0.0, 259.0, None, 11.7,13.0, 130.0, None, None, 0.0, 793.0, None,2023-05-21 09:00:00, None,21
0.0, 258.0, None, 14.5,15.0, 130.0, None, None, None, 792.0, None,2023-05-21 10:00:00, None,21
0.0, 258.0, None, 12.7,12.5, 129.0, None, None, 0.0, 790.0, None,2023-05-21 11:00:00, None,21
0.0, 258.0, None, 12.3,11.9, 129.0, None, None, 0.0, 789.0, None,2023-05-21 12:00:00, None,21
1.0, 259.0, None, 11.2,9.5, 129.0, None, None, 1.0, 788.0, None,2023-05-21 13:00:00, None,21
0.0, 258.0, None, 10.4,11.8, 127.0, None, None, None, 785.0, None,2023-05-21 14:00:00, None,21
0.0, 258.0, None, 13.3,14.8, 126.0, None, None, 0.0, 783.0, None,2023-05-21 15:00:00, None,21
0.0, 258.0, None, 14.6,14.1, 126.0, None, None, 0.0, 781.0, None,2023-05-21 16:00:00, None,21
0.0, 258.0, None, 11.2,10.5, 126.0, None, None, 0.0, 778.0, None,2023-05-21 17:00:00, None,21
0.0, 258.0, None, 9.0,7.5, 127.0, None, None, 0.0, 775.0, None,2023-05-21 18:00:00, None,21
1.0, 259.0, None, 6.9,6.8, 126.0, None, None, 1.0, 773.0, None,2023-05-21 19:00:00, None,21
1.0, 259.0, None, 6.5,6.2, 125.0, None, None, 0.0, 772.0, None,2023-05-21 20:00:00, None,21
1.0, 259.0, None, 5.7,6.6, 126.0, None, None, 0.0, 769.0, None,2023-05-21 21:00:00, None,21
1.0, 259.0, None, 5.9,6.4, 126.0, None, None, 0.0, 768.0, None,2023-05-21 22:00:00, None,21
2.0, 260.0, None, 6.6,5.6, 126.0, None, None, 1.0, 766.0, None,2023-05-21 23:00:00, None,21
3.0, 261.0, None, 6.1,6.6, 127.0, None, None, 1.0, 767.0, None,2023-05-22 00:00:00, None,21
4.0, 262.0, None, 4.5,5.1, 126.0, None, None, 1.0, 766.0, None,2023-05-22 01:00:00, None,21
4.0, 262.0, None, 4.2,4.7, 126.0, None, None, 0.0, 766.0, None,2023-05-22 02:00:00, None,21
4.0, 262.0, None, 4.8,4.7, 126.0, None, None, 0.0, 764.0, None,2023-05-22 03:00:00, None,21
4.0, 262.0, None, 4.2,4.7, 126.0, None, None, 0.0, 764.0, None,2023-05-22 04:00:00, None,21
4.0, 263.0, None, 4.0,3.8, 126.0, None, None, 1.0, 763.0, None,2023-05-22 05:00:00, None,21
5.0, 264.0, None, 3.4,3.8, 125.0, None, None, 1.0, 763.0, None,2023-05-22 06:00:00, None,21
8.0, 267.0, None, 3.5,3.4, 125.0, None, None, 3.0, 764.0, None,2023-05-22 07:00:00, None,21
10.0, 269.0, None, 3.3,3.3, 125.0, None, None, 2.0, 765.0, None,2023-05-22 08:00:00, None,21
11.0, 270.0, None, 4.3,4.5, 124.0, None, None, 1.0, 763.0, None,2023-05-22 09:00:00, None,21
15.0, 273.0, None, 4.4,4.5, 125.0, None, None, 3.0, 762.0, None,2023-05-22 10:00:00, None,21
16.0, 274.0, None, 4.0,4.5, 125.0, None, None, 1.0, 760.0, None,2023-05-22 11:00:00, None,21
16.0, 274.0, None, 4.1,4.5, 124.0, None, None, 0.0, 757.0, None,2023-05-22 12:00:00, None,21
16.0, 275.0, None, 4.2,4.5, 124.0, None, None, 1.0, 756.0, None,2023-05-22 13:00:00, None,21
