wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
11.3,2020-04-08 00:00:00, 337.0, 169.0, 0.0, 0.0, 0.0, 0.0, 18.9, 0.0,15
7.4,2020-04-08 01:00:00, 342.0, 80.0, 0.0, 0.0, 0.0, 0.0, 8.9, 0.0,15
6.6,2020-04-08 02:00:00, 169.0, 201.0, 0.0, 0.0, 0.0, 0.0, 11.3, 0.0,15
6.1,2020-04-08 03:00:00, 80.0, 356.0, 0.0, 0.0, 0.0, 0.0, 7.4, 0.0,15
6.1,2020-04-08 04:00:00, 201.0, 317.0, 0.0, 0.0, 0.0, 0.0, 6.6, 0.0,15
3.8,2020-04-08 05:00:00, 356.0, 264.0, 0.0, 0.0, 0.0, 0.0, 6.1, 0.0,15
5.5,2020-04-08 06:00:00, 317.0, 151.0, 0.0, 0.0, 0.0, 0.0, 6.1, 0.0,15
8.5,2020-04-08 07:00:00, 264.0, 272.0, 0.0, 0.0, 0.0, 0.0, 3.8, 0.0,15
5.3,2020-04-08 08:00:00, 151.0, 352.0, 0.0, 0.0, 0.0, 0.0, 5.5, 0.0,15
9.7,2020-04-08 09:00:00, 272.0, 98.0, 0.0, 0.0, 0.0, 0.0, 8.5, 0.0,15
11.6,2020-04-08 10:00:00, 352.0, 135.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0,15
9.6,2020-04-08 11:00:00, 98.0, 220.0, 0.0, 0.0, 0.0, 0.0, 9.7, 0.0,15
15.1,2020-04-08 12:00:00, 135.0, 154.0, 0.0, 0.0, 0.0, 0.0, 11.6, 0.0,15
15.8,2020-04-08 13:00:00, 220.0, 86.0, 0.0, 0.0, 0.0, 0.0, 9.6, 0.0,15
14.9,2020-04-08 14:00:00, 154.0, 188.0, 0.0, 0.0, 0.0, 0.0, 15.1, 0.0,15
11.4,2020-04-08 15:00:00, 86.0, 192.0, 0.0, 0.0, 0.0, 0.0, 15.8, 0.0,15
7.9,2020-04-08 16:00:00, 188.0, 340.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,15
8.2,2020-04-08 17:00:00, 192.0, 179.0, 0.0, 0.0, 0.0, 0.0, 11.4, 0.0,15
7.1,2020-04-08 18:00:00, 340.0, 150.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0,15
11.8,2020-04-08 19:00:00, 179.0, 72.0, 0.0, 0.0, 0.0, 0.0, 8.2, 0.0,15
12.9,2020-04-08 20:00:00, 150.0, 49.0, 0.0, 0.0, 0.0, 0.0, 7.1, 0.0,15
14.2,2020-04-08 21:00:00, 72.0, 19.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,15
9.6,2020-04-08 22:00:00, 49.0, 10.0, 0.0, 0.0, 0.0, 0.0, 12.9, 0.0,15
10.1,2020-04-08 23:00:00, 19.0, 2.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,15
14.7,2020-04-09 00:00:00, 10.0, 278.0, 0.0, 0.0, 0.0, 0.0, 9.6, 0.0,15
9.4,2020-04-09 01:00:00, 2.0, 297.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,15
11.9,2020-04-09 02:00:00, 278.0, 303.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,15
14.2,2020-04-09 03:00:00, 297.0, 280.0, 0.0, 0.0, 0.0, 0.0, 9.4, 0.0,15
16.0,2020-04-09 04:00:00, 303.0, 284.0, 0.0, 0.0, 0.0, 0.0, 11.9, 0.0,15
16.1,2020-04-09 05:00:00, 280.0, 279.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,15
16.6,2020-04-09 06:00:00, 284.0, 278.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0,15
17.5,2020-04-09 07:00:00, 279.0, 284.0, 0.0, 1.0, 0.0, 0.0, 16.1, 0.0,15
16.1,2020-04-09 08:00:00, 278.0, 257.0, 0.0, 1.0, 0.0, 0.0, 16.6, 0.0,15
16.7,2020-04-09 09:00:00, 284.0, 183.0, 1.0, 1.0, 0.0, 0.0, 17.5, 0.0,15
17.6,2020-04-09 10:00:00, 257.0, 62.0, 1.0, 0.0, 0.0, 0.0, 16.1, 0.0,15
16.1,2020-04-09 11:00:00, 183.0, 142.0, 1.0, 0.0, 0.0, 0.0, 16.7, 0.0,15
18.9,2020-04-09 12:00:00, 62.0, 78.0, 0.0, 0.0, 0.0, 0.0, 17.6, 0.0,15
16.8,2020-04-09 13:00:00, 142.0, 119.0, 0.0, 0.0, 0.0, 0.0, 16.1, 0.0,15
15.5,2020-04-09 14:00:00, 78.0, 80.0, 0.0, 0.0, 0.0, 0.0, 18.9, 0.0,15
14.4,2020-04-09 15:00:00, 119.0, 109.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0,15
10.9,2020-04-09 16:00:00, 80.0, 83.0, 0.0, 0.0, 0.0, 0.0, 15.5, 0.0,15
11.0,2020-04-09 17:00:00, 109.0, 156.0, 0.0, 0.0, 0.0, 0.0, 14.4, 0.0,15
18.2,2020-04-09 18:00:00, 83.0, 226.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,15
10.5,2020-04-09 19:00:00, 156.0, 183.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0,15
12.8,2020-04-09 20:00:00, 226.0, 255.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0,15
19.6,2020-04-09 21:00:00, 183.0, 219.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0,15
10.9,2020-04-09 22:00:00, 255.0, 155.0, 0.0, 0.0, 0.0, 0.0, 12.8, 0.0,15
18.6,2020-04-09 23:00:00, 219.0, 208.0, 0.0, 0.0, 0.0, 0.0, 19.6, 0.0,15
16.5,2020-04-10 00:00:00, 155.0, 175.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,15
17.7,2020-04-10 01:00:00, 208.0, 290.0, 0.0, 0.0, 0.0, 0.0, 18.6, 0.0,15
22.6,2020-04-10 02:00:00, 175.0, 286.0, 0.0, 0.0, 0.0, 0.0, 16.5, 0.0,15
16.9,2020-04-10 03:00:00, 290.0, 296.0, 0.0, 0.0, 0.0, 0.0, 17.7, 0.0,15
8.6,2020-04-10 04:00:00, 286.0, 126.0, 0.0, 0.0, 0.0, 0.0, 22.6, 0.0,15
10.4,2020-04-10 05:00:00, 296.0, 167.0, 0.0, 0.0, 0.0, 0.0, 16.9, 0.0,15
11.1,2020-04-10 06:00:00, 126.0, 151.0, 0.0, 1.0, 0.0, 0.0, 8.6, 0.0,15
9.7,2020-04-10 07:00:00, 167.0, 106.0, 0.0, 1.0, 0.0, 0.0, 10.4, 0.0,15
12.9,2020-04-10 08:00:00, 151.0, 46.0, 1.0, 1.0, 0.0, 0.0, 11.1, 0.0,15
15.0,2020-04-10 09:00:00, 106.0, 139.0, 1.0, 1.0, 0.0, 0.0, 9.7, 0.0,15
16.3,2020-04-10 10:00:00, 46.0, 98.0, 1.0, 0.0, 0.0, 0.0, 12.9, 0.0,15
16.7,2020-04-10 11:00:00, 139.0, 260.0, 1.0, 0.0, 0.0, 0.0, 15.0, 0.0,15
19.0,2020-04-10 12:00:00, 98.0, 177.0, 0.0, 0.0, 0.0, 0.0, 16.3, 0.0,15
13.6,2020-04-10 13:00:00, 260.0, 357.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,15
21.8,2020-04-10 14:00:00, 177.0, 205.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0,15
25.0,2020-04-10 15:00:00, 357.0, 18.0, 0.0, 0.0, 0.0, 0.0, 13.6, 0.0,15
22.1,2020-04-10 16:00:00, 205.0, 292.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,15
21.7,2020-04-10 17:00:00, 18.0, 260.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0,15
15.8,2020-04-10 18:00:00, 292.0, 18.0, 0.0, 0.0, 0.0, 0.0, 22.1, 0.0,15
26.1,2020-04-10 19:00:00, 260.0, 242.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,15
13.9,2020-04-10 20:00:00, 18.0, 256.0, 0.0, 0.0, 0.0, 0.0, 15.8, 0.0,15
17.4,2020-04-10 21:00:00, 242.0, 214.0, 0.0, 0.0, 0.0, 0.0, 26.1, 0.0,15
9.2,2020-04-10 22:00:00, 256.0, 246.0, 0.0, 0.0, 0.0, 0.0, 13.9, 0.0,15
17.9,2020-04-10 23:00:00, 214.0, 250.0, 0.0, 0.0, 0.0, 0.0, 17.4, 0.0,15
12.9,2020-04-11 00:00:00, 246.0, 45.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,15
20.9,2020-04-11 01:00:00, 250.0, 298.0, 0.0, 0.0, 0.0, 0.0, 17.9, 0.0,15
27.6,2020-04-11 02:00:00, 45.0, 303.0, 0.0, 0.0, 0.0, 0.0, 12.9, 0.0,15
27.2,2020-04-11 03:00:00, 298.0, 328.0, 0.0, 0.0, 0.0, 0.0, 20.9, 0.0,15
31.0,2020-04-11 04:00:00, 303.0, 246.0, 0.0, 0.0, 0.0, 0.0, 27.6, 0.0,15
35.6,2020-04-11 05:00:00, 328.0, 233.0, 0.0, 0.0, 0.0, 0.0, 27.2, 0.0,15
36.4,2020-04-11 06:00:00, 246.0, 205.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0,15
35.0,2020-04-11 07:00:00, 233.0, 232.0, 0.0, 0.0, 0.0, 0.0, 35.6, 0.0,15
16.8,2020-04-11 08:00:00, 205.0, 202.0, 0.0, 0.0, 0.0, 0.0, 36.4, 0.0,15
12.0,2020-04-11 09:00:00, 232.0, 259.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0,15
14.0,2020-04-11 10:00:00, 202.0, 206.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0,15
27.9,2020-04-11 11:00:00, 259.0, 170.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0,15
26.3,2020-04-11 12:00:00, 206.0, 189.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0,15
26.9,2020-04-11 13:00:00, 170.0, 42.0, 0.0, 0.0, 0.0, 0.0, 27.9, 0.0,15
19.6,2020-04-11 14:00:00, 189.0, 354.0, 0.0, 0.0, 0.0, 0.0, 26.3, 0.0,15
19.6,2020-04-11 15:00:00, 42.0, 28.0, 0.0, 0.0, 0.0, 0.0, 26.9, 0.0,15
23.6,2020-04-11 16:00:00, 354.0, 316.0, 0.0, 0.0, 0.0, 0.0, 19.6, 0.0,15
24.3,2020-04-11 17:00:00, 28.0, 11.0, 0.0, 0.0, 0.0, 0.0, 19.6, 0.0,15
35.1,2020-04-11 18:00:00, 316.0, 60.0, 0.0, 0.0, 0.0, 0.0, 23.6, 0.0,15
35.7,2020-04-11 19:00:00, 11.0, 62.0, 0.0, 0.0, 0.0, 0.0, 24.3, 0.0,15
40.1,2020-04-11 20:00:00, 60.0, 141.0, 0.0, 0.0, 0.0, 0.0, 35.1, 0.0,15
44.2,2020-04-11 21:00:00, 62.0, 139.0, 0.0, 0.0, 0.0, 0.0, 35.7, 0.0,15
40.6,2020-04-11 22:00:00, 141.0, 203.0, 0.0, 0.0, 0.0, 0.0, 40.1, 0.0,15
28.3,2020-04-11 23:00:00, 139.0, 191.0, 0.0, 0.0, 0.0, 0.0, 44.2, 0.0,15
20.6,2020-04-12 00:00:00, 203.0, 253.0, 0.0, 0.0, 0.0, 0.0, 40.6, 0.0,15
18.5,2020-04-12 01:00:00, 191.0, 195.0, 0.0, 0.0, 0.0, 0.0, 28.3, 0.0,15
26.0,2020-04-12 02:00:00, 253.0, 251.0, 0.0, 0.0, 0.0, 0.0, 20.6, 0.0,15
31.3,2020-04-12 03:00:00, 195.0, 252.0, 0.0, 0.0, 0.0, 0.0, 18.5, 0.0,15
33.4,2020-04-12 04:00:00, 251.0, 236.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0,15
36.7,2020-04-12 05:00:00, 252.0, 205.0, 0.0, 0.0, 0.0, 0.0, 31.3, 0.0,15
36.1,2020-04-12 06:00:00, 236.0, 161.0, 0.0, 0.0, 0.0, 0.0, 33.4, 0.0,15
31.3,2020-04-12 07:00:00, 205.0, 298.0, 0.0, 0.0, 0.0, 0.0, 36.7, 0.0,15
28.5,2020-04-12 08:00:00, 161.0, 259.0, 0.0, 0.0, 0.0, 0.0, 36.1, 0.0,15
16.4,2020-04-12 09:00:00, 298.0, 209.0, 0.0, 0.0, 0.0, 0.0, 31.3, 0.0,15
21.3,2020-04-12 10:00:00, 259.0, 187.0, 0.0, 0.0, 0.0, 0.0, 28.5, 0.0,15
22.0,2020-04-12 11:00:00, 209.0, 194.0, 0.0, 0.0, 0.0, 0.0, 16.4, 0.0,15
21.2,2020-04-12 12:00:00, 187.0, 139.0, 0.0, 0.0, 0.0, 0.0, 21.3, 0.0,15
17.7,2020-04-12 13:00:00, 194.0, 258.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0,15
24.0,2020-04-12 14:00:00, 139.0, 175.0, 0.0, 0.0, 0.0, 0.0, 21.2, 0.0,15
22.4,2020-04-12 15:00:00, 258.0, 165.0, 0.0, 0.0, 0.0, 0.0, 17.7, 0.0,15
21.6,2020-04-12 16:00:00, 175.0, 110.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0,15
27.5,2020-04-12 17:00:00, 165.0, 37.0, 0.0, 0.0, 0.0, 0.0, 22.4, 0.0,15
30.2,2020-04-12 18:00:00, 110.0, 32.0, 0.0, 0.0, 0.0, 0.0, 21.6, 0.0,15
36.3,2020-04-12 19:00:00, 37.0, 27.0, 0.0, 0.0, 0.0, 0.0, 27.5, 0.0,15
32.7,2020-04-12 20:00:00, 32.0, 22.0, 0.0, 0.0, 0.0, 0.0, 30.2, 0.0,15
30.7,2020-04-12 21:00:00, 27.0, 20.0, 0.0, 0.0, 0.0, 0.0, 36.3, 0.0,15
22.2,2020-04-12 22:00:00, 22.0, 12.0, 0.0, 0.0, 0.0, 0.0, 32.7, 0.0,15
22.7,2020-04-12 23:00:00, 20.0, 13.0, 0.0, 0.0, 0.0, 0.0, 30.7, 0.0,15
20.9,2020-04-13 00:00:00, 12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 22.2, 0.0,15
23.2,2020-04-13 01:00:00, 13.0, 15.0, 0.0, 0.0, 0.0, 0.0, 22.7, 0.0,15
20.8,2020-04-13 02:00:00, 12.0, 13.0, 0.0, 0.0, 0.0, 0.0, 20.9, 0.0,15
20.3,2020-04-13 03:00:00, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 23.2, 0.0,15
16.6,2020-04-13 04:00:00, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 20.8, 0.0,15
15.4,2020-04-13 05:00:00, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 20.3, 0.0,15
17.5,2020-04-13 06:00:00, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 16.6, 0.0,15
11.8,2020-04-13 07:00:00, 4.0, 305.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,15
9.1,2020-04-13 08:00:00, 3.0, 192.0, 0.0, 0.0, 0.0, 0.0, 17.5, 0.0,15
13.8,2020-04-13 09:00:00, 305.0, 20.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,15
15.4,2020-04-13 10:00:00, 192.0, 158.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0,15
16.7,2020-04-13 11:00:00, 20.0, 191.0, 0.0, 0.0, 0.0, 0.0, 13.8, 0.0,15
13.8,2020-04-13 12:00:00, 158.0, 206.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,15
16.6,2020-04-13 13:00:00, 191.0, 127.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,15
