AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
7.5, 0.8, 248.7,2022-07-09 00:00:00, 5.3, 14.8,28
7.6, None, 248.7,2022-07-09 00:15:00, None, None,28
7.7, None, 248.7,2022-07-09 00:30:00, None, None,28
7.5, None, 248.7,2022-07-09 00:45:00, None, None,28
7.5, None, 248.7,2022-07-09 01:00:00, None, None,28
7.6, None, 248.7,2022-07-09 01:15:00, None, None,28
7.5, None, 248.7,2022-07-09 01:30:00, None, None,28
7.4, None, 248.7,2022-07-09 01:45:00, None, None,28
6.5, None, 247.7,2022-07-09 02:00:00, None, None,28
6.4, None, 247.7,2022-07-09 02:15:00, None, None,28
7.4, None, 247.7,2022-07-09 02:30:00, None, None,28
6.4, None, 247.7,2022-07-09 02:45:00, None, None,28
7.1, None, 247.7,2022-07-09 03:00:00, None, None,28
6.6, None, 247.7,2022-07-09 03:15:00, None, None,28
5.9, None, 247.7,2022-07-09 03:30:00, None, None,28
6.3, None, 247.7,2022-07-09 03:45:00, None, None,28
6.8, None, 247.7,2022-07-09 04:00:00, None, None,28
6.1, None, 246.6,2022-07-09 04:15:00, None, None,28
5.3, None, 246.6,2022-07-09 04:30:00, None, None,28
5.5, None, 246.6,2022-07-09 04:45:00, None, None,28
5.4, None, 246.6,2022-07-09 05:00:00, None, None,28
5.3, None, 246.6,2022-07-09 05:15:00, None, None,28
5.4, None, 246.6,2022-07-09 05:30:00, None, None,28
5.5, None, 246.6,2022-07-09 05:45:00, None, None,28
6.4, None, 245.6,2022-07-09 06:00:00, None, None,28
7.1, None, 245.6,2022-07-09 06:15:00, None, None,28
7.3, None, 245.6,2022-07-09 06:30:00, None, None,28
10.0, None, 245.6,2022-07-09 06:45:00, None, None,28
10.7, None, 245.6,2022-07-09 07:00:00, None, None,28
9.9, None, 245.6,2022-07-09 07:15:00, None, None,28
9.7, None, 245.6,2022-07-09 07:30:00, None, None,28
9.8, None, 245.6,2022-07-09 07:45:00, None, None,28
9.9, None, 245.6,2022-07-09 08:00:00, None, None,28
10.7, None, 245.6,2022-07-09 08:15:00, None, None,28
10.6, None, 245.6,2022-07-09 08:30:00, None, None,28
11.4, None, 245.6,2022-07-09 08:45:00, None, None,28
11.8, None, 245.6,2022-07-09 09:00:00, None, None,28
11.5, None, 245.6,2022-07-09 09:15:00, None, None,28
11.2, None, 245.6,2022-07-09 09:30:00, None, None,28
10.8, None, 245.6,2022-07-09 09:45:00, None, None,28
10.8, None, 245.6,2022-07-09 10:00:00, None, None,28
11.5, None, 245.6,2022-07-09 10:15:00, None, None,28
11.9, None, 245.6,2022-07-09 10:30:00, None, None,28
12.8, None, 245.6,2022-07-09 10:45:00, None, None,28
12.8, None, 245.6,2022-07-09 11:00:00, None, None,28
13.3, None, 244.5,2022-07-09 11:15:00, None, None,28
13.2, None, 240.3,2022-07-09 11:30:00, None, None,28
13.7, None, 239.3,2022-07-09 11:45:00, None, None,28
12.5, None, 237.2,2022-07-09 12:00:00, None, None,28
11.8, None, 235.0,2022-07-09 12:15:00, None, None,28
11.6, None, 232.9,2022-07-09 12:30:00, None, None,28
11.5, None, 231.9,2022-07-09 12:45:00, None, None,28
11.8, None, 230.8,2022-07-09 13:00:00, None, None,28
11.9, None, 229.8,2022-07-09 13:15:00, None, None,28
12.3, None, 229.8,2022-07-09 13:30:00, None, None,28
13.1, None, 228.7,2022-07-09 13:45:00, None, None,28
13.5, None, 228.7,2022-07-09 14:00:00, None, None,28
14.1, None, 227.7,2022-07-09 14:15:00, None, None,28
13.9, None, 227.7,2022-07-09 14:30:00, None, None,28
14.5, None, 226.6,2022-07-09 14:45:00, None, None,28
13.5, None, 226.6,2022-07-09 15:00:00, None, None,28
14.5, None, 225.6,2022-07-09 15:15:00, None, None,28
14.8, None, 224.5,2022-07-09 15:30:00, None, None,28
13.7, None, 224.5,2022-07-09 15:45:00, None, None,28
12.3, None, 223.4,2022-07-09 16:00:00, None, None,28
11.4, None, 222.4,2022-07-09 16:15:00, None, None,28
12.3, None, 221.3,2022-07-09 16:30:00, None, None,28
12.0, None, 221.3,2022-07-09 16:45:00, None, None,28
11.4, None, 220.3,2022-07-09 17:00:00, None, None,28
9.4, None, 220.3,2022-07-09 17:15:00, None, None,28
7.9, None, 219.2,2022-07-09 17:30:00, None, None,28
8.0, None, 218.2,2022-07-09 17:45:00, None, None,28
8.7, None, 218.2,2022-07-09 18:00:00, None, None,28
9.8, None, 217.1,2022-07-09 18:15:00, None, None,28
9.2, None, 216.1,2022-07-09 18:30:00, None, None,28
9.0, None, 216.1,2022-07-09 18:45:00, None, None,28
9.3, None, 215.0,2022-07-09 19:00:00, None, None,28
9.1, None, 214.0,2022-07-09 19:15:00, None, None,28
8.1, None, 214.0,2022-07-09 19:30:00, None, None,28
8.3, None, 214.0,2022-07-09 19:45:00, None, None,28
8.9, None, 212.9,2022-07-09 20:00:00, None, None,28
8.8, None, 212.9,2022-07-09 20:15:00, None, None,28
8.3, None, 211.9,2022-07-09 20:30:00, None, None,28
8.0, None, 211.9,2022-07-09 20:45:00, None, None,28
7.8, None, 211.9,2022-07-09 21:00:00, None, None,28
7.2, None, 209.7,2022-07-09 21:15:00, None, None,28
7.1, None, 208.7,2022-07-09 21:30:00, None, None,28
7.6, None, 208.7,2022-07-09 21:45:00, None, None,28
7.3, None, 208.7,2022-07-09 22:00:00, None, None,28
6.3, None, 208.7,2022-07-09 22:15:00, None, None,28
5.6, None, 207.6,2022-07-09 22:30:00, None, None,28
5.6, None, 206.6,2022-07-09 22:45:00, None, None,28
5.8, None, 205.5,2022-07-09 23:00:00, None, None,28
5.4, None, 205.5,2022-07-09 23:15:00, None, None,28
5.4, None, 205.5,2022-07-09 23:30:00, None, None,28
5.5, None, 205.5,2022-07-09 23:45:00, None, None,28
4.8, 0.4, 204.5,2022-07-10 00:00:00, 4.3, 12.2,28
4.4, None, 204.5,2022-07-10 00:15:00, None, None,28
4.8, None, 204.5,2022-07-10 00:30:00, None, None,28
5.4, None, 204.5,2022-07-10 00:45:00, None, None,28
5.2, None, 203.4,2022-07-10 01:00:00, None, None,28
5.3, None, 203.4,2022-07-10 01:15:00, None, None,28
5.9, None, 203.4,2022-07-10 01:30:00, None, None,28
6.1, None, 203.4,2022-07-10 01:45:00, None, None,28
4.9, None, 202.4,2022-07-10 02:00:00, None, None,28
4.5, None, 202.4,2022-07-10 02:15:00, None, None,28
5.8, None, 201.3,2022-07-10 02:30:00, None, None,28
6.6, None, 201.3,2022-07-10 02:45:00, None, None,28
6.5, None, 201.3,2022-07-10 03:00:00, None, None,28
6.4, None, 201.3,2022-07-10 03:15:00, None, None,28
5.6, None, 200.3,2022-07-10 03:30:00, None, None,28
4.6, None, 200.3,2022-07-10 03:45:00, None, None,28
4.9, None, 200.3,2022-07-10 04:00:00, None, None,28
4.3, None, 200.3,2022-07-10 04:15:00, None, None,28
4.7, None, 200.3,2022-07-10 04:30:00, None, None,28
5.1, None, 200.3,2022-07-10 04:45:00, None, None,28
5.3, None, 200.3,2022-07-10 05:00:00, None, None,28
5.8, None, 200.3,2022-07-10 05:15:00, None, None,28
5.7, None, 200.3,2022-07-10 05:30:00, None, None,28
6.0, None, 200.3,2022-07-10 05:45:00, None, None,28
6.4, None, 200.3,2022-07-10 06:00:00, None, None,28
6.5, None, 199.2,2022-07-10 06:15:00, None, None,28
6.7, None, 199.2,2022-07-10 06:30:00, None, None,28
