wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
279.0, None, None,0.0, None,0.5, None,-12.5, None, None, None,81.0,2017-12-24 00:00:00,52,,,,,,
300.0, None, None,0.0, None,3.5, None,-12.4, None, None, None,78.0,2017-12-24 01:00:00,52,,,,,,
281.0, None, None,0.0, None,0.8, None,-12.9, None, None, None,81.0,2017-12-24 02:00:00,52,,,,,,
40.0, None, None,0.0, None,4.3, None,-13.9, None, None, None,80.0,2017-12-24 03:00:00,52,,,,,,
60.0, None, None,0.0, None,1.8, None,-13.2, None, None, None,81.0,2017-12-24 04:00:00,52,,,,,,
74.0, None, None,0.0, None,2.6, None,-13.6, None, None, None,81.0,2017-12-24 05:00:00,52,,,,,,
218.0, None, None,0.0, None,0.2, None,-13.1, None, None, None,81.0,2017-12-24 06:00:00,52,,,,,,
65.0, None, None,0.0, None,0.3, None,-13.0, None, None, None,82.0,2017-12-24 07:00:00,52,,,,,,
70.0, None, None,0.0, None,0.3, None,-13.0, None, None, None,86.0,2017-12-24 08:00:00,52,,,,,,
126.0, None, None,0.0, None,0.1, None,-12.8, None, None, None,85.0,2017-12-24 09:00:00,52,,,,,,
194.0, None, None,0.0, None,1.1, None,-12.2, None, None, None,83.0,2017-12-24 10:00:00,52,,,,,,
200.0, None, None,0.0, None,4.5, None,-11.6, None, None, None,80.0,2017-12-24 11:00:00,52,,,,,,
97.0, None, None,0.0, None,4.1, None,-11.2, None, None, None,78.0,2017-12-24 12:00:00,52,,,,,,
200.0, None, None,0.0, None,2.1, None,-11.0, None, None, None,79.0,2017-12-24 13:00:00,52,,,,,,
141.0, None, None,0.0, None,0.8, None,-10.8, None, None, None,76.0,2017-12-24 14:00:00,52,,,,,,
