ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,-16.5,0.0,2017-12-24,13.0,-12.0,52,,,,,,
0.0,0.0,-16.5,0.0,2017-12-25,13.0,-10.0,52,,,,,,
0.6,0.0,-13.0,0.6,2017-12-26,12.0,-10.5,52,,,,,,
6.6,0.0,-13.0,6.6,2017-12-27,14.0,-8.5,52,,,,,,
5.2,0.0,-11.0,5.2,2017-12-28,19.0,-6.5,52,,,,,,
10.2,0.0,-9.0,10.2,2017-12-29,21.0,-6.5,52,,,,,,
0.0,0.0,-10.0,0.0,2017-12-30,29.0,-8.0,52,,,,,,
,,,,2017-12-24 00:00:00,,,52,,-15.8,1.304,79.7,79.68,-15.79
,,,,2017-12-24 01:00:00,,,52,,-15.9,1.276,78.9,78.93,-15.93
,,,,2017-12-24 02:00:00,,,52,,-16.4,1.228,79.2,79.16,-16.4
,,,,2017-12-24 03:00:00,,,52,,-16.4,0.982999,79.0,78.96,-16.35
,,,,2017-12-24 04:00:00,,,52,,-15.1,0.4,74.5,74.5,-15.14
,,,,2017-12-24 05:00:00,,,52,,-16.0,0.898,77.8,77.83,-15.96
,,,,2017-12-24 06:00:00,,,52,,-17.0,1.133,80.4,80.4,-17.01
,,,,2017-12-24 07:00:00,,,52,,-17.7,1.218,80.1,80.1,-17.69
,,,,2017-12-24 08:00:00,,,52,,-17.7,1.158,79.5,79.54,-17.74
,,,,2017-12-24 09:00:00,,,52,,-17.4,0.963998,78.7,78.66,-17.43
,,,,2017-12-24 10:00:00,,,52,,-15.6,1.017,74.3,74.34,-15.55
,,,,2017-12-24 11:00:00,,,52,,-12.8,0.75,66.6,66.56,-12.75
,,,,2017-12-24 12:00:00,,,52,,-11.6,0.827,64.2,64.22,-11.58
,,,,2017-12-24 13:00:00,,,52,,-11.2,0.846,64.4,64.38,-11.16
,,,,2017-12-24 14:00:00,,,52,,-11.0,0.896,65.2,65.22,-10.99
,,,,2017-12-24 15:00:00,,,52,,-10.9,0.944,65.5,65.46,-10.92
,,,,2017-12-24 16:00:00,,,52,,-11.4,1.011,68.0,67.98,-11.35
,,,,2017-12-24 17:00:00,,,52,,-12.3,1.034,73.1,73.09,-12.32
,,,,2017-12-24 18:00:00,,,52,,-13.2,1.104,76.1,76.05,-13.16
