air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
17.4,17.4, None,18.6,66.0,2022-07-16 00:00:00,11.0,29
17.5,17.3, None,18.6,65.0,2022-07-16 01:00:00,11.0,29
17.3,17.2, None,18.6,68.0,2022-07-16 02:00:00,11.0,29
17.2,17.1, None,18.6,73.0,2022-07-16 03:00:00,12.0,29
17.4,17.0, None,18.6,69.0,2022-07-16 04:00:00,12.0,29
16.1,16.2, None,18.6,86.0,2022-07-16 05:00:00,14.0,29
15.9,15.8, None,18.6,91.0,2022-07-16 06:00:00,14.0,29
16.1,15.9, None,16.3,100.0,2022-07-16 07:00:00,16.0,29
16.9,15.9, None,17.0,100.0,2022-07-16 08:00:00,17.0,29
16.1,15.9, None,17.0,100.0,2022-07-16 09:00:00,16.0,29
14.7,14.6, None,17.0,100.0,2022-07-16 10:00:00,15.0,29
None,6999.0, None,17.0,0.0,2022-07-16 11:00:00,1031.0,29
None,6999.0, None,17.0,0.0,2022-07-16 12:00:00,1031.0,29
16.5,-4077.0, None,17.0,93.0,2022-07-16 13:00:00,15.0,29
17.2,-4077.0, None,17.3,74.0,2022-07-16 14:00:00,12.0,29
19.3,-4077.0, None,20.0,62.0,2022-07-16 15:00:00,11.0,29
18.4,-4077.0, None,20.0,70.0,2022-07-16 16:00:00,13.0,29
18.0,-4077.0, None,20.0,69.0,2022-07-16 17:00:00,12.0,29
17.6,-4077.0, None,20.0,66.0,2022-07-16 18:00:00,11.0,29
17.7,16.8, None,17.7,62.0,2022-07-16 19:00:00,10.0,29
16.5,16.6, None,17.7,65.0,2022-07-16 20:00:00,10.0,29
16.0,15.9, None,17.7,65.0,2022-07-16 21:00:00,10.0,29
16.2,15.8, None,17.7,62.0,2022-07-16 22:00:00,9.0,29
16.3,15.8, None,17.7,62.0,2022-07-16 23:00:00,9.0,29
15.8,15.7, None,17.7,66.0,2022-07-17 00:00:00,9.0,29
14.7,14.8, None,17.7,70.0,2022-07-17 01:00:00,9.0,29
14.6,14.6, None,17.7,71.0,2022-07-17 02:00:00,9.0,29
14.7,14.4, None,17.7,71.0,2022-07-17 03:00:00,10.0,29
14.4,14.3, None,17.7,73.0,2022-07-17 04:00:00,10.0,29
14.2,13.9, None,17.7,77.0,2022-07-17 05:00:00,10.0,29
14.0,13.7, None,17.7,96.0,2022-07-17 06:00:00,14.0,29
14.0,13.8, None,14.2,100.0,2022-07-17 07:00:00,14.0,29
14.0,13.6, None,14.2,100.0,2022-07-17 08:00:00,14.0,29
13.8,13.4, None,14.3,100.0,2022-07-17 09:00:00,14.0,29
14.3,13.4, None,14.6,94.0,2022-07-17 10:00:00,13.0,29
14.4,13.4, None,14.8,100.0,2022-07-17 11:00:00,14.0,29
None,6999.0, None,14.8,0.0,2022-07-17 12:00:00,940.0,29
14.2,-2908.0, None,14.8,100.0,2022-07-17 13:00:00,14.0,29
14.4,-2908.0, None,14.8,100.0,2022-07-17 14:00:00,14.0,29
15.2,-2908.0, None,15.2,93.0,2022-07-17 15:00:00,14.0,29
