air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
18.0,18.0,2022-07-16 00:00:00,19.2,29
17.7,17.7,2022-07-16 01:00:00,19.2,29
18.1,17.6,2022-07-16 02:00:00,19.2,29
18.1,17.6,2022-07-16 03:00:00,19.2,29
17.7,17.6,2022-07-16 04:00:00,19.2,29
16.9,16.9,2022-07-16 05:00:00,19.2,29
17.1,16.8,2022-07-16 06:00:00,19.2,29
15.9,15.9,2022-07-16 07:00:00,17.1,29
16.4,15.9,2022-07-16 08:00:00,17.5,29
16.3,15.9,2022-07-16 09:00:00,17.5,29
15.0,14.9,2022-07-16 10:00:00,17.5,29
15.4,14.7,2022-07-16 11:00:00,17.5,29
15.5,14.7,2022-07-16 12:00:00,17.5,29
16.8,14.7,2022-07-16 13:00:00,17.5,29
17.8,14.7,2022-07-16 14:00:00,17.8,29
22.5,14.7,2022-07-16 15:00:00,22.6,29
18.9,14.7,2022-07-16 16:00:00,22.8,29
18.3,14.7,2022-07-16 17:00:00,22.8,29
18.0,14.7,2022-07-16 18:00:00,22.8,29
17.1,17.0,2022-07-16 19:00:00,18.1,29
16.6,16.6,2022-07-16 20:00:00,18.1,29
16.3,16.3,2022-07-16 21:00:00,18.1,29
16.9,16.2,2022-07-16 22:00:00,18.1,29
16.4,16.2,2022-07-16 23:00:00,18.1,29
15.8,15.8,2022-07-17 00:00:00,18.1,29
15.2,15.1,2022-07-17 01:00:00,18.1,29
15.0,15.0,2022-07-17 02:00:00,18.1,29
14.9,14.7,2022-07-17 03:00:00,18.1,29
15.1,14.7,2022-07-17 04:00:00,18.1,29
15.5,14.7,2022-07-17 05:00:00,18.1,29
15.3,14.7,2022-07-17 06:00:00,18.1,29
14.1,14.1,2022-07-17 07:00:00,15.4,29
14.4,13.9,2022-07-17 08:00:00,15.4,29
14.2,13.9,2022-07-17 09:00:00,15.4,29
15.0,13.9,2022-07-17 10:00:00,15.4,29
15.1,13.9,2022-07-17 11:00:00,15.5,29
14.3,13.9,2022-07-17 12:00:00,15.5,29
14.7,13.9,2022-07-17 13:00:00,15.5,29
15.1,13.9,2022-07-17 14:00:00,15.6,29
16.0,13.9,2022-07-17 15:00:00,16.0,29
17.2,13.9,2022-07-17 16:00:00,17.2,29
17.0,16.5,2022-07-17 19:00:00,17.2,29
16.4,16.4,2022-07-17 20:00:00,17.2,29
15.7,15.6,2022-07-17 21:00:00,17.2,29
15.7,15.6,2022-07-17 22:00:00,17.2,29
15.4,-1738.0,2022-07-17 23:00:00,15.5,29
15.3,-1738.0,2022-07-18 00:00:00,15.5,29
15.0,-1738.0,2022-07-18 01:00:00,15.5,29
14.6,-1738.0,2022-07-18 02:00:00,15.5,29
14.7,-1738.0,2022-07-18 03:00:00,15.5,29
14.3,-1738.0,2022-07-18 04:00:00,15.5,29
13.7,-1738.0,2022-07-18 05:00:00,15.5,29
13.2,-1738.0,2022-07-18 06:00:00,15.5,29
13.1,12.9,2022-07-18 07:00:00,13.8,29
13.2,12.9,2022-07-18 08:00:00,13.8,29
13.9,12.9,2022-07-18 09:00:00,14.4,29
13.9,12.9,2022-07-18 10:00:00,14.4,29
14.5,12.9,2022-07-18 11:00:00,14.5,29
14.4,12.9,2022-07-18 12:00:00,14.7,29
14.6,12.9,2022-07-18 13:00:00,15.0,29
15.3,12.9,2022-07-18 14:00:00,15.5,29
15.8,12.9,2022-07-18 15:00:00,16.3,29
16.9,12.9,2022-07-18 16:00:00,16.9,29
17.3,12.9,2022-07-18 17:00:00,17.5,29
17.8,12.9,2022-07-18 18:00:00,18.2,29
18.0,17.7,2022-07-18 19:00:00,18.1,29
17.9,17.6,2022-07-18 20:00:00,18.2,29
17.0,17.0,2022-07-18 21:00:00,18.2,29
17.2,16.8,2022-07-18 22:00:00,18.2,29
17.3,16.8,2022-07-18 23:00:00,18.2,29
16.6,16.6,2022-07-19 00:00:00,18.2,29
16.5,16.5,2022-07-19 01:00:00,18.2,29
16.2,15.8,2022-07-19 02:00:00,18.2,29
15.6,15.6,2022-07-19 03:00:00,18.2,29
15.7,15.1,2022-07-19 04:00:00,18.2,29
15.1,15.0,2022-07-19 05:00:00,18.2,29
15.2,15.0,2022-07-19 06:00:00,18.2,29
15.9,14.9,2022-07-19 07:00:00,15.9,29
16.8,14.9,2022-07-19 08:00:00,16.8,29
