pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 11.71, 98.3,2022-07-16 00:00:00, 18.0, None, 11.0, 11.7, 11.5, 0.0, None, 98.0, None, None, None, None,29
None, None, 11.2, 97.6,2022-07-16 01:00:00, 18.0, None, 11.0, 11.2, 11.2, 0.0, None, 98.0, None, None, None, None,29
None, None, 10.86, 98.5,2022-07-16 02:00:00, 18.0, None, 11.0, 10.9, 10.5, -0.1, None, 99.0, None, None, None, None,29
None, None, 10.46, 98.1,2022-07-16 03:00:00, 18.0, None, 10.0, 10.5, 10.5, 0.0, None, 98.0, None, None, None, None,29
None, None, 10.68, 97.9,2022-07-16 04:00:00, 18.0, None, 10.0, 10.7, 10.5, 0.1, None, 98.0, None, None, None, None,29
None, None, 10.32, 98.4,2022-07-16 05:00:00, 18.0, None, 10.0, 10.3, 10.2, 0.1, None, 98.0, None, None, None, None,29
None, None, 10.18, 98.5,2022-07-16 06:00:00, 18.0, None, 10.0, 10.2, 9.9, 0.0, None, 99.0, None, None, None, None,29
None, None, 10.43, 98.7,2022-07-16 07:00:00, 10.4, None, 10.0, 10.4, 10.0, 0.0, None, 99.0, None, None, None, None,29
None, None, 10.73, 97.7,2022-07-16 08:00:00, 11.1, None, 10.0, 10.7, 10.0, 0.0, None, 98.0, None, None, None, None,29
None, None, 11.88, 93.1,2022-07-16 09:00:00, 11.9, None, 11.0, 11.9, 10.0, 0.2, None, 93.0, None, None, None, None,29
None, None, 12.45, 87.2,2022-07-16 10:00:00, 12.4, None, 10.0, 12.5, 10.0, 0.0, None, 87.0, None, None, None, None,29
None, None, 13.39, 79.17,2022-07-16 11:00:00, 13.6, None, 10.0, 13.4, 10.0, 0.0, None, 79.0, None, None, None, None,29
None, None, 14.59, 71.14,2022-07-16 12:00:00, 14.7, None, 9.0, 14.6, 10.0, 0.0, None, 71.0, None, None, None, None,29
None, None, 15.57, 69.35,2022-07-16 13:00:00, 15.5, None, 11.0, 15.6, 10.0, 0.0, None, 69.0, None, None, None, None,29
None, None, 15.22, 81.1,2022-07-16 14:00:00, 16.1, None, 12.0, 15.2, 10.0, 0.0, None, 81.0, None, None, None, None,29
None, None, 16.4, 73.76,2022-07-16 15:00:00, 16.7, None, 12.0, 16.4, 10.0, 0.0, None, 74.0, None, None, None, None,29
None, None, 15.07, 79.0,2022-07-16 16:00:00, 16.7, None, 12.0, 15.1, 10.0, 0.0, None, 79.0, None, None, None, None,29
None, None, 15.58, 75.79,2022-07-16 17:00:00, 16.7, None, 11.0, 15.6, 10.0, -0.1, None, 76.0, None, None, None, None,29
None, None, 16.2, 73.47,2022-07-16 18:00:00, 17.7, None, 12.0, 16.2, 10.0, -0.3, None, 73.0, None, None, None, None,29
None, None, 15.15, 80.4,2022-07-16 19:00:00, 16.4, None, 12.0, 15.2, 15.1, 0.0, None, 80.0, None, None, None, None,29
None, None, 14.37, 84.4,2022-07-16 20:00:00, 16.4, None, 12.0, 14.4, 14.3, 0.0, None, 84.0, None, None, None, None,29
None, None, 13.26, 88.1,2022-07-16 21:00:00, 16.4, None, 11.0, 13.3, 13.4, 0.0, None, 88.0, None, None, None, None,29
None, None, 12.6, 91.8,2022-07-16 22:00:00, 16.4, None, 11.0, 12.6, 12.6, 0.0, None, 92.0, None, None, None, None,29
None, None, 11.92, 91.4,2022-07-16 23:00:00, 16.4, None, 11.0, 11.9, 11.9, 0.1, None, 91.0, None, None, None, None,29
None, None, 11.31, 93.2,2022-07-17 00:00:00, 16.4, None, 10.0, 11.3, 11.3, 0.0, None, 93.0, None, None, None, None,29
None, None, 10.93, 95.7,2022-07-17 01:00:00, 16.4, None, 10.0, 10.9, 10.8, 0.0, None, 96.0, None, None, None, None,29
None, None, 10.47, 95.8,2022-07-17 02:00:00, 16.4, None, 10.0, 10.5, 10.4, -0.1, None, 96.0, None, None, None, None,29
None, None, 10.41, 95.0,2022-07-17 03:00:00, 16.4, None, 10.0, 10.4, 10.2, 0.0, None, 95.0, None, None, None, None,29
None, None, 10.02, 96.4,2022-07-17 04:00:00, 16.4, None, 9.0, 10.0, 9.8, 0.0, None, 96.0, None, None, None, None,29
None, None, 9.92, 96.7,2022-07-17 05:00:00, 16.4, None, 10.0, 9.9, 9.6, 0.1, None, 97.0, None, None, None, None,29
None, None, 9.91, 96.7,2022-07-17 06:00:00, 16.4, None, 10.0, 9.9, 9.6, 0.0, None, 97.0, None, None, None, None,29
None, None, 10.18, 94.4,2022-07-17 07:00:00, 10.4, None, 9.0, 10.2, 9.7, 0.0, None, 94.0, None, None, None, None,29
