air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
13.7, None, 13.7, 24.3, None,2022-07-16 00:00:00, None,29
13.1, None, 13.1, 24.3, None,2022-07-16 01:00:00, None,29
12.6, None, 12.6, 24.3, None,2022-07-16 02:00:00, None,29
12.6, None, 12.6, 24.3, None,2022-07-16 03:00:00, None,29
12.6, None, 12.6, 24.3, None,2022-07-16 04:00:00, None,29
11.3, None, 11.3, 24.3, None,2022-07-16 05:00:00, None,29
10.4, None, 10.4, 24.3, None,2022-07-16 06:00:00, None,29
12.7, None, 10.4, 12.6, None,2022-07-16 07:00:00, None,29
17.7, None, 10.4, 17.6, None,2022-07-16 08:00:00, None,29
22.6, None, 10.4, 22.6, None,2022-07-16 09:00:00, None,29
22.3, None, 10.4, 23.7, None,2022-07-16 10:00:00, None,29
21.6, None, 10.4, 23.7, None,2022-07-16 11:00:00, None,29
23.2, None, 10.4, 23.7, None,2022-07-16 12:00:00, None,29
24.8, None, 10.4, 24.8, None,2022-07-16 13:00:00, None,29
26.5, None, 10.4, 26.5, None,2022-07-16 14:00:00, None,29
26.3, None, 10.4, 26.7, None,2022-07-16 15:00:00, None,29
25.5, None, 10.4, 26.7, None,2022-07-16 16:00:00, None,29
26.8, None, 10.4, 26.8, None,2022-07-16 17:00:00, None,29
27.2, None, 10.4, 27.3, None,2022-07-16 18:00:00, None,29
24.1, None, 24.2, 27.2, None,2022-07-16 19:00:00, None,29
23.6, None, 23.6, 27.2, None,2022-07-16 20:00:00, None,29
21.2, None, 21.2, 27.2, None,2022-07-16 21:00:00, None,29
16.7, None, 16.8, 27.2, None,2022-07-16 22:00:00, None,29
14.8, None, 14.8, 27.2, None,2022-07-16 23:00:00, None,29
13.9, None, 13.9, 27.2, None,2022-07-17 00:00:00, None,29
13.0, None, 13.0, 27.2, None,2022-07-17 01:00:00, None,29
12.3, None, 12.3, 27.2, None,2022-07-17 02:00:00, None,29
11.2, None, 11.3, 27.2, None,2022-07-17 03:00:00, None,29
10.1, None, 10.1, 27.2, None,2022-07-17 04:00:00, None,29
9.4, None, 9.4, 27.2, None,2022-07-17 05:00:00, None,29
8.5, None, 8.6, 27.2, None,2022-07-17 06:00:00, None,29
9.8, None, 8.5, 9.8, None,2022-07-17 07:00:00, None,29
16.7, None, 8.5, 16.7, None,2022-07-17 08:00:00, None,29
20.4, None, 8.5, 20.4, None,2022-07-17 09:00:00, None,29
21.0, None, 8.5, 21.2, None,2022-07-17 10:00:00, None,29
22.6, None, 8.5, 22.7, None,2022-07-17 11:00:00, None,29
20.9, None, 8.5, 22.7, None,2022-07-17 12:00:00, None,29
24.0, None, 8.5, 23.9, None,2022-07-17 13:00:00, None,29
23.5, None, 8.5, 24.3, None,2022-07-17 14:00:00, None,29
24.5, None, 8.5, 24.4, None,2022-07-17 15:00:00, None,29
25.2, None, 8.5, 26.4, None,2022-07-17 16:00:00, None,29
28.1, None, 8.5, 28.0, None,2022-07-17 17:00:00, None,29
30.8, None, 8.5, 30.8, None,2022-07-17 18:00:00, None,29
29.8, None, 29.8, 30.8, None,2022-07-17 19:00:00, None,29
27.2, None, 27.3, 30.8, None,2022-07-17 20:00:00, None,29
22.1, None, 22.1, 30.8, None,2022-07-17 21:00:00, None,29
18.5, None, 18.5, 30.8, None,2022-07-17 22:00:00, None,29
16.5, None, 16.5, 30.8, None,2022-07-17 23:00:00, None,29
15.5, None, 15.5, 30.8, None,2022-07-18 00:00:00, None,29
14.3, None, 14.3, 30.8, None,2022-07-18 01:00:00, None,29
13.6, None, 13.6, 30.8, None,2022-07-18 02:00:00, None,29
13.6, None, 13.6, 30.8, None,2022-07-18 03:00:00, None,29
13.2, None, 13.2, 30.8, None,2022-07-18 04:00:00, None,29
12.2, None, 12.2, 30.8, None,2022-07-18 05:00:00, None,29
11.7, None, 11.6, 30.8, None,2022-07-18 06:00:00, None,29
14.8, None, 11.7, 14.7, None,2022-07-18 07:00:00, None,29
20.3, None, 11.7, 20.3, None,2022-07-18 08:00:00, None,29
26.0, None, 11.7, 26.0, None,2022-07-18 09:00:00, None,29
27.2, None, 11.7, 27.2, None,2022-07-18 10:00:00, None,29
24.8, None, 11.7, 27.2, None,2022-07-18 11:00:00, None,29
27.9, None, 11.7, 27.8, None,2022-07-18 12:00:00, None,29
30.1, None, 11.7, 30.0, None,2022-07-18 13:00:00, None,29
31.4, None, 11.7, 31.4, None,2022-07-18 14:00:00, None,29
31.5, None, 11.7, 31.5, None,2022-07-18 15:00:00, None,29
28.6, None, 11.7, 31.5, None,2022-07-18 16:00:00, None,29
27.0, None, 11.7, 31.5, None,2022-07-18 17:00:00, None,29
27.1, None, 11.7, 31.5, None,2022-07-18 18:00:00, None,29
27.1, None, 27.1, 27.6, None,2022-07-18 19:00:00, None,29
24.6, None, 24.6, 27.6, None,2022-07-18 20:00:00, None,29
22.0, None, 22.1, 27.6, None,2022-07-18 21:00:00, None,29
18.1, None, 18.2, 27.6, None,2022-07-18 22:00:00, None,29
15.9, None, 15.9, 27.6, None,2022-07-18 23:00:00, None,29
14.4, None, 14.5, 27.6, None,2022-07-19 00:00:00, None,29
12.9, None, 13.0, 27.6, None,2022-07-19 01:00:00, None,29
11.8, None, 11.8, 27.6, None,2022-07-19 02:00:00, None,29
11.1, None, 11.1, 27.6, None,2022-07-19 03:00:00, None,29
10.7, None, 10.7, 27.6, None,2022-07-19 04:00:00, None,29
9.8, None, 9.8, 27.6, None,2022-07-19 05:00:00, None,29
9.1, None, 9.1, 27.6, None,2022-07-19 06:00:00, None,29
16.7, None, 9.1, 16.6, None,2022-07-19 07:00:00, None,29
19.5, None, 9.1, 19.5, None,2022-07-19 08:00:00, None,29
26.3, None, 9.1, 26.2, None,2022-07-19 09:00:00, None,29
28.2, None, 9.1, 28.1, None,2022-07-19 10:00:00, None,29
29.0, None, 9.1, 30.0, None,2022-07-19 11:00:00, None,29
30.1, None, 9.1, 30.1, None,2022-07-19 12:00:00, None,29
29.9, None, 9.1, 30.3, None,2022-07-19 13:00:00, None,29
30.9, None, 9.1, 30.9, None,2022-07-19 14:00:00, None,29
31.2, None, 9.1, 31.3, None,2022-07-19 15:00:00, None,29
31.7, None, 9.1, 31.7, None,2022-07-19 16:00:00, None,29
32.3, None, 9.1, 32.3, None,2022-07-19 17:00:00, None,29
31.9, None, 9.1, 32.3, None,2022-07-19 18:00:00, None,29
31.3, None, 31.4, 31.9, None,2022-07-19 19:00:00, None,29
28.2, None, 28.2, 31.9, None,2022-07-19 20:00:00, None,29
24.7, None, 24.7, 31.9, None,2022-07-19 21:00:00, None,29
20.7, None, 20.7, 31.9, None,2022-07-19 22:00:00, None,29
