pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,20.2,9.3, 0.0, None,20.4,46.0,2022-07-18 17:00:00,8.0,29
None,20.5,9.3, 0.0, None,20.8,44.0,2022-07-18 18:00:00,8.0,29
None,19.2,19.3, 0.0, None,20.7,47.0,2022-07-18 19:00:00,8.0,29
None,17.6,17.6, 0.0, None,20.7,56.0,2022-07-18 20:00:00,9.0,29
None,15.4,15.2, 0.0, None,20.7,67.0,2022-07-18 21:00:00,9.0,29
None,13.4,13.4, 0.0, None,20.7,78.0,2022-07-18 22:00:00,10.0,29
None,12.6,12.6, 0.0, None,20.7,81.0,2022-07-18 23:00:00,9.0,29
None,13.1,12.3, 0.0, None,20.7,77.0,2022-07-19 00:00:00,9.0,29
None,12.1,12.0, 0.0, None,20.7,80.0,2022-07-19 01:00:00,9.0,29
None,10.5,10.5, 0.0, None,20.7,86.0,2022-07-19 02:00:00,8.0,29
None,9.5,9.5, 0.0, None,20.7,89.0,2022-07-19 03:00:00,7.0,29
None,8.5,8.4, 0.0, None,20.7,91.0,2022-07-19 04:00:00,7.0,29
None,7.7,7.7, 0.0, None,20.7,92.0,2022-07-19 05:00:00,7.0,29
None,7.1,7.1, 0.0, None,20.7,93.0,2022-07-19 06:00:00,6.0,29
None,8.1,7.0, 0.0, None,8.1,91.0,2022-07-19 07:00:00,7.0,29
None,11.4,7.0, 0.0, None,11.4,78.0,2022-07-19 08:00:00,8.0,29
None,15.2,7.0, 0.0, None,15.3,63.0,2022-07-19 09:00:00,8.0,29
None,19.2,7.0, 0.0, None,19.2,56.0,2022-07-19 10:00:00,10.0,29
None,23.7,7.0, 0.0, None,23.7,42.0,2022-07-19 11:00:00,11.0,29
None,26.0,7.0, 0.0, None,25.8,35.0,2022-07-19 12:00:00,9.0,29
None,26.3,7.0, 0.0, None,26.7,29.0,2022-07-19 13:00:00,7.0,29
None,27.2,7.0, 0.0, None,27.5,27.0,2022-07-19 14:00:00,7.0,29
None,27.7,7.0, 0.0, None,27.6,28.0,2022-07-19 15:00:00,7.0,29
None,27.4,7.0, 0.0, None,28.1,27.0,2022-07-19 16:00:00,7.0,29
None,27.2,7.0, 0.0, None,28.1,26.0,2022-07-19 17:00:00,6.0,29
None,26.6,7.0, 0.0, None,28.1,28.0,2022-07-19 18:00:00,7.0,29
None,25.1,25.1, 0.0, None,26.6,31.0,2022-07-19 19:00:00,7.0,29
None,21.9,22.0, 0.0, None,26.6,43.0,2022-07-19 20:00:00,9.0,29
None,19.2,19.2, 0.0, None,26.6,56.0,2022-07-19 21:00:00,11.0,29
None,17.0,17.1, 0.0, None,26.6,63.0,2022-07-19 22:00:00,10.0,29
None,15.0,15.0, 0.0, None,26.6,72.0,2022-07-19 23:00:00,10.0,29
None,13.9,13.7, 0.0, None,26.6,78.0,2022-07-20 00:00:00,10.0,29
None,12.8,12.8, 0.0, None,26.6,81.0,2022-07-20 01:00:00,10.0,29
None,12.0,12.0, 0.0, None,26.6,83.0,2022-07-20 02:00:00,9.0,29
None,11.1,11.1, 0.0, None,26.6,85.0,2022-07-20 03:00:00,9.0,29
None,9.8,9.7, 0.0, None,26.6,88.0,2022-07-20 04:00:00,8.0,29
None,9.3,9.3, 0.0, None,26.6,89.0,2022-07-20 05:00:00,8.0,29
None,8.6,8.5, 0.0, None,26.6,91.0,2022-07-20 06:00:00,7.0,29
None,8.8,8.3, 0.0, None,8.8,88.0,2022-07-20 07:00:00,7.0,29
None,12.0,8.3, 0.0, None,11.8,71.0,2022-07-20 08:00:00,7.0,29
None,16.4,8.3, 0.0, None,16.2,54.0,2022-07-20 09:00:00,7.0,29
None,19.0,8.3, 0.0, None,19.0,54.0,2022-07-20 10:00:00,9.0,29
None,28.1,8.3, 0.0, None,28.6,15.0,2022-07-20 14:00:00,0.0,29
None,28.4,8.3, 0.0, None,28.6,18.0,2022-07-20 15:00:00,1.0,29
None,28.7,8.3, 0.0, None,28.9,18.0,2022-07-20 16:00:00,2.0,29
None,28.4,8.3, 0.0, None,29.2,19.0,2022-07-20 17:00:00,2.0,29
None,27.1,27.1, 0.0, None,28.8,24.0,2022-07-20 19:00:00,5.0,29
None,23.2,23.3, 0.0, None,28.8,38.0,2022-07-20 20:00:00,7.0,29
None,19.7,19.7, 0.0, None,28.8,49.0,2022-07-20 21:00:00,9.0,29
None,17.3,17.4, 0.0, None,28.8,59.0,2022-07-20 22:00:00,9.0,29
None,15.6,15.6, 0.0, None,28.8,66.0,2022-07-20 23:00:00,9.0,29
None,14.2,14.2, 0.0, None,28.8,72.0,2022-07-21 00:00:00,9.0,29
None,12.9,12.9, 0.0, None,28.8,75.0,2022-07-21 01:00:00,9.0,29
None,11.8,11.7, 0.0, None,28.8,78.0,2022-07-21 02:00:00,8.0,29
None,11.4,11.4, 0.0, None,28.8,79.0,2022-07-21 03:00:00,8.0,29
None,10.4,10.4, 0.0, None,28.8,82.0,2022-07-21 04:00:00,7.0,29
None,9.7,9.7, 0.0, None,28.8,84.0,2022-07-21 05:00:00,7.0,29
None,8.8,8.8, 0.0, None,28.8,86.0,2022-07-21 06:00:00,7.0,29
None,9.5,8.7, 0.0, None,9.4,83.0,2022-07-21 07:00:00,7.0,29
None,13.2,8.7, 0.0, None,13.0,63.0,2022-07-21 08:00:00,6.0,29
None,16.9,8.7, 0.0, None,16.8,52.0,2022-07-21 09:00:00,7.0,29
None,21.0,8.7, 0.0, None,20.8,45.0,2022-07-21 10:00:00,9.0,29
None,24.1,8.7, 0.0, None,24.3,32.0,2022-07-21 11:00:00,7.0,29
None,26.7,8.7, 0.0, None,26.9,27.0,2022-07-21 12:00:00,5.0,29
None,29.0,8.7, 0.0, None,29.4,20.0,2022-07-21 14:00:00,4.0,29
None,29.4,8.7, 0.0, None,29.6,19.0,2022-07-21 15:00:00,3.0,29
None,29.3,8.7, 0.0, None,29.7,21.0,2022-07-21 16:00:00,4.0,29
None,28.6,8.7, 0.0, None,29.7,22.0,2022-07-21 17:00:00,5.0,29
None,28.4,8.7, 0.0, None,29.7,21.0,2022-07-21 18:00:00,4.0,29
None,26.2,26.1, 0.0, None,28.6,29.0,2022-07-21 19:00:00,7.0,29
None,24.5,24.5, 0.0, None,28.6,36.0,2022-07-21 20:00:00,9.0,29
None,21.0,21.0, 0.0, None,28.6,50.0,2022-07-21 21:00:00,10.0,29
None,18.3,18.3, 0.0, None,28.6,61.0,2022-07-21 22:00:00,11.0,29
None,16.8,16.8, 0.0, None,28.6,66.0,2022-07-21 23:00:00,10.0,29
None,15.2,15.2, 0.0, None,28.6,74.0,2022-07-22 00:00:00,10.0,29
None,14.1,14.1, 0.0, None,28.6,77.0,2022-07-22 01:00:00,10.0,29
None,13.0,13.0, 0.0, None,28.6,80.0,2022-07-22 02:00:00,10.0,29
None,12.0,11.8, 0.0, None,28.6,83.0,2022-07-22 03:00:00,9.0,29
None,11.1,11.1, 0.0, None,28.6,86.0,2022-07-22 04:00:00,9.0,29
None,10.2,10.1, 0.0, None,28.6,89.0,2022-07-22 05:00:00,8.0,29
None,9.8,9.8, 0.0, None,28.6,90.0,2022-07-22 06:00:00,8.0,29
None,10.4,9.7, 0.0, None,10.4,85.0,2022-07-22 07:00:00,8.0,29
None,13.3,9.7, 0.0, None,13.2,73.0,2022-07-22 08:00:00,8.0,29
None,17.1,9.7, 0.0, None,17.0,62.0,2022-07-22 09:00:00,10.0,29
None,20.5,9.7, 0.0, None,20.7,48.0,2022-07-22 10:00:00,9.0,29
None,21.4,9.7, 0.0, None,21.9,46.0,2022-07-22 11:00:00,10.0,29
None,22.9,9.7, 0.0, None,23.0,42.0,2022-07-22 12:00:00,9.0,29
None,24.2,9.7, 0.0, None,24.8,39.0,2022-07-22 13:00:00,10.0,29
None,25.1,9.7, 0.0, None,25.8,36.0,2022-07-22 14:00:00,8.0,29
None,25.2,9.7, 0.0, None,25.8,37.0,2022-07-22 15:00:00,9.0,29
None,26.3,9.7, 0.0, None,26.4,33.0,2022-07-22 16:00:00,8.0,29
None,26.2,9.7, 0.0, None,26.5,33.0,2022-07-22 17:00:00,8.0,29
None,26.1,9.7, 0.0, None,26.6,23.0,2022-07-22 18:00:00,3.0,29
None,24.5,24.5, 0.0, None,26.1,22.0,2022-07-22 19:00:00,1.0,29
None,21.6,21.7, 0.0, None,26.1,31.0,2022-07-22 20:00:00,4.0,29
None,17.3,17.3, 0.0, None,26.1,47.0,2022-07-22 21:00:00,6.0,29
None,14.8,14.7, 0.0, None,26.1,54.0,2022-07-22 22:00:00,6.0,29
None,12.8,12.9, 0.0, None,26.1,61.0,2022-07-22 23:00:00,5.0,29
