TempC,time,RH,week_of_year
-38.21,2020-01-15 00:00:00,75.5,3
-38.112,2020-01-15 01:00:00,75.4,3
-37.724,2020-01-15 02:00:00,75.9,3
-38.508,2020-01-15 03:00:00,75.2,3
-39.217,2020-01-15 04:00:00,74.7,3
-39.634,2020-01-15 05:00:00,74.4,3
-39.845,2020-01-15 06:00:00,74.1,3
-39.845,2020-01-15 07:00:00,74.2,3
-39.114,2020-01-15 08:00:00,74.2,3
-38.809,2020-01-15 09:00:00,74.6,3
-37.343,2020-01-15 10:00:00,74.9,3
-34.593,2020-01-15 11:00:00,75.8,3
-30.831,2020-01-15 12:00:00,77.4,3
-29.995,2020-01-15 13:00:00,78.0,3
-28.858,2020-01-15 14:00:00,79.3,3
-28.792,2020-01-15 15:00:00,79.9,3
-29.79,2020-01-15 16:00:00,80.1,3
-30.76,2020-01-15 17:00:00,79.7,3
-29.655,2020-01-15 18:00:00,80.4,3
-28.662,2020-01-15 19:00:00,80.9,3
-28.022,2020-01-15 20:00:00,81.0,3
-27.584,2020-01-15 21:00:00,81.3,3
-27.275,2020-01-15 22:00:00,81.7,3
-26.49,2020-01-15 23:00:00,82.2,3
-25.96,2020-01-16 00:00:00,82.6,3
-25.384,2020-01-16 01:00:00,82.9,3
-24.876,2020-01-16 02:00:00,83.4,3
-24.543,2020-01-16 03:00:00,83.6,3
-24.051,2020-01-16 04:00:00,84.1,3
-23.568,2020-01-16 05:00:00,84.3,3
-22.729,2020-01-16 06:00:00,84.8,3
-22.422,2020-01-16 07:00:00,85.2,3
-22.626,2020-01-16 08:00:00,85.1,3
-22.218,2020-01-16 09:00:00,85.2,3
-20.547,2020-01-16 10:00:00,85.2,3
-19.149,2020-01-16 11:00:00,84.0,3
-18.652,2020-01-16 12:00:00,83.1,3
-19.149,2020-01-16 13:00:00,83.3,3
-19.24,2020-01-16 14:00:00,83.9,3
-19.561,2020-01-16 15:00:00,84.1,3
-19.886,2020-01-16 16:00:00,84.7,3
-20.167,2020-01-16 17:00:00,85.1,3
-20.738,2020-01-16 18:00:00,85.2,3
-21.766,2020-01-16 19:00:00,84.9,3
-22.168,2020-01-16 20:00:00,84.6,3
-22.422,2020-01-16 21:00:00,84.3,3
-22.626,2020-01-16 22:00:00,84.3,3
-22.678,2020-01-16 23:00:00,84.4,3
-22.729,2020-01-17 00:00:00,84.3,3
-22.781,2020-01-17 01:00:00,84.3,3
-22.989,2020-01-17 02:00:00,84.1,3
-23.145,2020-01-17 03:00:00,83.7,3
-23.093,2020-01-17 04:00:00,83.6,3
-23.356,2020-01-17 05:00:00,83.7,3
-23.303,2020-01-17 06:00:00,84.2,3
-23.356,2020-01-17 07:00:00,84.1,3
-23.409,2020-01-17 08:00:00,84.3,3
-22.989,2020-01-17 09:00:00,84.2,3
-22.32,2020-01-17 10:00:00,83.0,3
-22.016,2020-01-17 11:00:00,81.7,3
-21.077,2020-01-17 12:00:00,80.0,3
-20.786,2020-01-17 13:00:00,80.3,3
-20.642,2020-01-17 14:00:00,80.8,3
-20.214,2020-01-17 15:00:00,83.2,3
-21.321,2020-01-17 16:00:00,82.9,3
-23.889,2020-01-17 17:00:00,83.4,3
-25.844,2020-01-17 18:00:00,82.7,3
-27.092,2020-01-17 19:00:00,82.1,3
-27.896,2020-01-17 20:00:00,81.9,3
-28.662,2020-01-17 21:00:00,81.4,3
-28.923,2020-01-17 22:00:00,81.4,3
-29.32,2020-01-17 23:00:00,81.1,3
-29.187,2020-01-18 00:00:00,81.2,3
-28.598,2020-01-18 01:00:00,81.7,3
-28.276,2020-01-18 02:00:00,82.0,3
-26.49,2020-01-18 03:00:00,83.0,3
-24.214,2020-01-18 04:00:00,83.9,3
-20.595,2020-01-18 05:00:00,85.7,3
-19.012,2020-01-18 06:00:00,86.2,3
-17.813,2020-01-18 07:00:00,86.7,3
-16.451,2020-01-18 08:00:00,88.0,3
-15.345,2020-01-18 09:00:00,88.9,3
-13.888,2020-01-18 10:00:00,89.1,3
-12.825,2020-01-18 11:00:00,89.4,3
-11.94,2020-01-18 12:00:00,89.6,3
-11.505,2020-01-18 13:00:00,89.5,3
-10.546,2020-01-18 14:00:00,89.0,3
-10.197,2020-01-18 15:00:00,89.9,3
-10.651,2020-01-18 16:00:00,90.8,3
-12.788,2020-01-18 17:00:00,90.9,3
-13.505,2020-01-18 18:00:00,91.1,3
-11.831,2020-01-18 19:00:00,91.8,3
-5.018,2020-01-18 20:00:00,95.0,3
-5.264,2020-01-18 21:00:00,95.1,3
-5.079,2020-01-18 22:00:00,94.0,3
-2.654,2020-01-18 23:00:00,93.5,3
-2.508,2020-01-19 00:00:00,92.2,3
-1.641,2020-01-19 01:00:00,90.9,3
-1.157,2020-01-19 02:00:00,90.5,3
-0.732,2020-01-19 03:00:00,90.4,3
-0.032,2020-01-19 04:00:00,89.5,3
0.301,2020-01-19 05:00:00,89.0,3
0.577,2020-01-19 06:00:00,90.5,3
0.605,2020-01-19 07:00:00,90.3,3
1.507,2020-01-19 08:00:00,89.6,3
1.588,2020-01-19 09:00:00,89.4,3
1.994,2020-01-19 10:00:00,89.3,3
2.69,2020-01-19 11:00:00,88.0,3
2.45,2020-01-19 12:00:00,87.8,3
2.744,2020-01-19 13:00:00,89.4,3
2.637,2020-01-19 14:00:00,89.1,3
2.477,2020-01-19 15:00:00,88.2,3
2.289,2020-01-19 16:00:00,88.6,3
2.316,2020-01-19 17:00:00,87.6,3
2.047,2020-01-19 18:00:00,90.3,3
2.503,2020-01-19 19:00:00,89.0,3
2.77,2020-01-19 20:00:00,87.3,3
3.036,2020-01-19 21:00:00,86.3,3
2.61,2020-01-19 22:00:00,84.8,3
2.236,2020-01-19 23:00:00,88.7,3
3.67,2020-01-20 00:00:00,87.1,3
3.485,2020-01-20 01:00:00,84.2,3
4.089,2020-01-20 02:00:00,83.4,3
3.512,2020-01-20 03:00:00,82.5,3
4.376,2020-01-20 04:00:00,84.5,3
3.643,2020-01-20 05:00:00,86.9,3
4.063,2020-01-20 06:00:00,85.2,3
4.844,2020-01-20 07:00:00,82.6,3
5.179,2020-01-20 08:00:00,80.8,3
6.281,2020-01-20 09:00:00,74.8,3
5.693,2020-01-20 10:00:00,74.2,3
5.462,2020-01-20 11:00:00,77.5,3
5.949,2020-01-20 12:00:00,77.0,3
3.564,2020-01-20 13:00:00,82.0,3
3.248,2020-01-20 14:00:00,94.9,3
2.047,2020-01-20 15:00:00,96.2,3
0.77,2020-01-20 16:00:00,97.3,3
0.356,2020-01-20 17:00:00,98.1,3
0.135,2020-01-20 18:00:00,98.4,3
-0.032,2020-01-20 19:00:00,98.7,3
-1.1,2020-01-20 20:00:00,98.7,3
-2.015,2020-01-20 21:00:00,98.4,3
-2.334,2020-01-20 22:00:00,98.6,3
-2.859,2020-01-20 23:00:00,98.5,3
