wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
190.0, None, None,0.0, None,8.7, None,20.0, None, None, None,44.0,2019-06-18 00:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,9.4, None,19.9, None, None, None,44.0,2019-06-18 01:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, None, None,0.0, None,2.9, None,19.3, None, None, None,45.0,2019-06-18 02:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, None, None,0.0, None,5.3, None,18.6, None, None, None,48.0,2019-06-18 03:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0, None, None,0.0, None,4.3, None,17.7, None, None, None,52.0,2019-06-18 04:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, None, None,0.0, None,4.5, None,18.5, None, None, None,49.0,2019-06-18 05:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0, None, None,0.0, None,6.1, None,19.9, None, None, None,49.0,2019-06-18 06:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,8.0, None,24.3, None, None, None,39.0,2019-06-18 07:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,6.9, None,21.4, None, None, None,48.0,2019-06-18 08:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0, None, None,0.0, None,8.4, None,22.0, None, None, None,41.0,2019-06-18 09:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,6.5, None,22.9, None, None, None,39.0,2019-06-18 10:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, None, None,0.0, None,5.3, None,24.8, None, None, None,36.0,2019-06-18 11:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,6.5, None,25.5, None, None, None,30.0,2019-06-18 12:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0, None, None,0.0, None,5.7, None,25.0, None, None, None,31.0,2019-06-18 13:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0, None, None,0.0, None,10.5, None,27.0, None, None, None,29.0,2019-06-18 14:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0, None, None,0.0, None,10.1, None,23.9, None, None, None,40.0,2019-06-18 15:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,11.6, None,27.1, None, None, None,32.0,2019-06-18 16:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0, None, None,0.0, None,12.1, None,27.1, None, None, None,23.0,2019-06-18 17:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,21.1, None,23.8, None, None, None,27.0,2019-06-18 18:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,16.2, None,21.3, None, None, None,32.0,2019-06-18 19:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0, None, None,0.0, None,11.9, None,19.5, None, None, None,38.0,2019-06-18 20:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,12.0, None,17.8, None, None, None,41.0,2019-06-18 21:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
203.0, None, None,0.0, None,9.5, None,17.3, None, None, None,42.0,2019-06-18 22:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,8.1, None,16.7, None, None, None,41.0,2019-06-18 23:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0, None, None,0.0, None,4.9, None,15.8, None, None, None,41.0,2019-06-19 00:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.0, None,12.3, None,15.6, None, None, None,41.0,2019-06-19 01:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0, None, None,0.0, None,3.4, None,14.7, None, None, None,45.0,2019-06-19 02:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,3.8, None,14.1, None, None, None,48.0,2019-06-19 03:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,9.3, None,13.3, None, None, None,51.0,2019-06-19 04:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, None, None,0.0, None,9.2, None,12.7, None, None, None,45.0,2019-06-19 05:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,6.6, None,12.3, None, None, None,47.0,2019-06-19 06:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, None, None,0.0, None,4.2, None,15.6, None, None, None,37.0,2019-06-19 07:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
173.0, None, None,0.0, None,10.0, None,16.6, None, None, None,42.0,2019-06-19 08:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
197.0, None, None,0.0, None,11.8, None,14.0, None, None, None,63.0,2019-06-19 09:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
198.0, None, None,0.0, None,9.4, None,13.3, None, None, None,58.0,2019-06-19 10:00:00,25,,,,,,,,,,,,,,,,,,,,,,,,,,
