TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.844,0.6,81.9,3.27,876.55, 0.0,10.58,2019-10-22 00:00:00,226.0,2.0,43
5.642,0.6,75.3,3.27,876.65, 0.0,11.58,2019-10-22 01:00:00,228.8,1.6,43
5.462,0.6,71.4,4.78,876.85, 0.2,13.6,2019-10-22 02:00:00,245.7,0.7,43
4.973,0.6,72.9,5.29,877.45, 0.0,15.61,2019-10-22 03:00:00,247.1,0.5,43
4.895,0.6,71.1,5.04,879.05, 0.0,14.61,2019-10-22 04:00:00,251.3,0.1,43
4.428,0.6,70.6,4.03,881.05, 0.0,13.6,2019-10-22 05:00:00,254.1,-0.4,43
4.22,0.6,67.4,2.77,883.55, 0.0,8.81,2019-10-22 06:00:00,269.6,-1.3,43
3.67,14.4,63.8,3.02,885.05, 0.0,10.58,2019-10-22 07:00:00,273.8,-2.5,43
4.011,113.1,64.7,3.02,886.65, 0.0,10.83,2019-10-22 08:00:00,276.6,-2.0,43
5.154,325.6,62.3,2.27,888.85, 0.0,10.83,2019-10-22 09:00:00,286.4,-1.5,43
6.102,395.6,61.2,2.01,890.15, 0.0,10.32,2019-10-22 10:00:00,286.4,-0.8,43
6.281,189.4,61.3,2.27,891.25, 0.0,9.57,2019-10-22 11:00:00,279.4,-0.6,43
7.594,663.1,59.5,2.77,892.45, 0.0,11.33,2019-10-22 12:00:00,279.4,0.2,43
7.293,546.9,58.8,2.52,893.25, 0.0,8.06,2019-10-22 13:00:00,278.0,-0.2,43
6.255,71.9,55.0,2.27,893.75, 0.0,9.32,2019-10-22 14:00:00,278.0,-2.1,43
5.821,76.9,53.3,2.01,894.95, 0.0,10.83,2019-10-22 15:00:00,290.6,-2.9,43
5.334,45.6,55.4,1.51,895.95, 0.0,7.55,2019-10-22 16:00:00,289.2,-2.9,43
3.617,0.6,60.4,1.26,896.25, 0.0,5.54,2019-10-22 17:00:00,266.7,-3.3,43
3.512,0.6,64.9,1.01,896.85, 0.0,6.3,2019-10-22 18:00:00,261.1,-2.5,43
3.643,0.6,65.6,1.01,897.45, 0.0,5.29,2019-10-22 19:00:00,271.0,-2.2,43
3.274,0.6,66.1,1.26,897.85, 0.0,7.05,2019-10-22 20:00:00,265.3,-2.4,43
2.584,0.6,69.8,0.76,898.55, 0.0,6.04,2019-10-22 21:00:00,300.4,-2.4,43
2.262,0.6,73.7,0.25,899.15, 0.0,4.03,2019-10-22 22:00:00,320.1,-1.9,43
1.453,0.6,77.7,0.0,899.15, 0.0,3.27,2019-10-22 23:00:00,344.0,-2.0,43
1.94,0.6,78.2,0.25,899.55, 0.0,4.03,2019-10-23 00:00:00,320.1,-1.5,43
2.209,0.6,76.8,0.5,900.15, 0.0,4.78,2019-10-23 01:00:00,259.7,-1.4,43
0.66,0.6,81.9,0.0,900.55, 0.0,2.52,2019-10-23 02:00:00,286.4,-2.1,43
-3.124,0.6,89.7,0.0,900.65, 0.0,1.01,2019-10-23 03:00:00,22.5,-4.6,43
-3.538,0.6,94.2,0.0,901.05, 0.0,0.5,2019-10-23 04:00:00,308.9,-4.3,43
-3.271,0.6,95.4,0.0,901.45, 0.0,1.01,2019-10-23 05:00:00,280.8,-3.9,43
-3.449,0.6,95.8,0.0,901.45, 0.0,0.0,2019-10-23 06:00:00,292.0,-4.0,43
-2.83,18.1,96.2,0.0,901.25, 0.0,0.5,2019-10-23 07:00:00,117.9,-3.4,43
-0.986,78.1,95.5,0.0,901.25, 0.0,0.76,2019-10-23 08:00:00,116.5,-1.6,43
0.384,99.4,92.5,0.0,901.25, 0.0,0.5,2019-10-23 09:00:00,122.1,-0.7,43
2.717,156.9,88.3,0.0,901.15, 0.0,1.01,2019-10-23 10:00:00,127.8,1.0,43
4.037,214.4,82.5,0.0,900.75, 0.0,1.51,2019-10-23 11:00:00,144.6,1.3,43
4.428,106.9,79.1,0.0,900.45, 0.0,1.76,2019-10-23 12:00:00,144.6,1.1,43
4.584,104.4,76.3,0.25,900.15, 0.0,2.77,2019-10-23 13:00:00,185.3,0.8,43
3.406,100.6,81.6,0.25,899.75, 0.0,2.52,2019-10-23 14:00:00,207.8,0.6,43
3.009,54.4,89.3,0.25,898.75, 0.0,2.52,2019-10-23 15:00:00,171.3,1.4,43
2.85,4.4,92.7,0.0,897.65, 0.2,2.01,2019-10-23 16:00:00,119.3,1.8,43
2.983,0.6,93.2,0.5,896.75, 0.2,4.03,2019-10-23 17:00:00,168.5,2.0,43
3.195,0.6,91.4,0.76,895.25, 0.0,3.78,2019-10-23 18:00:00,153.0,1.9,43
3.301,0.6,90.7,0.5,894.55, 0.0,3.27,2019-10-23 19:00:00,133.4,1.9,43
3.354,0.6,89.2,0.0,893.95, 0.0,2.27,2019-10-23 20:00:00,113.7,1.7,43
4.766,0.6,86.4,0.25,893.85, 0.0,5.04,2019-10-23 21:00:00,148.8,2.7,43
4.714,0.6,89.7,0.25,893.55, 0.8,4.03,2019-10-23 22:00:00,282.2,3.2,43
4.168,0.6,92.3,0.0,893.05, 0.0,2.52,2019-10-23 23:00:00,33.7,3.0,43
5.154,0.6,91.2,0.25,892.75, 0.0,3.78,2019-10-24 00:00:00,341.2,3.8,43
5.719,0.6,88.4,0.25,892.45, 0.0,3.27,2019-10-24 01:00:00,299.0,4.0,43
5.924,0.6,88.2,0.25,892.15, 0.0,3.27,2019-10-24 02:00:00,293.4,4.1,43
6.255,0.6,88.0,0.25,891.65, 0.0,3.02,2019-10-24 03:00:00,221.8,4.4,43
6.357,0.6,87.4,1.26,891.55, 0.0,7.05,2019-10-24 04:00:00,269.6,4.4,43
5.719,0.6,90.6,1.76,891.75, 0.0,6.55,2019-10-24 05:00:00,245.7,4.3,43
5.385,0.6,93.5,1.76,891.75, 0.4,6.04,2019-10-24 06:00:00,242.9,4.4,43
