TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
9.558,0.6,67.3,0.19,848.15,0.0,1.17,2020-07-29 00:00:00,1.4,3.8,31
9.435,0.6,68.4,0.58,848.45,0.0,1.75,2020-07-29 01:00:00,221.8,3.9,31
8.344,0.6,73.9,0.58,848.65,0.0,2.34,2020-07-29 02:00:00,224.6,4.0,31
8.444,0.6,82.2,1.75,848.95,0.0,6.24,2020-07-29 03:00:00,193.7,5.6,31
8.693,9.4,83.2,1.75,849.05,0.0,5.26,2020-07-29 04:00:00,199.4,6.0,31
9.04,71.9,77.2,0.39,849.35,0.0,1.95,2020-07-29 05:00:00,220.4,5.3,31
8.717,110.6,72.6,1.17,849.55,0.0,4.09,2020-07-29 06:00:00,167.1,4.1,31
8.145,169.4,76.9,2.73,849.65,0.0,6.04,2020-07-29 07:00:00,190.9,4.3,31
9.534,318.1,75.9,2.34,850.05,0.0,6.24,2020-07-29 08:00:00,199.4,5.5,31
9.928,599.4,73.8,1.95,850.35,0.0,3.9,2020-07-29 09:00:00,206.4,5.5,31
11.565,680.6,66.2,1.56,850.55,0.0,4.48,2020-07-29 10:00:00,207.8,5.5,31
13.088,974.4,63.1,1.95,850.75,0.0,6.43,2020-07-29 11:00:00,300.4,6.2,31
13.209,334.4,59.4,1.56,850.95,0.0,6.24,2020-07-29 12:00:00,231.6,5.5,31
13.69,200.6,53.5,1.95,851.15,0.0,6.24,2020-07-29 13:00:00,255.5,4.4,31
14.002,355.6,53.7,2.14,851.45,0.0,7.02,2020-07-29 14:00:00,341.2,4.8,31
15.485,621.9,54.2,1.95,851.85,0.0,4.68,2020-07-29 15:00:00,328.5,6.3,31
15.223,549.4,51.5,2.14,852.15,0.0,7.02,2020-07-29 16:00:00,285.0,5.3,31
15.557,463.1,52.7,1.95,852.75,0.0,5.85,2020-07-29 17:00:00,307.5,5.9,31
14.505,188.1,55.4,1.95,853.15,0.0,6.43,2020-07-29 18:00:00,290.6,5.7,31
12.509,43.1,58.3,1.75,853.55,0.0,5.26,2020-07-29 19:00:00,327.1,4.6,31
12.437,6.9,62.3,1.95,853.95,0.0,3.7,2020-07-29 20:00:00,345.4,5.4,31
12.389,0.6,62.8,1.17,854.45,0.0,3.12,2020-07-29 21:00:00,353.8,5.5,31
12.558,0.6,62.9,0.78,855.05,0.0,2.34,2020-07-29 22:00:00,203.6,5.7,31
11.637,0.6,65.6,0.97,855.15,0.0,3.31,2020-07-29 23:00:00,234.5,5.4,31
11.807,0.6,68.4,1.56,855.25,0.0,4.48,2020-07-30 00:00:00,209.2,6.2,31
11.807,0.6,66.6,2.53,855.35,0.0,5.07,2020-07-30 01:00:00,192.3,5.8,31
11.977,0.6,63.3,3.12,855.55,0.0,4.68,2020-07-30 02:00:00,195.1,5.2,31
11.273,0.6,69.5,1.75,855.85,0.0,4.09,2020-07-30 03:00:00,190.9,5.9,31
11.419,25.6,67.3,1.56,855.85,0.0,4.29,2020-07-30 04:00:00,165.7,5.6,31
11.613,115.6,65.4,2.14,855.95,0.0,5.26,2020-07-30 05:00:00,165.7,5.4,31
12.171,235.6,64.0,2.34,856.15,0.0,5.65,2020-07-30 06:00:00,175.5,5.6,31
13.088,370.6,60.3,1.56,856.35,0.0,6.24,2020-07-30 07:00:00,137.6,5.6,31
14.194,500.6,57.5,1.56,856.55,0.0,4.68,2020-07-30 08:00:00,151.6,5.9,31
