ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,786.0,18.0, None, None,2018-07-16 00:00:00,24.0, None, None, None,29
,786.0,19.0, None, None,2018-07-16 01:00:00,24.3, None, None, None,29
,785.0,19.0, None, None,2018-07-16 02:00:00,23.4, None, None, None,29
,785.0,19.0, None, None,2018-07-16 03:00:00,21.9, None, None, None,29
,785.0,18.0, None, None,2018-07-16 04:00:00,16.8, None, None, None,29
,785.0,17.0, None, None,2018-07-16 05:00:00,15.5, None, None, None,29
,785.0,15.0, None, None,2018-07-16 06:00:00,15.3, None, None, None,29
,785.0,15.0, None, None,2018-07-16 07:00:00,15.2, None, None, None,29
,785.0,14.0, None, None,2018-07-16 08:00:00,14.5, None, None, None,29
,786.0,13.0, None, None,2018-07-16 09:00:00,14.2, None, None, None,29
,786.0,12.0, None, None,2018-07-16 10:00:00,13.7, None, None, None,29
,786.0,11.0, None, None,2018-07-16 11:00:00,13.2, None, None, None,29
,786.0,10.0, None, None,2018-07-16 12:00:00,13.0, None, None, None,29
,786.0,10.0, None, None,2018-07-16 13:00:00,13.2, None, None, None,29
,786.0,9.0, None, None,2018-07-16 14:00:00,14.0, None, None, None,29
,786.0,9.0, None, None,2018-07-16 15:00:00,15.9, None, None, None,29
,786.0,9.0, None, None,2018-07-16 16:00:00,18.4, None, None, None,29
,786.0,10.0, None, None,2018-07-16 17:00:00,20.9, None, None, None,29
,786.0,11.0, None, None,2018-07-16 18:00:00,21.7, None, None, None,29
,786.0,13.0, None, None,2018-07-16 19:00:00,22.5, None, None, None,29
,786.0,15.0, None, None,2018-07-16 20:00:00,22.6, None, None, None,29
,785.0,17.0, None, None,2018-07-16 21:00:00,23.8, None, None, None,29
,785.0,18.0, None, None,2018-07-16 22:00:00,23.8, None, 0.0, None,29
