WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 5.267, None,67.52,2017-02-12 00:00:00,-1.448,7
None, None, None, 5.958, None,64.77,2017-02-12 01:00:00,-0.885999,7
None, None, None, 4.049, None,66.35,2017-02-12 02:00:00,-1.219,7
None, None, None, 3.291, None,65.95,2017-02-12 03:00:00,-1.265,7
None, None, None, 5.42, None,63.39,2017-02-12 04:00:00,-1.249,7
None, None, None, 5.445, None,64.0,2017-02-12 05:00:00,-1.095,7
None, None, None, 5.13, None,62.79,2017-02-12 06:00:00,-0.949,7
None, None, None, 4.692, None,63.81,2017-02-12 07:00:00,-0.816999,7
None, None, None, 3.62, None,66.12,2017-02-12 08:00:00,-1.518,7
None, None, None, 4.95, None,61.96,2017-02-12 09:00:00,-1.243,7
None, None, None, 6.373, None,58.68,2017-02-12 10:00:00,-0.144998,7
None, None, None, 5.304, None,57.97,2017-02-12 11:00:00,1.379,7
None, None, None, 6.467, None,57.5,2017-02-12 12:00:00,2.222,7
None, None, None, 5.339, None,54.62,2017-02-12 13:00:00,3.34,7
None, None, None, 4.947, None,52.47,2017-02-12 14:00:00,4.098,7
None, None, None, 6.551, None,53.25,2017-02-12 15:00:00,4.236,7
None, None, None, 6.533, None,58.03,2017-02-12 16:00:00,4.03,7
None, None, None, 5.4, None,60.02,2017-02-12 17:00:00,3.669,7
None, None, None, 6.411, None,60.36,2017-02-12 18:00:00,3.734,7
None, None, None, 4.277, None,59.41,2017-02-12 19:00:00,3.436,7
None, None, None, 5.683, None,63.2,2017-02-12 20:00:00,3.094,7
None, None, None, 3.734, None,65.25,2017-02-12 21:00:00,2.774,7
None, None, None, 5.023, None,72.35,2017-02-12 22:00:00,2.66,7
None, None, None, 5.516, None,70.27,2017-02-12 23:00:00,2.503,7
None, None, None, 6.443, None,73.75,2017-02-13 00:00:00,2.653,7
None, None, None, 5.038, None,72.67,2017-02-13 01:00:00,2.269,7
None, None, None, 6.736, None,75.45,2017-02-13 02:00:00,2.537,7
None, None, None, 8.87, None,75.12,2017-02-13 03:00:00,2.368,7
None, None, None, 6.066, None,76.65,2017-02-13 04:00:00,2.585,7
None, None, None, 2.714, None,76.9,2017-02-13 05:00:00,2.202,7
None, None, None, 3.921, None,78.4,2017-02-13 06:00:00,2.492,7
None, None, None, 4.692, None,76.14,2017-02-13 07:00:00,2.877,7
None, None, None, 5.831, None,77.16,2017-02-13 08:00:00,3.151,7
None, None, None, 4.957, None,74.4,2017-02-13 09:00:00,3.166,7
None, None, None, 3.655, None,73.75,2017-02-13 10:00:00,3.728,7
None, None, None, 3.483, None,71.62,2017-02-13 11:00:00,4.252,7
None, None, None, 4.662, None,69.47,2017-02-13 12:00:00,4.792,7
None, None, None, 2.366, None,68.61,2017-02-13 13:00:00,4.553,7
None, None, None, 1.854, None,63.1,2017-02-13 14:00:00,5.676,7
None, None, None, 1.584, None,60.11,2017-02-13 15:00:00,7.589,7
None, None, None, 3.15, None,63.33,2017-02-13 16:00:00,6.668,7
None, None, None, 4.521, None,67.45,2017-02-13 17:00:00,4.949,7
None, None, None, 4.485, None,68.86,2017-02-13 18:00:00,3.268,7
None, None, None, 4.643, None,71.36,2017-02-13 19:00:00,2.768,7
None, None, None, 5.793, None,69.73,2017-02-13 20:00:00,2.516,7
None, None, None, 4.281, None,73.36,2017-02-13 21:00:00,1.464,7
None, None, None, 3.574, None,73.44,2017-02-13 22:00:00,0.726,7
None, None, None, 4.909, None,73.99,2017-02-13 23:00:00,0.486,7
None, None, None, 5.363, None,75.08,2017-02-14 00:00:00,0.291,7
None, None, None, 4.782, None,76.38,2017-02-14 01:00:00,-0.156,7
None, None, None, 4.37, None,76.41,2017-02-14 02:00:00,-0.356999,7
None, None, None, 4.069, None,77.23,2017-02-14 03:00:00,-0.754998,7
None, None, None, 4.513, None,75.56,2017-02-14 04:00:00,-0.412,7
None, None, None, 4.942, None,74.74,2017-02-14 05:00:00,-0.377,7
None, None, None, 4.513, None,73.71,2017-02-14 06:00:00,-0.263998,7
None, None, None, 4.432, None,75.35,2017-02-14 07:00:00,-0.057,7
None, None, None, 4.045, None,73.03,2017-02-14 08:00:00,0.131999,7
None, None, None, 4.218, None,67.49,2017-02-14 09:00:00,1.145,7
None, None, None, 4.258, None,66.8,2017-02-14 10:00:00,1.222,7
None, None, None, 4.287, None,61.52,2017-02-14 11:00:00,2.164,7
None, None, None, 4.705, None,57.9,2017-02-14 12:00:00,2.761,7
None, None, None, 4.561, None,49.7,2017-02-14 13:00:00,3.98,7
None, None, None, 5.332, None,48.83,2017-02-14 14:00:00,5.372,7
None, None, None, 4.682, None,52.36,2017-02-14 15:00:00,5.214,7
None, None, None, 4.292, None,50.01,2017-02-14 16:00:00,5.057,7
None, None, None, 4.913, None,52.47,2017-02-14 17:00:00,4.896,7
None, None, None, 5.15, None,54.96,2017-02-14 18:00:00,5.056,7
None, None, None, 3.467, None,49.84,2017-02-14 19:00:00,5.038,7
None, None, None, 2.673, None,47.89,2017-02-14 20:00:00,5.985,7
None, None, None, 2.239, None,47.18,2017-02-14 21:00:00,6.895,7
None, None, None, 3.26, None,50.79,2017-02-14 22:00:00,6.707,7
None, None, None, 2.852, None,52.23,2017-02-14 23:00:00,6.227,7
None, None, None, 2.846, None,66.94,2017-02-15 00:00:00,5.719,7
None, None, None, 2.61, None,78.12,2017-02-15 01:00:00,4.152,7
None, None, None, 4.602, None,64.66,2017-02-15 02:00:00,4.303,7
None, None, None, 4.778, None,78.7,2017-02-15 03:00:00,3.015,7
None, None, None, 4.111, None,82.6,2017-02-15 04:00:00,2.192,7
None, None, None, 3.646, None,85.8,2017-02-15 05:00:00,1.896,7
None, None, None, 3.299, None,70.41,2017-02-15 06:00:00,2.403,7
None, None, None, 3.576, None,69.17,2017-02-15 07:00:00,3.638,7
None, None, None, 2.514, None,66.4,2017-02-15 08:00:00,3.991,7
None, None, None, 1.672, None,65.07,2017-02-15 09:00:00,4.916,7
None, None, None, 3.164, None,63.7,2017-02-15 10:00:00,5.915,7
None, None, None, 9.22, None,61.73,2017-02-15 11:00:00,6.277,7
None, None, None, 9.73, None,52.52,2017-02-15 12:00:00,6.749,7
None, None, None, 8.23, None,45.21,2017-02-15 13:00:00,7.146,7
None, None, None, 8.18, None,41.73,2017-02-15 14:00:00,7.519,7
None, None, None, 7.943, None,41.59,2017-02-15 15:00:00,7.543,7
None, None, None, 5.735, None,41.63,2017-02-15 16:00:00,7.485,7
None, None, None, 2.029, None,51.56,2017-02-15 17:00:00,6.74,7
None, None, None, 2.999, None,57.35,2017-02-15 18:00:00,5.339,7
None, None, None, 2.951, None,54.96,2017-02-15 19:00:00,4.727,7
None, None, None, 1.621, None,55.65,2017-02-15 20:00:00,4.568,7
None, None, None, 2.735, None,59.99,2017-02-15 21:00:00,3.869,7
None, None, None, 7.526, None,85.6,2017-02-15 22:00:00,2.735,7
None, None, None, 6.834, None,95.3,2017-02-15 23:00:00,0.736,7
None, None, None, 5.22, None,96.3,2017-02-16 00:00:00,0.14,7
None, None, None, 4.387, None,96.7,2017-02-16 01:00:00,0.398,7
None, None, None, 4.342, None,97.0,2017-02-16 02:00:00,0.876999,7
None, None, None, 3.358, None,97.1,2017-02-16 03:00:00,1.32,7
None, None, None, 2.947, None,97.2,2017-02-16 04:00:00,1.474,7
None, None, None, 3.054, None,97.3,2017-02-16 05:00:00,1.373,7
None, None, None, 3.248, None,97.3,2017-02-16 06:00:00,1.244,7
None, None, None, 2.996, None,97.4,2017-02-16 07:00:00,1.169,7
None, None, None, 4.091, None,97.4,2017-02-16 08:00:00,1.116,7
None, None, None, 3.178, None,97.5,2017-02-16 09:00:00,1.072,7
None, None, None, 1.996, None,97.3,2017-02-16 10:00:00,1.159,7
None, None, None, 1.759, None,97.3,2017-02-16 11:00:00,1.751,7
None, None, None, 5.19, None,95.4,2017-02-16 12:00:00,2.357,7
None, None, None, 6.936, None,87.7,2017-02-16 13:00:00,2.663,7
None, None, None, 7.636, None,82.2,2017-02-16 14:00:00,2.49,7
None, None, None, 6.427, None,83.4,2017-02-16 15:00:00,2.653,7
None, None, None, 5.986, None,81.8,2017-02-16 16:00:00,2.501,7
None, None, None, 8.47, None,83.6,2017-02-16 17:00:00,2.346,7
None, None, None, 11.87, None,88.1,2017-02-16 18:00:00,1.639,7
None, None, None, 9.07, None,81.1,2017-02-16 19:00:00,1.496,7
None, None, None, 8.57, None,76.8,2017-02-16 20:00:00,1.502,7
None, None, None, 7.723, None,79.51,2017-02-16 21:00:00,1.062,7
None, None, None, 9.15, None,75.35,2017-02-16 22:00:00,0.526,7
None, None, None, 8.03, None,73.1,2017-02-16 23:00:00,-0.072999,7
None, None, None, 4.674, None,71.05,2017-02-17 00:00:00,-0.614,7
None, None, None, 3.259, None,71.01,2017-02-17 01:00:00,-0.92,7
None, None, None, 3.985, None,72.3,2017-02-17 02:00:00,-0.972998,7
None, None, None, 4.829, None,72.43,2017-02-17 03:00:00,-0.944,7
None, None, None, 2.325, None,73.57,2017-02-17 04:00:00,-1.049,7
None, None, None, 3.465, None,76.61,2017-02-17 05:00:00,-1.269,7
None, None, None, 3.714, None,69.06,2017-02-17 06:00:00,-1.576,7
None, None, None, 3.786, None,68.78,2017-02-17 07:00:00,-1.823,7
None, None, None, 5.609, None,72.06,2017-02-17 08:00:00,-1.896,7
None, None, None, 2.537, None,70.56,2017-02-17 09:00:00,-2.386,7
None, None, None, 4.307, None,65.63,2017-02-17 10:00:00,-2.074,7
None, None, None, 3.861, None,63.74,2017-02-17 11:00:00,-1.665,7
None, None, None, 3.042, None,57.45,2017-02-17 12:00:00,-1.279,7
None, None, None, 4.187, None,56.22,2017-02-17 13:00:00,-1.055,7
None, None, None, 4.525, None,55.05,2017-02-17 14:00:00,-0.591,7
None, None, None, 4.62, None,49.75,2017-02-17 15:00:00,-0.149,7
None, None, None, 4.326, None,50.44,2017-02-17 16:00:00,-0.148,7
None, None, None, 4.6, None,54.31,2017-02-17 17:00:00,-0.587,7
None, None, None, 4.092, None,61.09,2017-02-17 18:00:00,-1.588,7
None, None, None, 2.732, None,65.16,2017-02-17 19:00:00,-2.272,7
None, None, None, 1.775, None,68.24,2017-02-17 20:00:00,-2.656,7
None, None, None, 3.185, None,73.99,2017-02-17 21:00:00,-3.121,7
None, None, None, 3.509, None,76.74,2017-02-17 22:00:00,-3.831,7
None, None, None, 2.526, None,68.54,2017-02-17 23:00:00,-4.342,7
None, None, None, 2.229, None,71.78,2017-02-18 00:00:00,-4.643,7
None, None, None, 1.528, None,72.26,2017-02-18 01:00:00,-4.927,7
None, None, None, 1.668, None,72.82,2017-02-18 02:00:00,-5.153,7
None, None, None, 1.347, None,73.74,2017-02-18 03:00:00,-5.614,7
None, None, None, 1.088, None,72.01,2017-02-18 04:00:00,-5.773,7
None, None, None, 1.412, None,75.56,2017-02-18 05:00:00,-5.787,7
None, None, None, 1.387, None,73.44,2017-02-18 06:00:00,-6.149,7
None, None, None, 0.861998, None,72.4,2017-02-18 07:00:00,-6.151,7
None, None, None, 0.921, None,74.18,2017-02-18 08:00:00,-6.121,7
None, None, None, 0.901, None,70.21,2017-02-18 09:00:00,-5.977,7
None, None, None, 0.547999, None,63.37,2017-02-18 10:00:00,-5.419,7
None, None, None, 0.921, None,55.12,2017-02-18 11:00:00,-4.52,7
None, None, None, 1.768, None,49.54,2017-02-18 12:00:00,-3.534,7
None, None, None, 2.035, None,51.2,2017-02-18 13:00:00,-2.859,7
None, None, None, 1.463, None,51.41,2017-02-18 14:00:00,-2.366,7
