WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 14.6, 2.955,2018-05-28 00:00:00, 13.84,22
None, 13.8, 2.782,2018-05-28 01:00:00, 13.3,22
None, 13.3, 2.08,2018-05-28 02:00:00, 12.48,22
None, 12.5, 2.256,2018-05-28 03:00:00, 12.62,22
None, 12.6, 1.701,2018-05-28 04:00:00, 11.5,22
None, 11.5, 1.684,2018-05-28 05:00:00, 9.71,22
None, 9.7, 1.795,2018-05-28 06:00:00, 12.33,22
None, 12.3, 2.165,2018-05-28 07:00:00, 14.5,22
None, 14.5, 2.288,2018-05-28 08:00:00, 15.98,22
None, 16.0, 3.348,2018-05-28 09:00:00, 16.77,22
None, 16.8, 3.955,2018-05-28 10:00:00, 17.42,22
None, 17.4, 3.536,2018-05-28 11:00:00, 17.64,22
None, 17.6, 3.393,2018-05-28 12:00:00, 18.61,22
None, 18.6, 3.767,2018-05-28 13:00:00, 18.81,22
None, 18.8, 3.168,2018-05-28 14:00:00, 18.72,22
None, 18.7, 3.734,2018-05-28 15:00:00, 19.72,22
None, 19.7, 3.184,2018-05-28 16:00:00, 19.14,22
None, 19.1, 2.919,2018-05-28 17:00:00, 18.24,22
None, 18.2, 3.414,2018-05-28 18:00:00, 17.8,22
None, 17.8, 3.91,2018-05-28 19:00:00, 17.07,22
None, 17.1, 5.91,2018-05-28 20:00:00, 17.05,22
None, 17.1, 6.285,2018-05-28 21:00:00, 16.25,22
None, 16.3, 6.656,2018-05-28 22:00:00, 15.59,22
None, 15.6, 6.285,2018-05-28 23:00:00, 14.52,22
None, 14.5, 6.288,2018-05-29 00:00:00, 13.84,22
None, 13.8, 6.286,2018-05-29 01:00:00, 13.14,22
None, 13.1, 5.348,2018-05-29 02:00:00, 12.38,22
None, 12.4, 4.791,2018-05-29 03:00:00, 11.85,22
None, 11.9, 5.414,2018-05-29 04:00:00, 11.5,22
None, 11.5, 6.134,2018-05-29 05:00:00, 11.12,22
None, 11.1, 6.662,2018-05-29 06:00:00, 11.24,22
None, 11.2, 6.881,2018-05-29 07:00:00, 12.09,22
None, 12.1, 6.699,2018-05-29 08:00:00, 12.84,22
None, 12.8, 5.837,2018-05-29 09:00:00, 13.33,22
None, 13.3, 5.056,2018-05-29 10:00:00, 13.87,22
None, 13.9, 4.896,2018-05-29 11:00:00, 14.28,22
None, 14.3, 4.701,2018-05-29 12:00:00, 14.82,22
None, 14.8, 4.739,2018-05-29 13:00:00, 15.24,22
