WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1009.0, 6.2, 1.871, 94.8,92.5,2018-05-28 00:00:00,6.255,22
None, 1010.0, 6.3, 3.812, 92.5,87.7,2018-05-28 01:00:00,7.08,22
None, 1011.0, 7.1, 4.649, 87.7,88.5,2018-05-28 02:00:00,7.33,22
None, 1012.0, 7.3, 3.934, 88.5,88.7,2018-05-28 03:00:00,7.37,22
None, 1013.0, 7.4, 3.661, 88.7,87.4,2018-05-28 04:00:00,7.32,22
None, 1014.0, 7.3, 3.048, 87.4,85.0,2018-05-28 05:00:00,7.19,22
None, 1015.0, 7.2, 1.955, 85.0,86.9,2018-05-28 06:00:00,6.929,22
None, 1016.0, 6.9, 3.159, 86.9,84.7,2018-05-28 07:00:00,7.39,22
None, 1017.0, 7.4, 4.385, 84.7,80.8,2018-05-28 08:00:00,7.75,22
None, 1017.0, 7.8, 4.696, 80.8,81.8,2018-05-28 09:00:00,7.69,22
None, 1018.0, 7.7, 5.157, 81.8,79.5,2018-05-28 10:00:00,7.94,22
None, 1018.0, 7.9, 5.426, 79.5,79.1,2018-05-28 11:00:00,8.21,22
None, 1019.0, 8.2, 5.043, 79.1,76.4,2018-05-28 12:00:00,9.09,22
None, 1019.0, 9.1, 4.955, 76.4,72.4,2018-05-28 13:00:00,9.95,22
None, 1019.0, 9.9, 4.605, 72.4,68.04,2018-05-28 14:00:00,10.68,22
None, 1019.0, 10.7, 4.819, 68.0,66.86,2018-05-28 15:00:00,10.89,22
None, 1019.0, 10.9, 4.782, 66.9,64.09,2018-05-28 16:00:00,11.26,22
None, 1019.0, 11.3, 4.488, 64.1,70.5,2018-05-28 17:00:00,10.54,22
None, 1019.0, 10.5, 4.814, 70.5,69.27,2018-05-28 18:00:00,10.32,22
None, 1019.0, 10.3, 3.802, 69.3,77.1,2018-05-28 19:00:00,9.3,22
None, 1019.0, 9.3, 1.322, 77.1,83.6,2018-05-28 20:00:00,8.84,22
None, 1019.0, 8.8, 0.541998, 83.6,87.4,2018-05-28 21:00:00,8.5,22
None, 1019.0, 8.5, 1.098, 87.4,91.1,2018-05-28 22:00:00,7.97,22
None, 1019.0, 8.0, 0.623, 91.1,94.0,2018-05-28 23:00:00,7.56,22
None, 1019.0, 7.6, 0.493999, 94.0,96.0,2018-05-29 00:00:00,7.27,22
None, 1019.0, 7.3, 0.232998, 96.0,96.6,2018-05-29 01:00:00,7.31,22
None, 1019.0, 7.3, 0.4, 96.6,97.5,2018-05-29 02:00:00,7.19,22
None, 1019.0, 7.2, 0.544, 97.5,97.8,2018-05-29 03:00:00,7.05,22
None, 1019.0, 7.1, 0.792999, 97.8,98.1,2018-05-29 04:00:00,6.98,22
None, 1019.0, 7.0, 0.658999, 98.1,98.1,2018-05-29 05:00:00,6.939,22
None, 1018.0, 6.9, 0.500998, 98.1,98.4,2018-05-29 06:00:00,6.946,22
None, 1018.0, 6.9, 0.601998, 98.4,96.5,2018-05-29 07:00:00,7.09,22
None, 1018.0, 7.1, 1.05, 96.5,90.7,2018-05-29 08:00:00,7.05,22
None, 1018.0, 7.1, 1.179, 90.7,91.5,2018-05-29 09:00:00,7.19,22
None, 1018.0, 7.2, 1.744, 91.5,91.2,2018-05-29 10:00:00,7.2,22
None, 1018.0, 7.2, 2.408, 91.2,88.1,2018-05-29 11:00:00,7.64,22
None, 1018.0, 7.6, 3.148, 88.1,84.7,2018-05-29 12:00:00,8.17,22
None, 1018.0, 8.2, 3.251, 84.7,80.8,2018-05-29 13:00:00,8.96,22
None, 1017.0, 9.0, 4.196, 80.8,73.5,2018-05-29 14:00:00,10.25,22
None, 1017.0, 10.3, 4.577, 73.5,71.6,2018-05-29 15:00:00,10.71,22
None, 1016.0, 10.7, 5.588, 71.6,67.1,2018-05-29 16:00:00,10.97,22
None, 1016.0, 11.0, 4.336, 67.1,62.5,2018-05-29 17:00:00,11.86,22
None, 1015.0, 11.9, 3.813, 62.5,64.55,2018-05-29 18:00:00,11.65,22
None, 1015.0, 11.7, 1.565, 64.6,64.62,2018-05-29 19:00:00,12.02,22
None, 1014.0, 12.0, 1.114, 64.6,75.4,2018-05-29 20:00:00,10.81,22
None, 1014.0, 10.8, 0.822, 75.4,83.3,2018-05-29 21:00:00,9.68,22
None, 1014.0, 9.7, 0.893, 83.3,90.8,2018-05-29 22:00:00,8.41,22
None, 1015.0, 8.4, 0.691999, 90.8,93.2,2018-05-29 23:00:00,7.59,22
None, 1015.0, 7.6, 0.555, 93.2,94.7,2018-05-30 00:00:00,7.25,22
None, 1015.0, 7.3, 0.620998, 94.7,95.1,2018-05-30 01:00:00,6.973,22
None, 1015.0, 7.0, 0.787, 95.1,95.2,2018-05-30 02:00:00,6.74,22
None, 1015.0, 6.7, 0.699, 95.2,94.9,2018-05-30 03:00:00,6.686,22
None, 1015.0, 6.7, 0.654999, 94.9,95.0,2018-05-30 04:00:00,6.628,22
None, 1015.0, 6.6, 0.34, 95.0,95.2,2018-05-30 05:00:00,6.676,22
None, 1015.0, 6.7, 0.370999, 95.2,95.1,2018-05-30 06:00:00,6.885,22
None, 1015.0, 6.9, 0.31, 95.1,93.2,2018-05-30 07:00:00,7.36,22
None, 1014.0, 7.4, 0.259, 93.2,90.0,2018-05-30 08:00:00,8.14,22
None, 1014.0, 8.1, 1.186, 90.0,82.5,2018-05-30 09:00:00,9.2,22
None, 1014.0, 9.2, 2.864, 82.5,77.1,2018-05-30 10:00:00,9.84,22
None, 1013.0, 9.8, 3.268, 77.1,69.29,2018-05-30 11:00:00,10.9,22
None, 1013.0, 10.9, 3.456, 69.3,65.65,2018-05-30 12:00:00,11.43,22
None, 1012.0, 11.4, 4.098, 65.7,63.16,2018-05-30 13:00:00,11.74,22
None, 1012.0, 11.7, 4.998, 63.2,58.53,2018-05-30 14:00:00,12.32,22
None, 1011.0, 12.3, 5.189, 58.5,58.05,2018-05-30 15:00:00,13.21,22
None, 1011.0, 13.2, 5.09, 58.1,55.1,2018-05-30 16:00:00,13.92,22
None, 1010.0, 13.9, 5.088, 55.1,55.46,2018-05-30 17:00:00,13.99,22
None, 1009.0, 14.0, 4.822, 55.5,55.78,2018-05-30 18:00:00,14.15,22
None, 1009.0, 14.2, 4.047, 55.8,55.42,2018-05-30 19:00:00,14.22,22
None, 1009.0, 14.2, 2.645, 55.4,59.15,2018-05-30 20:00:00,13.57,22
None, 1009.0, 13.6, 2.255, 59.2,60.09,2018-05-30 21:00:00,13.13,22
None, 1009.0, 13.1, 0.8, 60.1,70.4,2018-05-30 22:00:00,11.47,22
None, 1010.0, 11.5, 0.777, 70.4,82.8,2018-05-30 23:00:00,9.25,22
None, 1010.0, 9.3, 0.595, 82.8,89.1,2018-05-31 00:00:00,8.15,22
None, 1010.0, 8.1, 0.523998, 89.1,92.4,2018-05-31 01:00:00,7.46,22
None, 1010.0, 7.5, 0.809, 92.4,92.1,2018-05-31 02:00:00,7.34,22
None, 1010.0, 7.3, 0.423, 92.1,92.6,2018-05-31 03:00:00,7.46,22
None, 1010.0, 7.5, 0.5, 92.6,94.2,2018-05-31 04:00:00,7.28,22
None, 1010.0, 7.3, 0.181998, 94.2,95.3,2018-05-31 05:00:00,7.08,22
None, 1010.0, 7.1, 0.405, 95.3,94.4,2018-05-31 06:00:00,7.46,22
None, 1010.0, 7.5, 1.537, 94.4,88.4,2018-05-31 07:00:00,8.14,22
None, 1009.0, 8.1, 1.433, 88.4,84.9,2018-05-31 08:00:00,8.46,22
None, 1009.0, 8.5, 0.938, 84.9,80.3,2018-05-31 09:00:00,9.53,22
None, 1009.0, 9.5, 1.113, 80.3,72.8,2018-05-31 10:00:00,11.12,22
None, 1008.0, 11.1, 2.326, 72.8,68.71,2018-05-31 11:00:00,11.94,22
None, 1007.0, 11.9, 2.81, 68.7,59.84,2018-05-31 12:00:00,12.88,22
None, 1007.0, 12.9, 2.454, 59.8,53.57,2018-05-31 13:00:00,14.32,22
None, 1006.0, 14.3, 2.665, 53.6,56.09,2018-05-31 14:00:00,14.38,22
None, 1006.0, 14.4, 1.903, 56.1,44.81,2018-05-31 15:00:00,16.23,22
None, 1006.0, 16.2, 3.374, 44.8,39.14,2018-05-31 16:00:00,16.91,22
None, 1005.0, 16.9, 2.899, 39.1,44.2,2018-05-31 17:00:00,16.17,22
