wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
12.8, None, 210.0, 233.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,2020-10-14 00:00:00,42
11.8, None, 218.0, 227.0, 0.0, 0.0, 0.0, 0.0, 13.3, 0.0,2020-10-14 01:00:00,42
10.1, None, 233.0, 226.0, 0.0, 0.0, 0.0, 0.0, 12.8, 0.0,2020-10-14 02:00:00,42
14.7, None, 227.0, 243.0, 0.0, 0.0, 0.0, 0.0, 11.8, 0.0,2020-10-14 03:00:00,42
15.6, None, 226.0, 265.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,2020-10-14 04:00:00,42
17.8, None, 243.0, 282.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,2020-10-14 05:00:00,42
14.9, None, 265.0, 278.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2020-10-14 06:00:00,42
15.8, None, 282.0, 281.0, 0.0, 0.0, 0.0, 0.0, 17.8, 0.0,2020-10-14 07:00:00,42
14.5, None, 278.0, 284.0, 0.0, 0.0, 0.0, 0.0, 14.9, 0.0,2020-10-14 08:00:00,42
10.8, None, 281.0, 284.0, 0.0, 0.0, 0.0, 0.0, 15.8, 0.0,2020-10-14 09:00:00,42
15.7, None, 284.0, 282.0, 0.0, 0.0, 0.0, 0.0, 14.5, 0.0,2020-10-14 10:00:00,42
13.6, None, 284.0, 286.0, 0.0, 0.0, 0.0, 0.0, 10.8, 0.0,2020-10-14 11:00:00,42
16.4, None, 282.0, 277.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.0,2020-10-14 12:00:00,42
21.7, None, 286.0, 284.0, 0.0, 0.0, 0.0, 0.0, 13.6, 0.0,2020-10-14 13:00:00,42
21.7, None, 277.0, 285.0, 0.0, 0.0, 0.0, 0.0, 16.4, 0.0,2020-10-14 14:00:00,42
22.4, None, 284.0, 278.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,2020-10-14 15:00:00,42
21.3, None, 285.0, 273.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,2020-10-14 16:00:00,42
21.8, None, 278.0, 275.0, 0.0, 0.0, 0.0, 0.0, 22.4, 0.0,2020-10-14 17:00:00,42
28.2, None, 273.0, 284.0, 0.0, 0.0, 0.0, 0.0, 21.3, 0.0,2020-10-14 18:00:00,42
20.5, None, 275.0, 299.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,2020-10-14 19:00:00,42
20.1, None, 284.0, 277.0, 0.0, 0.0, 0.0, 0.0, 28.2, 0.0,2020-10-14 20:00:00,42
25.7, None, 299.0, 277.0, 0.0, 0.0, 0.0, 0.0, 20.5, 0.0,2020-10-14 21:00:00,42
28.8, None, 277.0, 283.0, 0.0, 0.0, 0.0, 0.0, 20.1, 0.0,2020-10-14 22:00:00,42
24.4, None, 277.0, 276.0, 0.0, 0.0, 0.0, 0.0, 25.7, 0.0,2020-10-14 23:00:00,42
25.5, None, 283.0, 280.0, 0.0, 0.0, 0.0, 0.0, 28.8, 0.0,2020-10-15 00:00:00,42
29.0, None, 276.0, 279.0, 0.0, 0.0, 0.0, 0.0, 24.4, 0.0,2020-10-15 01:00:00,42
27.2, None, 280.0, 280.0, 0.0, 0.0, 0.0, 0.0, 25.5, 0.0,2020-10-15 02:00:00,42
25.3, None, 279.0, 284.0, 0.0, 0.0, 0.0, 0.0, 29.0, 0.0,2020-10-15 03:00:00,42
28.7, None, 280.0, 290.0, 0.0, 0.0, 0.0, 0.0, 27.2, 0.0,2020-10-15 04:00:00,42
30.0, None, 284.0, 283.0, 0.0, 0.0, 0.0, 0.0, 25.3, 0.0,2020-10-15 05:00:00,42
25.0, None, 290.0, 292.0, 0.0, 0.0, 0.0, 0.0, 28.7, 0.0,2020-10-15 06:00:00,42
21.8, None, 283.0, 296.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0,2020-10-15 07:00:00,42
17.1, None, 292.0, 270.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0,2020-10-15 08:00:00,42
14.0, None, 296.0, 269.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,2020-10-15 09:00:00,42
18.5, None, 270.0, 262.0, 0.0, 0.0, 0.0, 0.0, 17.1, 0.0,2020-10-15 10:00:00,42
20.4, None, 269.0, 300.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0,2020-10-15 11:00:00,42
15.4, None, 262.0, 279.0, 0.0, 0.0, 0.0, 0.0, 18.5, 0.0,2020-10-15 12:00:00,42
18.8, None, 300.0, 276.0, 0.0, 0.0, 0.0, 0.0, 20.4, 0.0,2020-10-15 13:00:00,42
31.8, None, 279.0, 266.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,2020-10-15 14:00:00,42
36.8, None, 276.0, 262.0, 0.0, 0.0, 0.0, 0.0, 18.8, 0.0,2020-10-15 15:00:00,42
38.3, None, 266.0, 263.0, 0.0, 0.0, 0.0, 0.0, 31.8, 0.0,2020-10-15 16:00:00,42
33.4, None, 262.0, 258.0, 0.0, 0.0, 0.0, 0.0, 36.8, 0.0,2020-10-15 17:00:00,42
32.3, None, 263.0, 256.0, 0.0, 0.0, 0.0, 0.0, 38.3, 0.0,2020-10-15 18:00:00,42
27.6, None, 258.0, 262.0, 0.0, 0.0, 0.0, 0.0, 33.4, 0.0,2020-10-15 19:00:00,42
17.0, None, 256.0, 250.0, 0.0, 0.0, 0.0, 0.0, 32.3, 0.0,2020-10-15 20:00:00,42
27.5, None, 262.0, 241.0, 0.0, 0.0, 0.0, 0.0, 27.6, 0.0,2020-10-15 21:00:00,42
19.2, None, 250.0, 226.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0,2020-10-15 22:00:00,42
26.4, None, 241.0, 231.0, 0.0, 0.0, 0.0, 0.0, 27.5, 0.0,2020-10-15 23:00:00,42
21.4, None, 226.0, 228.0, 0.0, 0.0, 0.0, 0.0, 19.2, 0.0,2020-10-16 00:00:00,42
25.8, None, 231.0, 231.0, 0.0, 0.0, 0.0, 0.0, 26.4, 0.0,2020-10-16 01:00:00,42
25.1, None, 228.0, 230.0, 0.0, 0.0, 0.0, 0.0, 21.4, 0.0,2020-10-16 02:00:00,42
23.4, None, 231.0, 212.0, 0.0, 0.0, 0.0, 0.0, 25.8, 0.0,2020-10-16 03:00:00,42
28.3, None, 230.0, 177.0, 0.0, 0.0, 0.0, 0.0, 25.1, 0.0,2020-10-16 04:00:00,42
25.7, None, 212.0, 184.0, 0.0, 0.0, 0.0, 0.0, 23.4, 0.0,2020-10-16 05:00:00,42
21.6, None, 177.0, 180.0, 0.0, 0.0, 0.0, 0.0, 28.3, 0.0,2020-10-16 06:00:00,42
17.6, None, 184.0, 180.0, 0.0, 0.0, 0.0, 0.0, 25.7, 0.0,2020-10-16 07:00:00,42
17.5, None, 180.0, 170.0, 0.0, 0.0, 0.0, 0.0, 21.6, 0.0,2020-10-16 08:00:00,42
17.7, None, 180.0, 173.0, 0.0, 0.0, 0.0, 0.0, 17.6, 0.0,2020-10-16 09:00:00,42
15.3, None, 170.0, 159.0, 0.0, 0.0, 0.0, 0.0, 17.5, 0.0,2020-10-16 10:00:00,42
12.3, None, 173.0, 177.0, 0.0, 0.0, 0.0, 0.0, 17.7, 0.0,2020-10-16 11:00:00,42
15.8, None, 159.0, 99.0, 0.0, 0.0, 0.0, 0.0, 15.3, 0.0,2020-10-16 12:00:00,42
15.2, None, 177.0, 98.0, 0.0, 0.0, 0.0, 0.0, 12.3, 0.0,2020-10-16 13:00:00,42
11.0, None, 99.0, 96.0, 0.0, 0.0, 0.0, 0.0, 15.8, 0.0,2020-10-16 14:00:00,42
9.8, None, 98.0, 89.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0,2020-10-16 15:00:00,42
15.7, None, 96.0, 101.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0,2020-10-16 16:00:00,42
14.7, None, 89.0, 113.0, 0.0, 0.0, 0.0, 0.0, 9.8, 0.0,2020-10-16 17:00:00,42
14.0, None, 101.0, 122.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.0,2020-10-16 18:00:00,42
12.6, None, 113.0, 122.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,2020-10-16 19:00:00,42
9.7, None, 122.0, 113.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0,2020-10-16 20:00:00,42
13.0, None, 122.0, 111.0, 0.0, 0.0, 0.0, 0.0, 12.6, 0.0,2020-10-16 21:00:00,42
13.2, None, 113.0, 113.0, 0.0, 0.0, 0.0, 0.0, 9.7, 0.0,2020-10-16 22:00:00,42
15.1, None, 111.0, 114.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0,2020-10-16 23:00:00,42
12.4, None, 113.0, 124.0, 0.0, 0.0, 0.0, 0.0, 13.2, 0.0,2020-10-17 00:00:00,42
17.0, None, 114.0, 122.0, 0.0, 0.0, 0.0, 0.0, 15.1, 0.0,2020-10-17 01:00:00,42
16.5, None, 124.0, 121.0, 0.0, 0.0, 0.0, 0.0, 12.4, 0.0,2020-10-17 02:00:00,42
16.0, None, 122.0, 119.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0,2020-10-17 03:00:00,42
17.0, None, 121.0, 112.0, 0.0, 0.0, 0.0, 0.0, 16.5, 0.0,2020-10-17 04:00:00,42
14.8, None, 119.0, 122.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0,2020-10-17 05:00:00,42
14.2, None, 112.0, 124.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0,2020-10-17 06:00:00,42
11.1, None, 122.0, 121.0, 0.0, 0.0, 0.0, 0.0, 14.8, 0.0,2020-10-17 07:00:00,42
8.9, None, 124.0, 106.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,2020-10-17 08:00:00,42
8.5, None, 121.0, 106.0, 0.0, 0.0, 0.0, 0.0, 11.1, 0.0,2020-10-17 09:00:00,42
7.9, None, 106.0, 84.0, 0.0, 0.0, 0.0, 0.0, 8.9, 0.0,2020-10-17 10:00:00,42
8.1, None, 106.0, 88.0, 0.0, 0.0, 0.0, 0.0, 8.5, 0.0,2020-10-17 11:00:00,42
6.2, None, 84.0, 113.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0,2020-10-17 12:00:00,42
6.5, None, 88.0, 149.0, 0.0, 0.0, 0.0, 0.0, 8.1, 0.0,2020-10-17 13:00:00,42
4.1, None, 113.0, 149.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0,2020-10-17 14:00:00,42
6.9, None, 149.0, 140.0, 0.0, 0.0, 0.0, 0.0, 6.5, 0.0,2020-10-17 15:00:00,42
1.6, None, 149.0, 182.0, 0.0, 0.0, 0.0, 0.0, 4.1, 0.0,2020-10-17 16:00:00,42
2.7, None, 140.0, 79.0, 0.0, 0.0, 0.0, 0.0, 6.9, 0.0,2020-10-17 17:00:00,42
8.4, None, 182.0, 296.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0,2020-10-17 18:00:00,42
