wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
328.0, 100.0, 4.2, 0.2, 2.8, 4.7, 2.8, 2.5, 341.0, 0.6, 38.8, 100.0,2020-10-14 00:00:00, None,42
350.0, 100.0, 3.5, 0.0, 2.9, 3.4, 2.9, 2.6, 335.0, 0.0, 38.8, 100.0,2020-10-14 01:00:00, None,42
344.0, 100.0, 4.7, 0.0, 2.5, 6.2, 2.5, 2.3, 328.0, 0.2, 39.0, 100.0,2020-10-14 02:00:00, None,42
322.0, 100.0, 3.4, 0.0, 2.6, 4.5, 2.6, 2.3, 350.0, 0.0, 39.0, 100.0,2020-10-14 03:00:00, None,42
349.0, 100.0, 6.2, 0.0, 2.3, 5.1, 2.3, 2.1, 344.0, 0.0, 39.0, 100.0,2020-10-14 04:00:00, None,42
329.0, 100.0, 4.5, 0.0, 2.3, 5.0, 2.3, 1.0, 322.0, 0.0, 39.0, 100.0,2020-10-14 05:00:00, None,42
326.0, 100.0, 5.1, 0.0, 2.1, 5.6, 2.1, 0.9, 349.0, 0.0, 39.0, 100.0,2020-10-14 06:00:00, None,42
333.0, 100.0, 5.0, 0.0, 1.0, 4.0, 1.0, 2.8, 329.0, 0.0, 38.8, 100.0,2020-10-14 07:00:00, None,42
85.0, 100.0, 5.6, 0.0, 0.9, 2.2, 0.9, 6.2, 326.0, 0.0, 37.8, 78.0,2020-10-14 08:00:00, None,42
225.0, 100.0, 4.0, 0.0, 2.8, 3.6, 2.8, 6.4, 333.0, 0.0, 36.4, 86.0,2020-10-14 09:00:00, None,42
59.0, 78.0, 2.2, 0.0, 2.7, 3.0, 6.2, 7.0, 85.0, 0.0, 34.6, 79.0,2020-10-14 10:00:00, None,42
168.0, 86.0, 3.6, 0.0, 4.2, 3.8, 6.4, 6.9, 225.0, 0.0, 33.4, 75.0,2020-10-14 11:00:00, None,42
247.0, 79.0, 3.0, 0.0, 3.6, 3.1, 7.0, 6.8, 59.0, 0.0, 33.2, 86.0,2020-10-14 12:00:00, None,42
261.0, 75.0, 3.8, 0.0, 2.8, 5.6, 6.9, 7.5, 168.0, 0.0, 31.4, 74.0,2020-10-14 13:00:00, None,42
224.0, 86.0, 3.1, 0.0, 4.6, 4.8, 6.8, 6.3, 247.0, 0.0, 29.8, 86.0,2020-10-14 14:00:00, None,42
297.0, 74.0, 5.6, 0.0, 3.2, 2.0, 7.5, 4.7, 261.0, 0.0, 27.2, 94.0,2020-10-14 15:00:00, None,42
332.0, 86.0, 4.8, 0.0, 4.1, 4.7, 6.3, 3.8, 224.0, 0.0, 23.4, 96.0,2020-10-14 16:00:00, None,42
338.0, 94.0, 2.0, 0.0, 3.8, 4.5, 4.7, 2.3, 297.0, 0.0, 19.2, 98.0,2020-10-14 17:00:00, None,42
