AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
3.5, 1.8, 545.5,2022-06-11 00:00:00, 2.5, 9.2,24
None, None, 545.5,2022-06-11 00:07:00, None, None,24
3.3, None, 545.5,2022-06-11 00:15:00, None, None,24
3.2, None, 544.4,2022-06-11 00:30:00, None, None,24
3.1, None, 544.4,2022-06-11 00:45:00, None, None,24
3.3, None, 544.4,2022-06-11 01:00:00, None, None,24
3.3, None, 543.4,2022-06-11 01:15:00, None, None,24
3.3, None, 543.4,2022-06-11 01:30:00, None, None,24
3.6, None, 543.4,2022-06-11 01:45:00, None, None,24
3.4, None, 542.3,2022-06-11 02:00:00, None, None,24
3.0, None, 542.3,2022-06-11 02:15:00, None, None,24
3.4, None, 542.3,2022-06-11 02:30:00, None, None,24
3.2, None, 542.3,2022-06-11 02:45:00, None, None,24
3.4, None, 541.3,2022-06-11 03:00:00, None, None,24
3.3, None, 541.3,2022-06-11 03:15:00, None, None,24
3.5, None, 541.3,2022-06-11 03:30:00, None, None,24
3.2, None, 540.3,2022-06-11 03:45:00, None, None,24
3.1, None, 540.3,2022-06-11 04:00:00, None, None,24
3.0, None, 540.3,2022-06-11 04:15:00, None, None,24
2.7, None, 540.3,2022-06-11 04:30:00, None, None,24
3.2, None, 540.3,2022-06-11 04:45:00, None, None,24
3.4, None, 540.3,2022-06-11 05:00:00, None, None,24
3.6, None, 540.3,2022-06-11 05:15:00, None, None,24
5.4, None, 540.3,2022-06-11 05:30:00, None, None,24
5.6, None, 540.3,2022-06-11 05:45:00, None, None,24
6.1, None, 540.3,2022-06-11 06:00:00, None, None,24
6.2, None, 540.3,2022-06-11 06:15:00, None, None,24
6.7, None, 540.3,2022-06-11 06:30:00, None, None,24
6.7, None, 540.3,2022-06-11 06:45:00, None, None,24
6.1, None, 540.3,2022-06-11 07:00:00, None, None,24
6.0, None, 540.3,2022-06-11 07:15:00, None, None,24
6.2, None, 540.3,2022-06-11 07:30:00, None, None,24
5.5, None, 540.3,2022-06-11 07:45:00, None, None,24
5.4, None, 540.3,2022-06-11 08:00:00, None, None,24
4.1, None, 540.3,2022-06-11 08:15:00, None, None,24
4.6, None, 540.3,2022-06-11 08:30:00, None, None,24
4.0, None, 540.3,2022-06-11 08:45:00, None, None,24
4.6, None, 540.3,2022-06-11 09:00:00, None, None,24
6.1, None, 540.3,2022-06-11 09:15:00, None, None,24
6.9, None, 540.3,2022-06-11 09:30:00, None, None,24
5.6, None, 540.3,2022-06-11 09:45:00, None, None,24
5.8, None, 540.3,2022-06-11 10:00:00, None, None,24
5.9, None, 540.3,2022-06-11 10:15:00, None, None,24
5.1, None, 540.3,2022-06-11 10:30:00, None, None,24
4.9, None, 540.3,2022-06-11 10:45:00, None, None,24
4.3, None, 540.3,2022-06-11 11:00:00, None, None,24
6.3, None, 539.2,2022-06-11 11:15:00, None, None,24
6.9, None, 539.2,2022-06-11 11:30:00, None, None,24
7.8, None, 538.2,2022-06-11 11:45:00, None, None,24
7.5, None, 538.2,2022-06-11 12:00:00, None, None,24
7.6, None, 538.2,2022-06-11 12:15:00, None, None,24
7.1, None, 537.1,2022-06-11 12:30:00, None, None,24
7.8, None, 536.1,2022-06-11 12:45:00, None, None,24
9.0, None, 536.1,2022-06-11 13:00:00, None, None,24
9.1, None, 535.0,2022-06-11 13:15:00, None, None,24
6.6, None, 535.0,2022-06-11 13:30:00, None, None,24
8.5, None, 534.0,2022-06-11 13:45:00, None, None,24
8.5, None, 534.0,2022-06-11 14:00:00, None, None,24
8.9, None, 532.9,2022-06-11 14:15:00, None, None,24
9.2, None, 531.9,2022-06-11 14:30:00, None, None,24
8.7, None, 531.9,2022-06-11 14:45:00, None, None,24
7.9, None, 530.8,2022-06-11 15:00:00, None, None,24
8.1, None, 530.8,2022-06-11 15:15:00, None, None,24
8.7, None, 529.8,2022-06-11 15:30:00, None, None,24
8.5, None, 528.7,2022-06-11 15:45:00, None, None,24
8.9, None, 528.7,2022-06-11 16:00:00, None, None,24
8.1, None, 527.7,2022-06-11 16:15:00, None, None,24
7.6, None, 526.6,2022-06-11 16:30:00, None, None,24
7.3, None, 526.6,2022-06-11 16:45:00, None, None,24
7.3, None, 525.6,2022-06-11 17:00:00, None, None,24
7.5, None, 525.6,2022-06-11 17:15:00, None, None,24
7.6, None, 524.5,2022-06-11 17:30:00, None, None,24
6.9, None, 524.5,2022-06-11 17:45:00, None, None,24
6.6, None, 524.5,2022-06-11 18:00:00, None, None,24
5.7, None, 523.5,2022-06-11 18:15:00, None, None,24
4.9, None, 522.5,2022-06-11 18:30:00, None, None,24
4.8, None, 522.5,2022-06-11 18:45:00, None, None,24
4.4, None, 521.4,2022-06-11 19:00:00, None, None,24
4.1, None, 521.4,2022-06-11 19:15:00, None, None,24
3.8, None, 520.4,2022-06-11 19:30:00, None, None,24
3.5, None, 520.4,2022-06-11 19:45:00, None, None,24
3.6, None, 519.3,2022-06-11 20:00:00, None, None,24
3.3, None, 518.3,2022-06-11 20:15:00, None, None,24
3.4, None, 518.3,2022-06-11 20:30:00, None, None,24
3.4, None, 517.2,2022-06-11 20:45:00, None, None,24
3.3, None, 517.2,2022-06-11 21:00:00, None, None,24
3.3, None, 516.2,2022-06-11 21:15:00, None, None,24
3.1, None, 516.2,2022-06-11 21:30:00, None, None,24
3.1, None, 516.2,2022-06-11 21:45:00, None, None,24
2.8, None, 515.1,2022-06-11 22:00:00, None, None,24
3.3, None, 515.1,2022-06-11 22:15:00, None, None,24
3.1, None, 515.1,2022-06-11 22:30:00, None, None,24
2.6, None, 514.1,2022-06-11 22:45:00, None, None,24
2.9, None, 514.1,2022-06-11 23:00:00, None, None,24
2.9, None, 514.1,2022-06-11 23:15:00, None, None,24
2.5, None, 513.0,2022-06-11 23:30:00, None, None,24
2.6, None, 513.0,2022-06-11 23:45:00, None, None,24
2.5, 0.1, 512.0,2022-06-12 00:00:00, 0.9, 12.1,24
2.4, None, 512.0,2022-06-12 00:15:00, None, None,24
2.4, None, 512.0,2022-06-12 00:30:00, None, None,24
2.5, None, 512.0,2022-06-12 00:45:00, None, None,24
2.2, None, 512.0,2022-06-12 01:00:00, None, None,24
1.2, None, 510.9,2022-06-12 01:15:00, None, None,24
