pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,11.01, None, None, None, None, None, None, None, None, None, None,2018-07-02 09:00:00, None, None,27
None,11.44, None, None, None, None, None, None, None, None, None, None,2018-07-02 10:00:00, None, None,27
None,11.42, None, None, None, None, None, None, None, None, None, None,2018-07-02 11:00:00, None, None,27
None,12.34, None, None, None, None, None, None, None, None, None, None,2018-07-02 12:00:00, None, None,27
None,12.38, None, None, None, None, None, None, None, None, None, None,2018-07-02 13:00:00, None, None,27
None,12.33, None, None, None, None, None, None, None, None, None, None,2018-07-02 14:00:00, None, None,27
None,11.33, None, None, None, None, None, None, None, None, None, None,2018-07-02 15:00:00, None, None,27
None,11.28, None, None, None, None, None, None, None, None, None, None,2018-07-02 16:00:00, None, None,27
None,11.03, None, None, None, None, None, None, None, None, None, None,2018-07-02 20:00:00, None, None,27
None,10.5, None, None, None, None, None, None, None, None, None, None,2018-07-02 21:00:00, None, None,27
None,9.59, None, None, None, None, None, None, None, None, None, None,2018-07-02 22:00:00, None, None,27
None,8.9, None, None, None, None, None, None, None, None, None, None,2018-07-02 23:00:00, None, None,27
None,8.61, None, None, None, None, None, None, None, None, None, None,2018-07-03 00:00:00, None, None,27
None,8.12, None, None, None, None, None, None, None, None, None, None,2018-07-03 01:00:00, None, None,27
None,8.3, None, None, None, None, None, None, None, None, None, None,2018-07-03 02:00:00, None, None,27
None,8.3, None, None, None, None, None, None, None, None, None, None,2018-07-03 03:00:00, None, None,27
None,7.93, None, None, None, None, None, None, None, None, None, None,2018-07-03 04:00:00, None, None,27
None,7.99, None, None, None, None, None, None, None, None, None, None,2018-07-03 05:00:00, None, None,27
None,7.73, None, None, None, None, None, None, None, None, None, None,2018-07-03 06:00:00, None, None,27
None,8.32, None, None, None, None, None, None, None, None, None, None,2018-07-03 07:00:00, None, None,27
None,9.46, None, None, None, None, None, None, None, None, None, None,2018-07-03 08:00:00, None, None,27
None,10.43, None, None, None, None, None, None, None, None, None, None,2018-07-03 09:00:00, None, None,27
None,11.85, None, None, None, None, None, None, None, None, None, None,2018-07-03 10:00:00, None, None,27
None,14.46, None, None, None, None, None, None, None, None, None, None,2018-07-03 11:00:00, None, None,27
None,14.93, None, None, None, None, None, None, None, None, None, None,2018-07-03 12:00:00, None, None,27
None,15.27, None, None, None, None, None, None, None, None, None, None,2018-07-03 13:00:00, None, None,27
None,17.5, None, None, None, None, None, None, None, None, None, None,2018-07-03 14:00:00, None, None,27
None,17.6, None, None, None, None, None, None, None, None, None, None,2018-07-03 15:00:00, None, None,27
None,16.34, None, None, None, None, None, None, None, None, None, None,2018-07-03 16:00:00, None, None,27
None,15.35, None, None, None, None, None, None, None, None, None, None,2018-07-03 17:00:00, None, None,27
None,14.93, None, None, None, None, None, None, None, None, None, None,2018-07-03 18:00:00, None, None,27
None,13.81, None, None, None, None, None, None, None, None, None, None,2018-07-03 19:00:00, None, None,27
None,13.53, None, None, None, None, None, None, None, None, None, None,2018-07-03 20:00:00, None, None,27
None,12.85, None, None, None, None, None, None, None, None, None, None,2018-07-03 21:00:00, None, None,27
None,11.46, None, None, None, None, None, None, None, None, None, None,2018-07-03 22:00:00, None, None,27
None,10.82, None, None, None, None, None, None, None, None, None, None,2018-07-03 23:00:00, None, None,27
None,10.07, None, None, None, None, None, None, None, None, None, None,2018-07-04 00:00:00, None, None,27
None,9.45, None, None, None, None, None, None, None, None, None, None,2018-07-04 01:00:00, None, None,27
None,8.83, None, None, None, None, None, None, None, None, None, None,2018-07-04 02:00:00, None, None,27
None,8.85, None, None, None, None, None, None, None, None, None, None,2018-07-04 03:00:00, None, None,27
None,8.99, None, None, None, None, None, None, None, None, None, None,2018-07-04 04:00:00, None, None,27
None,9.35, None, None, None, None, None, None, None, None, None, None,2018-07-04 05:00:00, None, None,27
None,9.95, None, None, None, None, None, None, None, None, None, None,2018-07-04 06:00:00, None, None,27
None,10.82, None, None, None, None, None, None, None, None, None, None,2018-07-04 07:00:00, None, None,27
None,10.92, None, None, None, None, None, None, None, None, None, None,2018-07-04 08:00:00, None, None,27
None,12.21, None, None, None, None, None, None, None, None, None, None,2018-07-04 09:00:00, None, None,27
None,13.5, None, None, None, None, None, None, None, None, None, None,2018-07-04 10:00:00, None, None,27
None,17.21, None, None, None, None, None, None, None, None, None, None,2018-07-04 11:00:00, None, None,27
None,21.1, None, None, None, None, None, None, None, None, None, None,2018-07-04 13:00:00, None, None,27
None,20.74, None, None, None, None, None, None, None, None, None, None,2018-07-04 15:00:00, None, None,27
None,20.86, None, None, None, None, None, None, None, None, None, None,2018-07-04 16:00:00, None, None,27
None,23.28, None, None, None, None, None, None, None, None, None, None,2018-07-04 17:00:00, None, None,27
None,23.03, None, None, None, None, None, None, None, None, None, None,2018-07-04 18:00:00, None, None,27
None,18.21, None, None, None, None, None, None, None, None, None, None,2018-07-04 20:00:00, None, None,27
None,16.17, None, None, None, None, None, None, None, None, None, None,2018-07-04 21:00:00, None, None,27
None,13.99, None, None, None, None, None, None, None, None, None, None,2018-07-04 22:00:00, None, None,27
