RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 3.174, 114.8, None, None, None, None, None, None, None, None, None, None, None,4.578, None, None, None, 51.05, None, None, None, None, None,2018-07-02 09:00:00, None,27
None, None, None, None, 2.196, 117.6, None, None, None, None, None, None, None, None, None, None, None,5.301, None, None, None, 54.16, None, None, None, None, None,2018-07-02 10:00:00, None,27
None, None, None, None, 3.684, 52.02, None, None, None, None, None, None, None, None, None, None, None,3.872, None, None, None, 65.03, None, None, None, None, None,2018-07-02 11:00:00, None,27
None, None, None, None, 2.614, 119.8, None, None, None, None, None, None, None, None, None, None, None,4.024, None, None, None, 38.68, None, None, None, None, None,2018-07-02 12:00:00, None,27
None, None, None, None, 3.924, 120.3, None, None, None, None, None, None, None, None, None, None, None,4.143, None, None, None, 48.92, None, None, None, None, None,2018-07-02 13:00:00, None,27
None, None, None, None, 2.45, 85.8, None, None, None, None, None, None, None, None, None, None, None,4.388, None, None, None, 61.6, None, None, None, None, None,2018-07-02 14:00:00, None,27
None, None, None, None, 1.56, 86.6, None, None, None, None, None, None, None, None, None, None, None,5.928, None, None, None, 64.76, None, None, None, None, None,2018-07-02 15:00:00, None,27
None, None, None, None, 1.352, 51.46, None, None, None, None, None, None, None, None, None, None, None,4.163, None, None, None, 63.88, None, None, None, None, None,2018-07-02 16:00:00, None,27
None, None, None, None, 0.785, 114.5, None, None, None, None, None, None, None, None, None, None, None,3.496, None, None, None, 41.88, None, None, None, None, None,2018-07-02 20:00:00, None,27
None, None, None, None, 0.59, 143.2, None, None, None, None, None, None, None, None, None, None, None,3.381, None, None, None, 27.87, None, None, None, None, None,2018-07-02 21:00:00, None,27
None, None, None, None, 0.767, 139.4, None, None, None, None, None, None, None, None, None, None, None,3.191, None, None, None, 37.83, None, None, None, None, None,2018-07-02 22:00:00, None,27
None, None, None, None, 0.654, 132.9, None, None, None, None, None, None, None, None, None, None, None,2.87, None, None, None, 35.05, None, None, None, None, None,2018-07-02 23:00:00, None,27
None, None, None, None, 0.295, 143.5, None, None, None, None, None, None, None, None, None, None, None,2.283, None, None, None, 23.61, None, None, None, None, None,2018-07-03 00:00:00, None,27
None, None, None, None, 0.697, 145.1, None, None, None, None, None, None, None, None, None, None, None,2.033, None, None, None, 20.54, None, None, None, None, None,2018-07-03 01:00:00, None,27
