ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
7.0,0.0,-20.0,7.0,2017-02-05,90.0,-14.0,6
3.0,0.0,-25.0,3.0,2017-02-06,95.0,-20.0,6
0.4,0.0,-25.0,0.4,2017-02-07,95.0,-15.5,6
5.2,0.0,-25.0,5.2,2017-02-08,94.0,-11.0,6
9.0,0.0,-19.0,9.0,2017-02-09,97.0,-1.0,6
1.2,0.0,-8.0,1.2,2017-02-10,102.0,-3.5,6
0.4,0.0,-10.0,0.4,2017-02-11,101.0,-7.0,6
