CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -12.87, 88.2, None, None, None, None, 21.03, None, 1.123, 274.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 00:00:00, None, None, 139.2,1
None, -13.34, 87.5, None, None, None, None, 46.6, None, 0.509, 143.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 01:00:00, None, None, 138.7,1
None, -13.15, 88.0, None, None, None, None, 35.43, None, 1.27, 174.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 02:00:00, None, None, 138.5,1
None, -13.11, 88.1, None, None, None, None, 46.94, None, 0.438, 192.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 03:00:00, None, None, 138.6,1
None, -12.95, 88.2, None, None, None, None, 48.71, None, 0.908, 195.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 04:00:00, None, None, 139.0,1
None, -12.95, 88.0, None, None, None, None, 58.96, None, 0.5, 170.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 05:00:00, None, None, 138.4,1
None, -13.26, 87.7, None, None, None, None, 39.01, None, 0.618, 115.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 06:00:00, None, None, 138.9,1
None, -13.32, 87.9, None, None, None, None, 14.38, None, 1.128, 116.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 07:00:00, None, None, 138.7,1
None, -13.23, 88.0, None, None, None, None, 30.61, None, 0.461, 115.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 08:00:00, None, None, 138.6,1
None, -11.89, 89.3, None, None, None, None, 26.2, None, 1.343, 95.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-01-01 09:00:00, None, None, 138.6,1
