wind_gust_speed,snw_dpth,snw_dpth_wtr_equiv,air_temp_1,MIN_TEMP,mean_sea_level,air_temperature,pcpn_amt_pst1hr,total_precipitation,relative_humidity,ONE_DAY_PRECIPITATION,dew_point,wind_direction,MAX_TEMP,tendency_amount,wind_speed
,,,,,,,,,82.24323674080411,,,200.91379804934022,,,6.890676993689041
38.83290589421252,,,,,101.95187927715997,4.790284609352723,,0.9857142857142858,72.72785678642715,,-0.052855004277159945,202.8359372767757,,0.006831871970345025,9.967048046763615
,,,,,,,,,77.75311876247505,,,135.0999251497006,,,5.022050541773595
38.83290589421252,,,,,101.95187927715997,4.790284609352723,,0.9857142857142858,72.72785678642715,,-0.052855004277159945,202.8359372767757,,0.006831871970345025,9.967048046763615
,,,,,,,,,77.75311876247505,,,135.0999251497006,,,5.022050541773595
,,,,,,,,,90.9386624478316,,,151.2359637867123,,,4.258379442413873
,44.464992575919545,,,-4.635714285714286,,,0.15703640694149162,,88.24466463414635,3.7142857142857144,,194.44886033681766,0.03571428571428592,,6.653393583042973
,,,,3.2321428571428577,,,-0.05164811535075198,,,1.9928571428571427,,,8.660714285714286,,
,,,,,,,,,77.30833867978329,,,144.69868299116052,,,6.5328557171371555
,34.63455183702681,52.07920439608587,-3.3983998466481675,,,,0.1329338441939223,,91.8847053280199,,,177.31137507215533,,,5.32166890087421
,,,,,,,,,90.12661624349977,,,168.04154442934293,,,3.2326686824029154
,,,,,,,,,90.9386624478316,,,151.2359637867123,,,4.258379442413873
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.2989777432712215,,,2.6011904761904763,,,0.09143374741200828,,80.96705695751353,2.0488095238095236,,210.91582014542345,8.251785714285713,,6.080892678927858
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,16.34730848861284,,,-7.035714285714286,,,0.19076733954451347,,,5.335714285714285,,,-0.985714285714286,,
,,,,,,,,,82.07999180211007,,,179.16531223267748,,,7.603305888223553
,,,,,,,,,73.86506506704677,,,186.18264966740577,,,8.847133486432266
,,,,,,,,,,,,,,,
,,,,-5.597222222222222,,,,,99.14677787282577,3.5999999999999996,,219.90588465925293,-0.23611111111111116,,8.308445608782435
,62.01930309394598,176.67773878837596,-4.279772561080427,,,,0.6227564945129948,,89.13097052452753,,,145.2023186844899,,,4.938167490320564
,,,,0.22857142857142854,,,,,,3.939285714285714,,,4.185714285714285,,
,,,,-0.21428571428571425,,,,,,1.4928571428571429,,,5.732142857142857,,
,,,,-4.635714285714286,,,,,88.24466463414635,3.7142857142857144,,194.44886033681766,0.03571428571428592,,6.653393583042973
,,,,,,,-0.05164811535075199,,,,,,,,
,,,,,,,,,84.62231104551688,,,168.5074259910997,,,8.182294117560227
,,,,,,,,,,,,,,,
,,,,,,,,,96.23226771500029,,,207.9712105479231,,,2.944932692704093
,5.970575611584451,,,,,,0.07726092528648568,,91.8847053280199,,,177.31137507215533,,,5.32166890087421
,3.3363695307921546,,,-7.045039682539682,,,,,89.94826181858033,2.9514423076923073,,185.87177070432693,-2.578125,,4.7675644872302305
,0.43783822107338116,,,,,,0.1527323071248807,,,,,,,,
,,,,,,,0.12560252166474506,,83.80378002748951,,,152.14622306230024,,,6.616088242471154
,2.4225724379554143,,,,,,0.3064984263400909,,,,,,,,
,11.515961936919652,,,,,,0.2824562322040988,,,,,,,,
