wind_gust_speed,snw_dpth,snw_dpth_wtr_equiv,air_temp_1,MIN_TEMP,mean_sea_level,air_temperature,pcpn_amt_pst1hr,total_precipitation,relative_humidity,ONE_DAY_PRECIPITATION,dew_point,wind_direction,MAX_TEMP,tendency_amount,wind_speed
,,,,,,,,,78.23494623655914,,,165.23445660522273,,,9.393590629800306
31.91610845295056,,,,,101.7069120687197,-2.2137519603649842,,0.7571428571428572,73.21491837753065,,-6.602114520958084,226.7177980106227,,-0.010519853150841176,8.021287781579698
,,,,,,,,,73.54669738863286,,,164.7303955453149,,,4.843695276497696
31.91610845295056,,,,,101.7069120687197,-2.2137519603649842,,0.7571428571428572,73.21491837753065,,-6.602114520958084,226.7177980106227,,-0.010519853150841176,8.021287781579698
,,285.86904761904765,-6.078614895697523,,,,423.4285714285714,,,,,,,,
,,,,,,,,,88.76041666666667,,,119.01488095238096,,,5.904166666666667
,,187.57142857142856,-6.305654761904762,-8.746428571428572,,,311.9821428571429,,79.25504992319509,1.642857142857143,,195.53180683563747,-2.8071428571428574,,7.968974654377879
,,,,-3.964285714285714,,,,,,2.007142857142857,,,2.375,,
,,,,-6.1000000000000005,,,,,74.35714285714285,4.45,,172.01785714285714,1.7464285714285714,,5.221875
,102.83116515837105,237.35009781884781,-1.9344048516842633,,,,337.61178196803195,,77.70342741935484,,,188.95891897081412,,,4.940440668202765
,,,,,,,,,82.73728878648234,,,140.90587557603686,,,3.8359120583717354
,,,,,,,,,88.76041666666667,,,119.01488095238096,,,5.904166666666667
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,-3.217857142857143,,,,,75.44621735791091,1.2342857142857144,,5.798794934640523,2.571428571428571,,6.275521313364055
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,187.57943722943722,-8.110459956709956,-12.153571428571428,,,355.9530573593073,,,2.464285714285714,,,-3.5107142857142857,,
,,,,,,,,,79.65628840245776,,,153.21923003072197,,,6.638301651305684
,,,,,,,,,,,,,,,
,,,,-6.535714285714286,,,,,,1.9702380952380953,,,0.5625,,
,,,,-9.696428571428571,,,,,,3.2,,,-3.875,,
,144.32775836247606,463.85275745840505,-8.259147303499713,,,,793.4364242685025,,84.74399001536099,,,157.54757104454686,,,4.388825844854071
,,,,-6.660714285714286,,,,,,1.489285714285714,,,-0.11071428571428599,,
,,,,-7.678571428571428,,,,,,1.6357142857142857,,,-0.5892857142857144,,
,,,,,,,,,69.0664118192187,,,153.73073495865412,,,6.286490412033077
,,,,-8.75,,,,,,1.975,,,0.6607142857142856,,
,,,,,,,,,79.4348886328725,,,195.85160330261138,,,6.652049731182795
,,,,,,,,,,,,,,,
,,,,,,,,,84.20238095238095,,,195.82291666666666,,,2.6979166666666665
,,,,,,,,,77.70342741935484,,,188.95891897081412,,,4.940440668202765
,,,,-12.450814536340852,,,,,79.23676330809693,3.0596491228070173,,190.66449472918862,-5.784356725146199,,4.756987354993821
,,,,,,,,,,,,,,,
,,,,,,,,,82.76643625192013,,,166.4212653609831,,,5.238621351766514
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
