CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-3.446, 68.02, None, None, None, 8.58, None, 264.5, 16.98, None, None, None, None, None,2018-10-15 01:00:00,42
-3.503, 70.97, None, None, None, 6.606, None, 250.4, 13.98, None, None, None, None, None,2018-10-15 02:00:00,42
-3.092, 70.37, None, None, None, 9.71, None, 257.3, 17.72, None, None, None, None, None,2018-10-15 03:00:00,42
-2.959, 71.17, None, None, None, 10.62, None, 244.7, 20.37, None, None, None, None, None,2018-10-15 04:00:00,42
-2.213, 65.87, None, None, None, 10.83, None, 251.3, 18.75, None, None, None, None, None,2018-10-15 05:00:00,42
-1.685, 69.4, None, None, None, 11.39, None, 253.7, 20.0, None, None, None, None, None,2018-10-15 06:00:00,42
-1.356, 71.88, None, None, None, 13.12, None, 256.4, 20.71, None, None, None, None, None,2018-10-15 07:00:00,42
-1.758, 74.38, None, None, None, 13.58, None, 251.3, 18.08, None, None, None, None, None,2018-10-15 08:00:00,42
-0.887, 72.26, None, None, None, 12.42, None, 257.8, 24.39, None, None, None, None, None,2018-10-15 09:00:00,42
-0.138, 69.79, None, None, None, 15.31, None, 260.1, 24.26, None, None, None, None, None,2018-10-15 10:00:00,42
0.371, 65.97, None, None, None, 13.62, None, 251.3, 21.83, None, None, None, None, None,2018-10-15 11:00:00,42
0.565, 61.73, None, None, None, 13.73, None, 250.9, 18.43, None, None, None, None, None,2018-10-15 12:00:00,42
1.662, 42.03, None, None, None, 21.52, None, 266.2, 15.9, None, None, None, None, None,2018-10-15 13:00:00,42
1.427, 46.87, None, None, None, 18.92, None, 258.0, 16.0, None, None, None, None, None,2018-10-15 14:00:00,42
1.527, 49.93, None, None, None, 15.48, None, 247.0, 14.74, None, None, None, None, None,2018-10-15 15:00:00,42
1.741, 47.59, None, None, None, 13.44, None, 246.6, 16.53, None, None, None, None, None,2018-10-15 16:00:00,42
2.243, 44.26, None, None, None, 15.46, None, 249.9, 16.41, None, None, None, None, None,2018-10-15 17:00:00,42
1.964, 45.91, None, None, None, 14.03, None, 252.7, 15.66, None, None, None, None, None,2018-10-15 18:00:00,42
1.296, 40.11, None, None, None, 12.02, None, 253.0, 19.51, None, None, None, None, None,2018-10-15 19:00:00,42
0.999, 43.38, None, None, None, 16.28, None, 262.2, 24.37, None, None, None, None, None,2018-10-15 20:00:00,42
1.006, 42.12, None, None, None, 10.82, None, 257.8, 29.42, None, None, None, None, None,2018-10-15 21:00:00,42
