RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
92.1, None, None, None, 1.074, 138.3, None, None,7.0,984.0, None, None, None, None, None, None, None, None,8.68, None, None, None, None, 17.51, None, None, None, None, None, None,2018-09-24 00:00:00, None,39
92.8, None, None, None, 1.179, 144.8, None, None,7.0,984.0, None, None, None, None, None, None, None, None,8.53, None, None, None, None, 4.086, None, None, None, None, None, None,2018-09-24 01:00:00, None,39
92.9, None, None, None, 1.124, 144.3, None, None,8.0,984.0, None, None, None, None, None, None, None, None,8.98, None, None, None, None, 4.933, None, None, None, None, None, None,2018-09-24 02:00:00, None,39
93.1, None, None, None, 0.656, 134.5, None, None,8.0,985.0, None, None, None, None, None, None, None, None,9.3, None, None, None, None, 16.09, None, None, None, None, None, None,2018-09-24 03:00:00, None,39
93.2, None, None, None, 0.484, 130.4, None, None,8.0,985.0, None, None, None, None, None, None, None, None,9.32, None, None, None, None, 10.66, None, None, None, None, None, None,2018-09-24 04:00:00, None,39
93.4, None, None, None, 0.354, 143.3, None, None,8.0,985.0, None, None, None, None, None, None, None, None,9.37, None, None, None, None, 3.381, None, None, None, None, None, None,2018-09-24 05:00:00, None,39
93.4, None, None, None, 0.712, 139.9, None, None,8.0,985.0, None, None, None, None, None, None, None, None,9.43, None, None, None, None, 50.76, None, None, None, None, None, None,2018-09-24 06:00:00, None,39
93.5, None, None, None, 0.558, 148.8, None, None,8.0,986.0, None, None, None, None, None, None, None, None,9.41, None, None, None, None, 16.2, None, None, None, None, None, None,2018-09-24 07:00:00, None,39
93.4, None, None, None, 0.3, 147.3, None, None,8.0,986.0, None, None, None, None, None, None, None, None,9.25, None, None, None, None, 42.18, None, None, None, None, None, None,2018-09-24 08:00:00, None,39
93.2, None, None, None, 0.696, 129.9, None, None,8.0,987.0, None, None, None, None, None, None, None, None,9.24, None, None, None, None, 20.26, None, None, None, None, None, None,2018-09-24 09:00:00, None,39
92.1, None, None, None, 0.351, 131.1, None, None,8.0,987.0, None, None, None, None, None, None, None, None,9.68, None, None, None, None, 53.6, None, None, None, None, None, None,2018-09-24 10:00:00, None,39
81.2, None, None, None, 1.008, 293.4, None, None,8.0,987.0, None, None, None, None, None, None, None, None,11.07, None, None, None, None, 48.92, None, None, None, None, None, None,2018-09-24 11:00:00, None,39
80.7, None, None, None, 3.266, 145.6, None, None,8.0,988.0, None, None, None, None, None, None, None, None,10.98, None, None, None, None, 33.65, None, None, None, None, None, None,2018-09-24 12:00:00, None,39
71.22, None, None, None, 4.878, 143.5, None, None,8.0,988.0, None, None, None, None, None, None, None, None,12.67, None, None, None, None, 21.01, None, None, None, None, None, None,2018-09-24 13:00:00, None,39
68.25, None, None, None, 5.182, 136.0, None, None,7.0,988.0, None, None, None, None, None, None, None, None,12.94, None, None, None, None, 24.96, None, None, None, None, None, None,2018-09-24 14:00:00, None,39
63.03, None, None, None, 6.996, 150.0, None, None,7.0,988.0, None, None, None, None, None, None, None, None,14.17, None, None, None, None, 15.19, None, None, None, None, None, None,2018-09-24 15:00:00, None,39
60.64, None, None, None, 6.08, 157.6, None, None,8.0,987.0, None, None, None, None, None, None, None, None,15.43, None, None, None, None, 23.66, None, None, None, None, None, None,2018-09-24 16:00:00, None,39
55.42, None, None, None, 4.435, 118.1, None, None,7.0,987.0, None, None, None, None, None, None, None, None,16.29, None, None, None, None, 41.73, None, None, None, None, None, None,2018-09-24 17:00:00, None,39
61.65, None, None, None, 10.0, 144.8, None, None,7.0,987.0, None, None, None, None, None, None, None, None,14.56, None, None, None, None, 19.52, None, None, None, None, None, None,2018-09-24 18:00:00, None,39
70.88, None, None, None, 6.257, 150.8, None, None,8.0,987.0, None, None, None, None, None, None, None, None,13.28, None, None, None, None, 31.05, None, None, None, None, None, None,2018-09-24 19:00:00, None,39
81.8, None, None, None, 0.432, 52.1, None, None,8.0,987.0, None, None, None, None, None, None, None, None,11.32, None, None, None, None, 37.32, None, None, None, None, None, None,2018-09-24 20:00:00, None,39
87.6, None, None, None, 0.487, 102.0, None, None,8.0,987.0, None, None, None, None, None, None, None, None,10.18, None, None, None, None, 33.87, None, None, None, None, None, None,2018-09-24 21:00:00, None,39
90.4, None, None, None, 1.493, 133.5, None, None,8.0,987.0, None, None, None, None, None, None, None, None,9.32, None, None, None, None, 17.2, None, None, None, None, None, None,2018-09-24 22:00:00, None,39
91.8, None, None, None, 1.902, 144.5, None, None,8.0,987.0, None, None, None, None, None, None, None, None,8.8, None, None, None, None, 5.14, None, None, None, None, None, None,2018-09-24 23:00:00, None,39
